"","V1","V2","V3","V4","V5"
"1",-0.0729005599700132,-0.753847153359867,-0.0819844462137463,-0.762608537664959,43.8887907890603
"2",-0.64204001439152,-1.44086263733206,-0.651116424556292,-1.44956730340297,33.7370936991647
"3",0.296741560393174,-0.308118925732742,0.287652003213711,-0.316922324632531,52.6630585780367
"4",0.692306976013701,0.168209336211289,0.683210271976885,0.159356110794735,64.7832250222564
"5",-0.302187147346666,-1.030533708512,-0.311267830215558,-1.03927076911544,39.3829011823982
"6",0.996923235916118,0.534304210368625,0.987819775152244,0.525408038379599,76.757908705622
"7",-0.00793195550490422,-0.675473177701882,-0.017016813820019,-0.684241644475192,45.2852911315858
"8",-1.25026580388365,-2.17578755228842,-1.25933483598946,-2.18444192859029,25.9610426612198
"9",0.0515316647571455,-0.603751103352286,0.0424459688143277,-0.612526030737916,46.6142998775467
"10",-0.183558061750536,-0.88736410813276,-0.192640126640228,-0.896113079696287,41.6356761241332
"11",0.317667445096974,-0.282900862678304,0.308577464495565,-0.29170684040966,53.225610521622
"12",-1.59894161391424,-2.59744677119707,-1.60800627176713,-2.60607587433633,22.5055978866294
"13",1.08886175649352,0.644631236728825,1.07975596534991,0.635721327164285,80.9488529339433
"14",0.127823097166388,-0.511748753229725,0.118736141821478,-0.520531236579195,48.3945318032056
"15",0.749039208131139,0.236447484211186,0.739941088159786,0.227586248522783,66.8144042603672
"16",0.633467740541328,0.0974135539763505,0.624371929712927,0.0885678556412411,62.7622543368489
"17",-1.53471453685504,-2.51975434737527,-1.54378077597547,-2.52838865106691,23.0972044635564
"18",0.442703146409412,-0.132259913311325,0.433611039802129,-0.141080890665851,56.7565593402833
"19",0.880972163624922,0.39504343510719,0.871871424753085,0.386164058814965,71.8769363360479
"20",1.11731600070457,0.678758114794568,1.10820948070775,0.669843909952403,82.3081135516986
"21",-3.14615580860264,-4.47307648314242,-3.15519899435113,-4.48162560895024,12.5477715395391
"22",0.550279285757924,-0.00271671419938002,0.541185277850637,-0.011551283182355,60.0449473131448
"23",-3.69790224126333,-5.14441888700004,-3.70693702544654,-5.15294809151965,10.3470939677209
"24",0.265175199716954,-0.34616345216797,0.256086222003187,-0.354963038976509,51.8290871754289
"25",0.763868096597704,0.254279997640827,0.754769817786623,0.245416907753358,67.3592387931421
"26",-0.887701365477419,-1.73761036452316,-0.896774627297351,-1.7462934134277,30.2846018690616
"27",-4.28913522661409,-5.86563483865645,-4.29815807067858,-5.87414342602287,8.47598675172776
"28",-0.921313551042052,-1.77822138872128,-0.930386370716221,-1.78690158243021,29.847541381605
"29",0.688096434986115,0.163143952349484,0.678999618740302,0.154291057611903,64.6357618970796
"30",0.21332839424002,-0.408659175382279,0.204240336695008,-0.417452480365744,50.4963854094967
"31",0.926863956294948,0.450175685069285,0.917761974553663,0.441289499880282,73.7576449755579
"32",-0.862483480603251,-1.70714296192506,-0.871556953561583,-1.71582802391725,30.6178105995059
"33",0.822194956252239,0.324404834514084,0.813095487538574,0.315533717801022,69.5605470333248
"34",0.624170998429486,0.0862255861291867,0.615075467829811,0.0773812350577728,62.4506110092625
"35",0.567793931738056,0.0183683434075368,0.558699663526853,0.00953159110411606,60.603935061954
"36",-0.64128693026764,-1.43995312512432,-0.650363290842039,-1.44865778865227,33.7484228191897
"37",0.25590601268473,-0.357335672589878,0.24681698872594,-0.366134401748677,51.587482355535
"38",1.42544594003112,1.04765554414717,1.4163308888593,1.03869320963215,99.2183197056875
"39",0.949313580138199,0.477138680414471,0.940211238667102,0.468249443622868,74.7016685083508
"40",0.647808047760579,0.114670010253761,0.638712150432913,0.105822643930894,63.247017771937
"41",-0.893973616543236,-1.7451884783428,-0.903046308684376,-1.75387040360368,30.2024353994057
"42",-0.0548825913608182,-0.73211021009593,-0.063966637507784,-0.740873437873914,44.2704385844991
"43",1.42744821344754,1.05004819819774,1.41833311851633,1.0410855606271,99.3429986061528
"44",-1.1947980828981,-2.10873468341543,-1.20386765828137,-2.11739311418707,26.5699714887887
"45",1.20089809311264,0.778948495973463,1.19178944171013,0.77002159704379,86.4831113489345
"46",1.08347804212312,0.638173210717414,1.07437249821226,0.629264243725186,80.6950776372105
"47",-6.49437526694682,-8.57470227045684,-6.50335348610172,-8.58315221545544,4.24281887244433
"48",0.654730986822346,0.123000275498249,0.645634937290873,0.114151969430007,63.4828183334321
