"X","x"
"I(atan(I(atan(I(x1)))))",6.73175905253272e-17
"I(atan(I(atan(I(x16)))))",2.9888819011505e-14
"I(atan(I(atan(I(x17)))))",8.17020808757008e-08
"I(atan(I(atan(I(x29)))))",2.97760235063001e-13
"I(atan(I(atan(I(x46)))))",2.39835427047325e-14
"I(atan(I(atan(I(x5)))))",1.05042985045023e-58
"I(atan(I(gauss(I(gauss(I(x40)))))))",1.98003717855215e-05
"I(atan(I(gauss(I(I(m(-0.08366987,1))+I(m(-0.60113618,I(x45)))+I(m(4.73165049,I(x56))))))))",6.45400610812859e-21
"I(atan(I(gauss(I(I(x26)*I(gauss(I(I(m(-2.39117773,1))+I(m(-0.0848711,I(x2)))+I(m(-9.04468086,I(x26)))+I(m(-0.38640285,I(x51)))+I(m(4.94734463,I(x56)))))))))))",3.51101257829501e-22
"I(atan(I(gauss(I(x29)))))",6.84356238088228e-05
"I(atan(I(gauss(I(x31)))))",0.0032575252660748
"I(atan(I(gauss(I(x45)))))",2.41775737571163e-08
"I(atan(I(gauss(I(x57)))))",6.41073748962669e-13
"I(atan(I(I(gmedi(I(x53)))*I(x14))))",0.000307649281272097
"I(atan(I(I(I(x21)*I(x24))*I(x50))))",4.55178515638196e-14
"I(atan(I(I(I(x55)*I(x37))*I(gauss(I(tanh(I(I(m(0.51901169,1))+I(m(0.77244913,I(x5)))+I(m(14.37414968,I(x55)))))))))))",2.66099240101931e-15
"I(atan(I(I(m(-0.05966032,1))+I(m(2.5611584,I(x23)))+I(m(0.06435352,I(I(x16)*I(x1)))))))",5.33220530592365e-37
"I(atan(I(I(m(-0.14935489,1))+I(m(2.79295809,I(x7)))+I(m(-1.5678447,I(x44))))))",0.0635420445956809
"I(atan(I(I(m(-0.17983079,1))+I(m(0.4325795,I(x6)))+I(m(2.52899093,I(x53)))+I(m(15.28170806,I(gmedi(I(I(m(-4.73951427,1))+I(m(-20.29354277,I(x27)))+I(m(0.54875956,I(x34)))))))))))",9.7776413215452e-21
"I(atan(I(I(m(-0.20309214,1))+I(m(0.51285743,I(x19)))+I(m(2.59577875,I(x53))))))",7.34960207984536e-05
"I(atan(I(I(m(-0.32271373,1))+I(m(1.78937232,I(x24)))+I(m(1.36470702,I(I(x41)*I(x42)))))))",3.57976476174688e-11
"I(atan(I(I(m(-0.32435799,1))+I(m(0.09658604,I(x14)))+I(m(-1.99284958,I(gfquar(I(I(m(-0.07741689,1))+I(m(2.50530104,I(x23)))+I(m(-0.31464116,I(x28)))))))))))",9.85421361446426e-24
"I(atan(I(I(m(-0.3381179,1))+I(m(2.07298304,I(x4)))+I(m(0.85195844,I(x16))))))",3.23263971767598e-06
"I(atan(I(I(m(-0.40747533,1))+I(m(2.94363814,I(x7)))+I(m(-3.53339217,I(x35)))+I(m(-0.27226071,I(I(x1)*I(x40))))+I(m(-0.82703941,I(gfquar(I(I(m(-0.39230098,1))+I(m(1.31175033,I(x54)))+I(m(0.21595899,I(I(x46)*I(x14))))))))))))",1.07100690288538e-13
"I(atan(I(I(m(-0.4271526,1))+I(m(0.71724879,I(x8)))+I(m(0.00921331,I(x12))))))",2.67811537353352e-09
"I(atan(I(I(m(-0.46944914,1))+I(m(-0.09743357,I(I(x11)*I(x46))))+I(m(0.02776229,I(I(x24)*I(x21)))))))",1.25270858051824e-14
"I(atan(I(I(m(-0.47256803,1))+I(m(0.57921448,I(x19)))+I(m(154.77357856,I(I(I(I(gmedi(I(x30)))*I(x7))*I(I(x48)*I(x27)))*I(x24)))))))",5.28396474724966e-55
"I(atan(I(I(m(-0.48401223,1))+I(m(0.78216778,I(x16)))+I(m(1.81886066,I(I(glquar(I(x56)))*I(x24)))))))",2.19232471441346e-05
"I(atan(I(I(m(-0.54190044,1))+I(m(-0.5569989,I(x36)))+I(m(-0.97165428,I(I(x20)*I(x28)))))))",2.30797564435919e-34
"I(atan(I(I(m(-0.66080368,1))+I(m(0.27165719,I(x1)))+I(m(1.95159846,I(x52)))+I(m(-2.10295661,I(sin(I(x35))))))))",1.70098680808715e-16
"I(atan(I(I(m(-0.71129982,1))+I(m(1.06042063,I(x5)))+I(m(-3.26494814,I(x42)))+I(m(-1.357867,I(glquar(I(x46))))))))",3.23144716459899e-06
"I(atan(I(I(m(-0.99337618,1))+I(m(-2.9532049,I(x35)))+I(m(-1.24234249,I(x48)))+I(m(-0.33298201,I(x49))))))",1.58181740496443e-21
"I(atan(I(I(m(-1.05608998,1))+I(m(1.07564733,I(x54)))+I(m(2.50926908,I(glquar(I(I(m(-0.32767163,1))+I(m(0.26417733,I(x1)))+I(m(2.04493895,I(x52)))))))))))",2.51051165670856e-37
"I(atan(I(I(m(-1.14034282,1))+I(m(-5.38657062,I(x29)))+I(m(2.01109856,I(x52))))))",3.23264043689916e-06
"I(atan(I(I(m(-1.21904644,1))+I(m(-7.14757209,I(x26)))+I(m(15.28175837,I(x55)))+I(m(0.23625734,I(I(x16)*I(x49)))))))",9.63820534795736e-20
"I(atan(I(I(m(-1.64337645,1))+I(m(4.14913238,I(x20)))+I(m(-6.67178557,I(x26))))))",3.66360049428655e-16
"I(atan(I(I(m(-1.91841195,1))+I(m(0.4125695,I(x19)))+I(m(-5.60375307,I(x25))))))",0.00181078350332693
"I(atan(I(I(m(-13.27040354,1))+I(m(-106.40136917,I(x41)))+I(m(-0.10845555,I(I(x8)*I(x7)))))))",1.55195987810781e-18
"I(atan(I(I(m(-16.44774365,1))+I(m(-53.36949966,I(x31)))+I(m(7.90261007,I(gauss(I(x35))))))))",0.00192823651061271
"I(atan(I(I(m(-2.09041827,1))+I(m(-5.74154909,I(x25)))+I(m(-1.0006836,I(x35))))))",2.68415478291331e-16
"I(atan(I(I(m(-2.21093119,1))+I(m(-5.25393651,I(x25)))+I(m(3.26990778,I(glquar(I(x24))))))))",1.5711878680103e-21
