"X","x"
"I(atan(I(gauss(I(I(m(-0.05166287,1))+I(m(2.33500201,I(x53)))+I(m(1.03680366,I(atan(I(x9))))))))))",3.60481428145745e-17
"I(atan(I(gauss(I(x45)))))",3.97323916413467e-20
"I(atan(I(gauss(I(x49)))))",0.996781205253895
"I(atan(I(gauss(I(x53)))))",1.632442582666e-14
"I(atan(I(I(gauss(I(gauss(I(x42)))))*I(x52))))",1.02188343837725e-15
"I(atan(I(I(gmedi(I(x54)))*I(x7))))",6.86566207051352e-13
"I(atan(I(I(m(-0.00961494,1))+I(m(2.64810806,I(x7)))+I(m(0.64080854,I(x15))))))",6.08917734954691e-18
"I(atan(I(I(m(-0.0936187,1))+I(m(2.44247722,I(x7)))+I(m(0.94577338,I(x57))))))",7.95689231203833e-25
"I(atan(I(I(m(-0.10876631,1))+I(m(2.69464241,I(x7)))+I(m(-0.45167187,I(x28)))+I(m(-1.28826175,I(I(x29)*I(x23)))))))",4.91336373669866e-18
"I(atan(I(I(m(-0.39279552,1))+I(m(0.45920738,I(x6)))+I(m(0.57262779,I(x9)))+I(m(0.78075968,I(x17))))))",3.51698956128983e-16
"I(atan(I(I(m(-0.45665973,1))+I(m(-0.1599228,I(sin(I(I(sin(I(x7)))*I(x12))))))+I(m(-0.09276317,I(glquar(I(I(x46)*I(x28)))))))))",9.894433490683e-14
"I(atan(I(I(m(-0.51370166,1))+I(m(-0.45228084,I(x36)))+I(m(-0.13168339,I(sin(I(x36))))))))",3.61208365822796e-21
"I(atan(I(I(m(-0.62048934,1))+I(m(-1.4528784,I(x46)))+I(m(0.47733383,I(x18))))))",1.43764916432607e-24
"I(atan(I(I(m(-0.62170897,1))+I(m(-1.47897706,I(x46)))+I(m(0.11530571,I(I(x44)*I(x21)))))))",9.88691524859428e-16
"I(atan(I(I(m(-0.62207312,1))+I(m(-0.49807106,I(x36)))+I(m(-1.61384245,I(x44))))))",6.28945718372082e-25
"I(atan(I(I(m(-0.80383593,1))+I(m(0.78664573,I(x21)))+I(m(1.6216021,I(I(x23)*I(x23)))))))",1.09965014766314e-23
"I(atan(I(I(m(-0.90392924,1))+I(m(0.61332633,I(x6)))+I(m(-3.1563045,I(x35))))))",3.55683058343415e-21
"I(atan(I(I(m(-0.91690839,1))+I(m(-3.13304832,I(x35)))+I(m(-0.11526686,I(I(x50)*I(x3)))))))",6.15991027431265e-26
"I(atan(I(I(m(-0.99566742,1))+I(m(3.53051341,I(glquar(I(I(m(-0.35977453,1))+I(m(1.77336475,I(x24)))+I(m(-0.39686036,I(x36))))))))+I(m(-0.77097803,I(x43))))))",9.19551294463291e-14
"I(atan(I(I(m(-1.91841195,1))+I(m(0.4125695,I(x19)))+I(m(-5.60375307,I(x25))))))",5.29755779161466e-09
"I(atan(I(I(m(-11.05650539,1))+I(m(10.89201847,I(gauss(I(x42)))))+I(m(-0.71329193,I(sin(I(x36))))))))",1.05252816006406e-19
"I(atan(I(I(m(-13.22535878,1))+I(m(-105.98672957,I(x41)))+I(m(-1.63955728,I(I(x16)*I(I(x28)*I(x52))))))))",2.07499271729225e-18
