"X","x"
"I(atan(I(atan(I(x25)))))",1.23490481361358e-68
"I(atan(I(atan(I(x51)))))",0.000143943513162208
"I(atan(I(gauss(I(x28)))))",7.50346388297043e-15
"I(atan(I(gauss(I(x9)))))",3.62810505588542e-17
"I(atan(I(I(gauss(I(x6)))*I(x36))))",2.65625080350585e-23
"I(atan(I(I(I(x29)*I(x56))*I(x52))))",1.58983836581759e-31
"I(atan(I(I(m(-0.00887639,1))+I(m(4.93218367,I(x56)))+I(m(-0.26543862,I(I(x32)*I(x23)))))))",1.38241957767045e-18
"I(atan(I(I(m(-0.01533611,1))+I(m(4.75074064,I(x56)))+I(m(0.07253735,I(x57))))))",1.5625516737895e-11
"I(atan(I(I(m(-0.02721385,1))+I(m(2.88636254,I(x7)))+I(m(0.55675293,I(I(x55)*I(x53)))))))",2.79835361470297e-15
"I(atan(I(I(m(-0.09533669,1))+I(m(-0.58238803,I(x45)))+I(m(4.7754092,I(x56)))+I(m(-0.35615693,I(I(x27)*I(x24)))))))",6.51486372318912e-41
"I(atan(I(I(m(-0.15238376,1))+I(m(1.5090182,I(x54)))+I(m(1.85749272,I(tanh(I(x5))))))))",3.30992022322278e-16
"I(atan(I(I(m(-0.16429921,1))+I(m(1.01201663,I(x24)))+I(m(-0.35981534,I(x47)))+I(m(2.31729647,I(x53))))))",1.04425940220192e-21
"I(atan(I(I(m(-0.18900692,1))+I(m(-0.22345178,I(x36)))+I(m(2.65355296,I(sin(I(x23)))))+I(m(-2.03161867,I(x32))))))",1.49676285261691e-17
"I(atan(I(I(m(-0.44143708,1))+I(m(0.56559424,I(x6)))+I(m(0.4237431,I(x18))))))",1.83490592274018e-08
"I(atan(I(I(m(-0.44991729,1))+I(m(0.90009242,I(x21)))+I(m(-0.2817848,I(x51))))))",5.0726044411228e-51
"I(atan(I(I(m(-0.46340895,1))+I(m(2.92205002,I(gmedi(I(x20)))))+I(m(1.72424705,I(tanh(I(x8))))))))",4.24695230597986e-21
"I(atan(I(I(m(-0.4738035,1))+I(m(0.84475338,I(x5)))+I(m(0.45765605,I(sin(I(I(x9)*I(x9)))))))))",2.86157269717475e-24
"I(atan(I(I(m(-0.53704359,1))+I(m(0.81700906,I(x5)))+I(m(-1.54727018,I(x48)))+I(m(1.1865566,I(I(x27)*I(x54)))))))",4.72204454835641e-09
"I(atan(I(I(m(-0.5504889,1))+I(m(-0.81801195,I(x45)))+I(m(-0.12534947,I(I(x17)*I(x42)))))))",3.96199204501729e-36
"I(atan(I(I(m(-0.56004233,1))+I(m(-0.18435774,I(x40)))+I(m(-0.79458918,I(x45)))+I(m(-0.22741769,I(x51))))))",3.21748622343688e-35
"I(atan(I(I(m(-0.68623221,1))+I(m(2.67880893,I(gmedi(I(I(m(-2.02494191,1))+I(m(-6.07672439,I(x25)))+I(m(-0.01813812,I(I(x16)*I(x23)))))))))+I(m(3.49334287,I(atan(I(x53))))))))",1.29944304062362e-24
"I(atan(I(I(m(-0.7245942,1))+I(m(-2.90340799,I(x42)))+I(m(-1.45536606,I(gmedi(I(x46))))))))",2.60676002064646e-14
"I(atan(I(I(m(-0.85212261,1))+I(m(-1.45831063,I(x33)))+I(m(-0.76561296,I(x45)))+I(m(-1.37126159,I(x46))))))",2.14334241988886e-15
"I(atan(I(I(m(-1.02061626,1))+I(m(-3.11164986,I(x42)))+I(m(-1.53744345,I(x48)))+I(m(-0.1731709,I(I(x28)*I(I(x22)*I(x52))))))))",7.82643161136262e-27
"I(atan(I(I(m(-1.14969718,1))+I(m(-0.42297926,I(x28)))+I(m(1.35921483,I(gauss(I(I(m(-0.41297198,1))+I(m(0.80461352,I(x5)))+I(m(0.63634158,I(x9)))))))))))",7.26698869303586e-67
"I(atan(I(I(m(-1.15929306,1))+I(m(-0.44924401,I(I(x20)*I(x33))))+I(m(2.42992192,I(gmedi(I(x16))))))))",3.20332421099373e-48
"I(atan(I(I(m(-1.22036645,1))+I(m(0.06534248,I(I(x29)*I(x18))))+I(m(1.92751389,I(gmedi(I(x5))))))))",8.85300047517102e-14
"I(atan(I(I(m(-1.84896655,1))+I(m(5.45975733,I(x20)))+I(m(-6.19762472,I(x25)))+I(m(-0.19299278,I(x49)))+I(m(0.48364111,I(gauss(I(I(x44)*I(x24)))))))))",2.53048215437426e-19
