"X","x"
"I(atan(I(atan(I(x23)))))",2.85212451841177e-44
"I(atan(I(atan(I(x49)))))",2.01780138761011e-14
"I(atan(I(atan(I(x52)))))",5.966556452141e-14
"I(atan(I(atan(I(x7)))))",2.48389816337602e-11
"I(atan(I(gauss(I(I(m(-0.41540985,1))+I(m(-0.1930119,I(x40)))+I(m(1.04515805,I(x57))))))))",1.95980725316588e-22
"I(atan(I(gauss(I(I(x41)*I(x25))))))",1.00134543147135e-21
"I(atan(I(gauss(I(I(x6)*I(x36))))))",1.21127457772247e-07
"I(atan(I(gauss(I(tanh(I(x21)))))))",9.63444327950948e-24
"I(atan(I(gauss(I(x16)))))",8.9675527831767e-15
"I(atan(I(I(glquar(I(x45)))*I(tanh(I(x7))))))",6.28708815705084e-58
"I(atan(I(I(m(-0.16047893,1))+I(m(-0.30155872,I(x47)))+I(m(2.73735953,I(x53))))))",2.84399056654213e-39
"I(atan(I(I(m(-0.16102178,1))+I(m(2.64807567,I(x53)))+I(m(0.4195529,I(x18))))))",7.8376448279937e-08
"I(atan(I(I(m(-0.19976621,1))+I(m(0.62391349,I(x15)))+I(m(0.65701237,I(x21)))+I(m(2.13066752,I(x53))))))",5.02228868804724e-20
"I(atan(I(I(m(-0.22819579,1))+I(m(2.59220833,I(x23)))+I(m(-2.06200956,I(x48))))))",4.26649943791114e-24
"I(atan(I(I(m(-0.33752101,1))+I(m(0.56119796,I(x9)))+I(m(1.93394505,I(x52)))+I(m(0.12715465,I(I(x41)*I(x25)))))))",1.02566775152892e-06
"I(atan(I(I(m(-0.38315871,1))+I(m(1.68235605,I(x24)))+I(m(-0.68012983,I(x39)))+I(m(2.87895722,I(I(x15)*I(I(x25)*I(x28))))))))",2.81629753920169e-23
"I(atan(I(I(m(-0.4023001,1))+I(m(0.86966362,I(x15)))+I(m(-0.10528665,I(I(x11)*I(x46)))))))",5.41232218815659e-36
"I(atan(I(I(m(-0.41135825,1))+I(m(1.06488487,I(x57)))+I(m(0.95851488,I(I(sin(I(I(m(-1.09899364,1))+I(m(-3.21393882,I(x35)))+I(m(-1.52983525,I(x46))))))*I(x49)))))))",1.38474526462777e-19
"I(atan(I(I(m(-0.42347669,1))+I(m(0.02388312,I(x12)))+I(m(0.86126709,I(x16))))))",3.31500494008068e-15
"I(atan(I(I(m(-0.48236979,1))+I(m(-1.53340015,I(x44)))+I(m(-1.58610939,I(x46)))+I(m(2.64452321,I(x53))))))",5.92787540463773e-25
"I(atan(I(I(m(-0.48888026,1))+I(m(1.74983019,I(x24)))+I(m(-1.3435458,I(x46))))))",1.37384587919346e-13
"I(atan(I(I(m(-0.54520373,1))+I(m(-1.63378765,I(x44)))+I(m(1.01029365,I(x57))))))",9.10198987247677e-14
"I(atan(I(I(m(-0.56447239,1))+I(m(0.13536384,I(x22)))+I(m(-0.79155921,I(x37))))))",5.81493488872858e-25
"I(atan(I(I(m(-0.57875363,1))+I(m(-0.48403573,I(x36)))+I(m(-0.79637152,I(x45))))))",2.60178710679333e-42
"I(atan(I(I(m(-1.11304915,1))+I(m(1.82435119,I(x52)))+I(m(1.84609043,I(gmedi(I(x5))))))))",2.64065837853147e-16
"I(atan(I(I(m(-1.14981288,1))+I(m(0.69669008,I(x16)))+I(m(-15.68799798,I(glquar(I(x41)))))+I(m(-0.51118125,I(I(x20)*I(x49))))+I(m(2.90201625,I(glquar(I(x53))))))))",1.49665620577765e-22
"I(atan(I(I(m(-1.50172438,1))+I(m(1.91251837,I(gmedi(I(x5)))))+I(m(-1.80512595,I(atan(I(x28))))))))",1.75847531949969e-16
"I(atan(I(I(m(-1.66019556,1))+I(m(2.31533069,I(gmedi(I(I(m(-0.01133499,1))+I(m(4.92836322,I(x56)))+I(m(-0.32378746,I(x50))))))))+I(m(0.55365557,I(sin(I(I(m(-1.09899364,1))+I(m(-3.21393882,I(x35)))+I(m(-1.52983525,I(x46)))))))))))",1.44318108935249e-19
"I(atan(I(I(m(-1.91031445,1))+I(m(-2.61239126,I(tanh(I(x46)))))+I(m(1.94403833,I(gmedi(I(tanh(I(x55))))))))))",5.35966063283206e-11
"I(atan(I(I(m(-2.25460258,1))+I(m(-7.34344353,I(x26)))+I(m(0.57091915,I(tanh(I(x12))))))))",6.63895073639952e-62
"I(atan(I(I(m(-2.47091882,1))+I(m(-7.23841121,I(x26)))+I(m(-1.66420126,I(x46))))))",7.30164438364632e-18
"I(atan(I(I(m(-3.59395709,1))+I(m(-17.17582569,I(glquar(I(x31)))))+I(m(3.31881236,I(gauss(I(x48))))))))",7.81584535645722e-12
"I(atan(I(I(m(-4.26682745,1))+I(m(-21.19305138,I(x27)))+I(m(1.43178087,I(gfquar(I(I(x40)*I(x21))))))+I(m(-1.19062169,I(gauss(I(x14))))))))",1.05839264460058e-16
"I(atan(I(I(m(0.01064994,1))+I(m(2.72229514,I(x7)))+I(m(-0.30703128,I(x28)))+I(m(1.34508437,I(x54))))))",1.93537241093378e-22
"I(atan(I(I(m(0.18474253,1))+I(m(1.28066794,I(gfquar(I(I(x6)*I(x20))))))+I(m(1.90320151,I(atan(I(I(m(-0.22819579,1))+I(m(2.59220833,I(x23)))+I(m(-2.06200956,I(x48)))))))))))",9.40531585946138e-27
"I(atan(I(I(x19)*I(x28))))",5.76810602994638e-25
"I(atan(I(I(x20)*I(x44))))",8.57220351353791e-17
"I(atan(I(I(x20)*I(x49))))",2.48490550949347e-17
"I(atan(I(I(x21)*I(gauss(I(x52))))))",1.93410862094765e-22
"I(atan(I(I(x25)*I(x44))))",2.61913320592169e-44
"I(atan(I(I(x33)*I(x16))))",1.95980731354382e-22
"I(atan(I(I(x36)*I(gauss(I(x27))))))",7.83736215840963e-08
"I(atan(I(I(x36)*I(x24))))",5.94894018661738e-14
"I(atan(I(I(x40)*I(x9))))",6.52789760643024e-15
"I(atan(I(I(x44)*I(x26))))",1.00132542895041e-21
"I(atan(I(I(x44)*I(x35))))",5.81377763703768e-25
"I(atan(I(I(x49)*I(x53))))",2.13864065751772e-22
"I(atan(I(I(x55)*I(x24))))",2.5996096800502e-43
"I(atan(I(I(x56)*I(x55))))",6.52789760617483e-15
"I(atan(I(I(x6)*I(x25))))",6.7821715952552e-26
"I(atan(I(sin(I(I(m(-0.21224243,1))+I(m(2.48776535,I(x23)))+I(m(-1.27202682,I(x46))))))))",1.78866756614628e-45
"I(atan(I(sin(I(I(tanh(I(x35)))*I(gauss(I(I(m(-12.20912011,1))+I(m(-102.58767375,I(x41)))+I(m(4.01664402,I(sin(I(x53)))))))))))))",1.35276154702892e-22
"I(atan(I(sin(I(I(x35)*I(x54))))))",1.32368169357322e-16
"I(atan(I(sin(I(x25)))))",1.02512139602773e-13
"I(atan(I(sin(I(x28)))))",7.24054304041207e-18
"I(atan(I(sin(I(x36)))))",1.28560227692555e-23
"I(atan(I(tanh(I(I(m(0.02738011,1))+I(m(0.73166764,I(x15)))+I(m(3.71378568,I(x20))))))))",5.82723964841323e-26
"I(atan(I(tanh(I(x21)))))",6.22476804522853e-18
"I(atan(I(tanh(I(x45)))))",1.00635838780935e-16
"I(atan(I(tanh(I(x55)))))",1.42274994689272e-07
"I(atan(I(x1)))",2.47903521146167e-10
"I(atan(I(x10)))",6.45898951019806e-20
"I(atan(I(x15)))",9.17738994472312e-14
"I(atan(I(x16)))",1.42334726195699e-07
"I(atan(I(x19)))",1.28310547912021e-23
"I(atan(I(x20)))",8.296308188728e-14
"I(atan(I(x23)))",6.52789760503102e-15
"I(atan(I(x24)))",1.95980850614379e-22
"I(atan(I(x25)))",0.0101861984127658
"I(atan(I(x27)))",4.86852446197916e-24
"I(atan(I(x28)))",7.56166357105051e-08
"I(atan(I(x29)))",8.8380976966663e-42
"I(atan(I(x31)))",3.15013955085299e-26
"I(atan(I(x33)))",7.02843941817737e-09
"I(atan(I(x34)))",4.35671118800174e-38
"I(atan(I(x35)))",0.00179056181587678
"I(atan(I(x36)))",2.95819872145818e-20
"I(atan(I(x39)))",3.99149310249812e-15
"I(atan(I(x4)))",9.53249083026021e-15
"I(atan(I(x41)))",2.73796144003258e-12
"I(atan(I(x42)))",2.66941319934117e-07
"I(atan(I(x43)))",3.36257651485347e-43
"I(atan(I(x45)))",1.37294534422092e-07
"I(atan(I(x46)))",7.19643724148178e-09
"I(atan(I(x47)))",3.16801182954322e-19
"I(atan(I(x48)))",1.66110435846207e-25
"I(atan(I(x49)))",1.36707282643946e-06
"I(atan(I(x5)))",1.42274999102044e-07
"I(atan(I(x50)))",2.08521065748547e-25
"I(atan(I(x52)))",6.24973049384367e-05
"I(atan(I(x53)))",2.64097247989106e-16
"I(atan(I(x55)))",1.11898317564513e-15
"I(atan(I(x56)))",3.13742736304729e-25
"I(atan(I(x57)))",1.99665188526414e-24
"I(atan(I(x7)))",2.55429685435193e-11
"I(atan(I(x8)))",3.76061608155327e-28
"I(atan(I(x9)))",3.95951299915713e-26
"I(gauss(I(atan(I(I(m(-2.47091882,1))+I(m(-7.23841121,I(x26)))+I(m(-1.66420126,I(x46))))))))",7.2339816125628e-18
"I(gauss(I(atan(I(x28)))))",1.18062502032932e-23
"I(gauss(I(atan(I(x29)))))",3.13737742019137e-25
"I(gauss(I(gauss(I(I(x16)*I(x46))))))",4.35671118800174e-38
"I(gauss(I(gauss(I(x5)))))",3.82842531446519e-09
"I(gauss(I(I(gauss(I(tanh(I(x21)))))*I(x28))))",1.43490952613804e-23
"I(gauss(I(I(I(x28)*I(x12))*I(x7))))",7.91274993400365e-57
"I(gauss(I(I(m(-0.05247622,1))+I(m(2.90954119,I(I(gauss(I(x24)))*I(x53))))+I(m(0.59603812,I(x17))))))",6.77180738850555e-13
"I(gauss(I(I(m(-0.11530074,1))+I(m(2.83746348,I(x20)))+I(m(0.7552696,I(x57))))))",4.33456947739196e-16
"I(gauss(I(I(m(-0.1904013,1))+I(m(2.49501392,I(x23)))+I(m(-1.1700452,I(x33))))))",5.18375457580438e-28
"I(gauss(I(I(m(-0.31992864,1))+I(m(1.82914287,I(x24)))+I(m(0.39810388,I(I(tanh(I(x15)))*I(x28)))))))",9.37593079494608e-19
"I(gauss(I(I(m(-0.33065132,1))+I(m(-0.30157671,I(x51)))+I(m(1.35027024,I(tanh(I(atan(I(x14))))))))))",8.4531995903853e-49
"I(gauss(I(I(m(-0.34353159,1))+I(m(2.02371343,I(x52)))+I(m(0.44314439,I(x18))))))",5.56107125826216e-14
"I(gauss(I(I(m(-0.34612957,1))+I(m(-0.42952682,I(x28)))+I(m(-1.45658838,I(glquar(I(x46))))))))",1.38686135954128e-07
"I(gauss(I(I(m(-0.41540985,1))+I(m(-0.1930119,I(x40)))+I(m(1.04515805,I(x57))))))",1.95662541966219e-22
"I(gauss(I(I(m(-0.41649731,1))+I(m(0.63284281,I(x8)))+I(m(0.54511222,I(x11))))))",4.69561397158517e-17
"I(gauss(I(I(m(-0.53408419,1))+I(m(2.93979468,I(x7)))+I(m(-3.59720495,I(x35))))))",1.90124999402363e-27
"I(gauss(I(I(m(-0.63881187,1))+I(m(-1.46500177,I(x46)))+I(m(-0.29797519,I(x50))))))",1.21140167026438e-07
"I(gauss(I(I(m(-1.06647123,1))+I(m(-3.16063727,I(x42)))+I(m(-1.45365906,I(x46))))))",2.5329253433037e-11
"I(gauss(I(I(m(-1.10668442,1))+I(m(-6.9100101,I(x35)))+I(m(5.39139853,I(x56))))))",9.5069150691481e-16
"I(gauss(I(I(m(-1.1707225,1))+I(m(-3.15709454,I(x42)))+I(m(-2.29281529,I(x32))))))",6.20454265521369e-26
"I(gauss(I(I(m(-1.23968611,1))+I(m(-7.10199802,I(x26)))+I(m(14.95593024,I(x55))))))",1.00893991896206e-16
"I(gauss(I(I(m(-12.20912011,1))+I(m(-102.58767375,I(x41)))+I(m(4.01664402,I(sin(I(x53))))))))",8.17806514400914e-20
"I(gauss(I(I(m(-13.31578968,1))+I(m(-106.64392641,I(x41)))+I(m(-0.30121968,I(x49))))))",4.61131180823457e-05
"I(gauss(I(I(m(-13.70875826,1))+I(m(-109.04675132,I(x41)))+I(m(1.7649268,I(tanh(I(x5)))))+I(m(1.50482217,I(I(x23)*I(x23)))))))",9.08197401409562e-33
"I(gauss(I(I(m(-2.21093119,1))+I(m(-5.25393651,I(x25)))+I(m(3.26990778,I(gmedi(I(x24))))))))",1.60724073044318e-15
"I(gauss(I(I(m(-2.24151801,1))+I(m(-7.03642003,I(x26)))+I(m(0.08693818,I(I(x15)*I(x24)))))))",1.38684102372653e-07
"I(gauss(I(I(m(-2.34142923,1))+I(m(-3.46209757,I(x42)))+I(m(-1.20779253,I(x46)))+I(m(2.20588446,I(gmedi(I(I(m(-14.50264782,1))+I(m(-122.00929365,I(x41)))+I(m(11.81933356,I(x55)))+I(m(-2.31414894,I(x32)))+I(m(0.99745085,I(sin(I(x57)))))))))))))",1.02021118067601e-19
