"X","x"
"I(atan(I(atan(I(I(m(-0.42052456,1))+I(m(1.05092265,I(x57)))+I(m(-0.21662063,I(I(x53)*I(x28)))))))))",7.5959154210716e-17
"I(atan(I(atan(I(x35)))))",1.29913628485556e-12
"I(atan(I(atan(I(x41)))))",1.29886865694779e-32
"I(atan(I(atan(I(x46)))))",2.9413113386548e-16
"I(atan(I(gauss(I(x18)))))",9.91763562233387e-19
"I(atan(I(gauss(I(x31)))))",0.996548433212041
"I(atan(I(gauss(I(x53)))))",2.59748502452194e-06
"I(atan(I(I(gmedi(I(x7)))*I(x28))))",9.78483352947478e-11
"I(atan(I(I(m(-0.11989772,1))+I(m(-1.33363467,I(x33)))+I(m(5.03186765,I(x56))))))",7.26115847779056e-22
"I(atan(I(I(m(-0.14186196,1))+I(m(-2.99538132,I(glquar(I(x25)))))+I(m(-0.87963373,I(sin(I(x33))))))))",4.90293924831899e-07
"I(atan(I(I(m(-0.27686683,1))+I(m(0.74979424,I(x5)))+I(m(-1.56852427,I(x44)))+I(m(2.5349825,I(x53))))))",1.04129033241452e-18
"I(atan(I(I(m(-0.32830076,1))+I(m(-0.0055412,I(x2)))+I(m(2.12897826,I(x52))))))",3.37693544654415e-07
"I(atan(I(I(m(-0.32940223,1))+I(m(0.89596602,I(x21)))+I(m(-0.40593592,I(I(x36)*I(x56))))+I(m(7.00979185,I(I(glquar(I(x46)))*I(x7)))))))",8.18101359648824e-15
"I(atan(I(I(m(-0.33006719,1))+I(m(2.12264904,I(x52)))+I(m(0.1545597,I(x22))))))",2.94131124916661e-16
"I(atan(I(I(m(-0.34940036,1))+I(m(-0.25234035,I(x28)))+I(m(-0.06967028,I(x40)))+I(m(2.05055311,I(x52))))))",1.96354050517067e-07
"I(atan(I(I(m(-0.40068404,1))+I(m(0.29458671,I(x10)))+I(m(0.77756256,I(x15))))))",1.0661842078887e-06
"I(atan(I(I(m(-0.52550431,1))+I(m(0.60655001,I(x9)))+I(m(0.37822044,I(gfquar(I(I(x54)*I(x44)))))))))",2.59996597450024e-18
"I(atan(I(I(m(-0.5697638,1))+I(m(1.42578254,I(gmedi(I(gauss(I(I(m(-0.2971647,1))+I(m(0.685842,I(x9)))+I(m(-1.52233867,I(glquar(I(x46))))))))))))+I(m(0.48904516,I(x18))))))",4.10520908098827e-14
"I(atan(I(I(m(-0.57496599,1))+I(m(5.14385344,I(x56)))+I(m(-4.16193249,I(atan(I(x42))))))))",3.59416554605982e-20
"I(atan(I(I(m(-0.60541066,1))+I(m(-1.38691302,I(x33)))+I(m(0.28030422,I(I(x41)*I(x25)))))))",5.24905807167428e-12
"I(atan(I(I(m(-0.62946311,1))+I(m(-0.02478426,I(x2)))+I(m(-1.47295069,I(x46))))))",3.34099178616465e-20
"I(atan(I(I(m(-0.71462343,1))+I(m(-0.76981704,I(x45)))+I(m(-1.32008158,I(x30))))))",1.84896520762371e-10
"I(atan(I(I(m(-0.81848114,1))+I(m(-4.88879959,I(x29)))+I(m(3.854223,I(atan(I(x52))))))))",6.55433881604832e-21
"I(atan(I(I(m(-0.90936748,1))+I(m(-3.11588576,I(x35)))+I(m(0.57129145,I(I(x8)*I(I(atan(I(I(x42)*I(x42))))*I(x5))))))))",1.02157910197559e-34
"I(atan(I(I(m(-0.91524469,1))+I(m(1.68484372,I(glquar(I(atan(I(x9)))))))+I(m(-1.31948577,I(x30))))))",1.94975137693576e-37
"I(atan(I(I(m(-1.13838896,1))+I(m(-6.93098,I(x26)))+I(m(2.39518453,I(tanh(I(I(m(-0.41452344,1))+I(m(0.66532438,I(x9)))+I(m(0.84744372,I(x16)))))))))))",2.56008073107668e-29
