"X","x"
"I(atan(I(atan(I(tanh(I(x46)))))))",1.46948799254428e-24
"I(atan(I(atan(I(x24)))))",1.72008245801417e-10
"I(atan(I(atan(I(x25)))))",2.92353701268622e-08
"I(atan(I(atan(I(x46)))))",0.000110547153544364
"I(atan(I(gauss(I(tanh(I(I(m(0.0944546,1))+I(m(3.81701986,I(x20)))+I(m(1.44004293,I(x24))))))))))",8.02085732352619e-21
"I(atan(I(gauss(I(x15)))))",5.21093456837554e-19
"I(atan(I(gauss(I(x37)))))",3.67729008270597e-30
"I(atan(I(gauss(I(x6)))))",5.4120418957048e-14
"I(atan(I(I(atan(I(x57)))*I(x52))))",1.38781680747014e-21
"I(atan(I(I(m(-0.12131461,1))+I(m(1.55865391,I(x52)))+I(m(2.38584437,I(x53))))))",3.74048155218686e-09
"I(atan(I(I(m(-0.31798288,1))+I(m(0.60594198,I(x8)))+I(m(2.02919157,I(x52))))))",1.23739265250498e-05
"I(atan(I(I(m(-0.34960706,1))+I(m(0.67895519,I(x5)))+I(m(0.70606574,I(x21)))+I(m(1.02574641,I(atan(I(I(x18)*I(gauss(I(x10))))))))+I(m(-0.2287944,I(x38))))))",3.4269555269743e-29
"I(atan(I(I(m(-0.37039456,1))+I(m(2.36890577,I(x4)))+I(m(2.42739333,I(gfquar(I(I(m(-0.56908465,1))+I(m(0.81394119,I(x16)))+I(m(1.2896809,I(gmedi(I(x14)))))+I(m(-0.5315741,I(I(x7)*I(x43))))))))))))",1.25197294919001e-15
"I(atan(I(I(m(-0.3832499,1))+I(m(0.71505286,I(x21)))+I(m(1.41308019,I(x24)))+I(m(-0.30164228,I(x36)))+I(m(-0.21552075,I(x49))))))",3.29153108311899e-19
"I(atan(I(I(m(-0.39157736,1))+I(m(1.08272862,I(x21)))+I(m(0.81102709,I(I(x21)*I(I(x2)*I(x21))))))))",4.98814705682657e-12
"I(atan(I(I(m(-0.40570559,1))+I(m(1.04931584,I(x57)))+I(m(0.00795205,I(I(x19)*I(x36)))))))",8.77964878417107e-46
"I(atan(I(I(m(-0.43827082,1))+I(m(-0.9778497,I(x33)))+I(m(2.02316219,I(x52))))))",1.37577800464163e-13
"I(atan(I(I(m(-0.44002095,1))+I(m(0.84135904,I(x5)))+I(m(-0.27602364,I(I(x57)*I(x25)))))))",1.46948799254516e-24
"I(atan(I(I(m(-0.46703701,1))+I(m(0.70629587,I(x8)))+I(m(-0.49286599,I(x36))))))",5.21342271733024e-21
"I(atan(I(I(m(-0.74775877,1))+I(m(-2.81786371,I(x35)))+I(m(2.01199892,I(x52))))))",3.29205504226435e-19
"I(atan(I(I(m(-0.79448402,1))+I(m(-0.30776573,I(I(x32)*I(x23))))+I(m(1.83487103,I(gmedi(I(x8))))))))",1.85354741630351e-17
"I(atan(I(I(m(-0.92030238,1))+I(m(-3.26348752,I(x42)))+I(m(0.01661367,I(I(x57)*I(x52)))))))",3.90514856109413e-40
"I(atan(I(I(m(-0.96565958,1))+I(m(1.70819539,I(glquar(I(x9)))))+I(m(-1.49398827,I(sin(I(x46))))))))",1.9174031767994e-70
"I(atan(I(I(m(-1.02057861,1))+I(m(0.7094319,I(x5)))+I(m(1.26258177,I(x54)))+I(m(2.4798126,I(gfquar(I(I(x52)*I(x4)))))))))",9.93689828147095e-55
"I(atan(I(I(m(-1.63011596,1))+I(m(-9.05325281,I(tanh(I(x26)))))+I(m(2.32527477,I(I(atan(I(I(m(-0.9625651,1))+I(m(0.55412637,I(x8)))+I(m(3.88894833,I(glquar(I(x7))))))))*I(gauss(I(x56)))))))))",1.1852434915157e-06
"I(atan(I(I(m(-2.02631447,1))+I(m(-6.07743783,I(x25)))+I(m(-0.02239503,I(I(x15)*I(x33)))))))",4.00510857740682e-19
"I(atan(I(I(m(-2.22660839,1))+I(m(0.35862405,I(x1)))+I(m(-6.70561447,I(x26)))+I(m(-0.95321694,I(x33))))))",2.70557044794564e-40
"I(atan(I(I(m(-5.82916208,1))+I(m(-5.81561349,I(x25)))+I(m(-24.2999077,I(x31))))))",4.70649756027796e-15
"I(atan(I(I(m(-6.33207592,1))+I(m(-6.21223402,I(x26)))+I(m(-35.33358081,I(x31)))+I(m(-1.09945704,I(x48)))+I(m(2.42881916,I(sin(I(I(m(0.04239176,1))+I(m(-0.76679237,I(gauss(I(I(m(-0.04490583,1))+I(m(2.18952443,I(x23)))+I(m(1.37533413,I(x24))))))))+I(m(2.54752991,I(I(x53)*I(gauss(I(x36))))))))))))))",6.71792859520229e-13
"I(atan(I(I(m(-8.87010494,1))+I(m(0.86580339,I(x21)))+I(m(-53.11228017,I(x31))))))",2.01230215826956e-13
"I(atan(I(I(m(-9.12088622,1))+I(m(0.61477572,I(x6)))+I(m(-54.69120925,I(x31))))))",1.71915836793183e-23
"I(atan(I(I(m(0.67353855,1))+I(m(2.1015391,I(sin(I(I(m(-0.15591053,1))+I(m(0.70016725,I(x5)))+I(m(2.57858362,I(x53))))))))+I(m(0.04814237,I(I(I(gauss(I(x42)))*I(I(x24)*I(x21)))*I(x50)))))))",3.67728917626844e-30
"I(atan(I(I(m(5.43485339,1))+I(m(2.54730263,I(x7)))+I(m(1.15256088,I(x54)))+I(m(-5.75436358,I(gauss(I(x20))))))))",0.987007968647496
"I(atan(I(I(x18)*I(gauss(I(x10))))))",4.57473256363888e-33
"I(atan(I(I(x2)*I(x6))))",5.93814558519559e-10
"I(atan(I(I(x20)*I(tanh(I(x19))))))",5.06285634602455e-43
"I(atan(I(I(x23)*I(x45))))",1.75941489638764e-17
"I(atan(I(I(x25)*I(glquar(I(x28))))))",3.70435565744574e-05
"I(atan(I(I(x27)*I(x6))))",1.45602351169058e-16
