"X","x"
"I(atan(I(atan(I(x12)))))",4.00195821589092e-39
"I(atan(I(atan(I(x42)))))",1.77851979991866e-49
"I(atan(I(atan(I(x52)))))",5.17468565980261e-18
"I(atan(I(gauss(I(x29)))))",6.18450327976514e-23
"I(atan(I(gauss(I(x37)))))",2.64386900441803e-23
"I(atan(I(gauss(I(x41)))))",4.58619673607216e-05
"I(atan(I(gauss(I(x42)))))",8.56122630241777e-08
"I(atan(I(gauss(I(x7)))))",2.69161630144905e-32
"I(atan(I(I(atan(I(I(m(-1.23968611,1))+I(m(-7.10199802,I(x26)))+I(m(14.95593024,I(x55))))))*I(glquar(I(x16))))))",8.09168397354485e-22
"I(atan(I(I(I(x16)*I(x14))*I(x1))))",3.49978577551472e-16
"I(atan(I(I(I(x24)*I(tanh(I(x35))))*I(x7))))",6.69028839705392e-66
"I(atan(I(I(m(-0.00349706,1))+I(m(4.91419396,I(x56)))+I(m(0.47118963,I(I(I(x48)*I(x7))*I(I(x39)*I(x53)))))+I(m(0.25978622,I(I(x29)*I(x51)))))))",6.78683451871817e-45
"I(atan(I(I(m(-0.10527201,1))+I(m(-0.94979634,I(x48)))+I(m(-2.95289139,I(gmedi(I(sin(I(x25))))))))))",1.35711620877859e-18
"I(atan(I(I(m(-0.15141493,1))+I(m(0.16296693,I(x1)))+I(m(2.65700141,I(x53))))))",6.63881372687562e-32
"I(atan(I(I(m(-0.16102178,1))+I(m(2.64807567,I(x53)))+I(m(0.4195529,I(x18))))))",1.4272057880916e-06
"I(atan(I(I(m(-0.17740621,1))+I(m(14.45039903,I(x55)))+I(m(-2.99700836,I(sin(I(x26))))))))",1.42643306935338e-32
"I(atan(I(I(m(-0.20817993,1))+I(m(0.42515625,I(x6)))+I(m(0.64754407,I(x21)))+I(m(2.15765642,I(x53)))+I(m(-0.1193636,I(glquar(I(x49))))))))",1.21393272654556e-31
"I(atan(I(I(m(-0.29659023,1))+I(m(2.10491243,I(x52)))+I(m(-1.89531923,I(sin(I(I(I(x44)*I(x25))*I(I(x44)*I(x25))))))))))",8.94607660393685e-12
