"X","x"
"I(atan(I(atan(I(sin(I(x48)))))))",3.59273999042702e-12
"I(atan(I(atan(I(x16)))))",1.14209393585762e-22
"I(atan(I(atan(I(x21)))))",5.20773314859962e-15
"I(atan(I(atan(I(x46)))))",5.19176716514162e-11
"I(atan(I(atan(I(x52)))))",2.6084228746692e-14
"I(atan(I(gauss(I(I(m(-0.52297117,1))+I(m(4.92352333,I(x56)))+I(m(0.55733624,I(gauss(I(x49))))))))))",5.22479781917391e-15
"I(atan(I(gauss(I(I(x20)*I(x41))))))",2.23206366611302e-24
"I(atan(I(gauss(I(tanh(I(x52)))))))",1.44948997151397e-40
"I(atan(I(I(m(-0.17368688,1))+I(m(-1.1850809,I(x33)))+I(m(2.61568035,I(I(x23)*I(gauss(I(x54)))))))))",4.24039133765355e-06
"I(atan(I(I(m(-0.34458867,1))+I(m(2.10782996,I(x52)))+I(m(-0.24638947,I(I(x45)*I(x23)))))))",1.9692522313045e-11
"I(atan(I(I(m(-0.41135825,1))+I(m(1.06488487,I(x57)))+I(m(0.95851488,I(I(sin(I(I(m(-1.09899364,1))+I(m(-3.21393882,I(x35)))+I(m(-1.52983525,I(x46))))))*I(x49)))))))",6.05374515906708e-20
"I(atan(I(I(m(-0.46399721,1))+I(m(-1.39792494,I(x44)))+I(m(-0.38743068,I(x49)))+I(m(2.07111102,I(x52)))+I(m(-0.0396647,I(I(x9)*I(x48)))))))",6.28804315154694e-15
"I(atan(I(I(m(-0.49455022,1))+I(m(0.54719624,I(x19)))+I(m(-0.34751088,I(x28))))))",7.22277566702161e-10
"I(atan(I(I(m(-0.54661855,1))+I(m(0.89778882,I(x21)))+I(m(-1.36295656,I(x48))))))",4.61087789591733e-09
"I(atan(I(I(m(-0.55290822,1))+I(m(2.06247379,I(x52)))+I(m(-1.17815531,I(sin(I(x28))))))))",1.82624230070493e-08
"I(atan(I(I(m(-0.56034275,1))+I(m(4.67902165,I(x20)))+I(m(-4.25403662,I(x35))))))",2.99279854786635e-10
"I(atan(I(I(m(-0.65126973,1))+I(m(-0.42784616,I(x28)))+I(m(-1.47424703,I(x46))))))",1.08889065088153e-35
"I(atan(I(I(m(-0.72305805,1))+I(m(-0.11628353,I(I(I(x8)*I(x46))*I(x53))))+I(m(-0.01689942,I(I(x45)*I(x39))))+I(m(-1.7316043,I(atan(I(x28))))))))",6.73199532336569e-20
"I(atan(I(I(m(-0.91046672,1))+I(m(-0.07024868,I(x28)))+I(m(-3.06823919,I(x35))))))",4.69370653293213e-25
"I(atan(I(I(m(-0.9218708,1))+I(m(-0.02695057,I(x2)))+I(m(-3.27220618,I(x42))))))",1.65752426961794e-29
"I(atan(I(I(m(-1.50172438,1))+I(m(1.91251837,I(gmedi(I(x5)))))+I(m(-1.80512595,I(atan(I(x28))))))))",7.68759549116196e-17
"I(atan(I(I(m(-1.63654195,1))+I(m(0.82381712,I(x5)))+I(m(-5.69224036,I(x25)))+I(m(2.36960646,I(x53))))))",2.09570925888006e-08
"I(atan(I(I(m(-1.66019556,1))+I(m(2.31533069,I(gmedi(I(I(m(-0.01133499,1))+I(m(4.92836322,I(x56)))+I(m(-0.32378746,I(x50))))))))+I(m(0.55365557,I(sin(I(I(m(-1.09899364,1))+I(m(-3.21393882,I(x35)))+I(m(-1.52983525,I(x46)))))))))))",6.30921134485581e-20
"I(atan(I(I(m(-10.83431245,1))+I(m(10.56975909,I(gauss(I(x42)))))+I(m(1.33445614,I(gmedi(I(I(m(-0.37906117,1))+I(m(1.31137474,I(x54)))+I(m(-0.11121251,I(I(gmedi(I(x49)))*I(gauss(I(x42))))))))))))))",0.0591812498863492
"I(atan(I(I(m(-12.79591916,1))+I(m(0.53898072,I(x6)))+I(m(-88.46339115,I(x41)))+I(m(-6.74188476,I(atan(I(x25))))))))",1.10351619247345e-17
"I(atan(I(I(m(-2.42960115,1))+I(m(-6.6198267,I(x26)))+I(m(-7.53835648,I(I(x25)*I(glquar(I(x9)))))))))",1.4884030623298e-16
"I(atan(I(I(m(0.11243772,1))+I(m(1.98703122,I(x53)))+I(m(3.98707235,I(x56))))))",3.38392885358326e-18
"I(atan(I(I(m(0.12814775,1))+I(m(0.1561728,I(x1)))+I(m(0.58719336,I(x8)))+I(m(4.4125102,I(tanh(I(x24))))))))",1.58081475870642e-14
"I(atan(I(I(m(0.292744,1))+I(m(2.05724197,I(atan(I(I(m(-2.42960115,1))+I(m(-6.6198267,I(x26)))+I(m(-7.53835648,I(I(x25)*I(glquar(I(x9)))))))))))+I(m(0.10808418,I(gfquar(I(I(x54)*I(x42)))))))))",1.42176100015205e-14
"I(atan(I(I(x1)*I(x24))))",1.44592119885127e-14
"I(atan(I(I(x2)*I(x20))))",2.48456437190469e-22
"I(atan(I(I(x20)*I(x51))))",6.48588008661047e-32
"I(atan(I(I(x25)*I(atan(I(x7))))))",1.88279384412176e-17
"I(atan(I(I(x25)*I(x52))))",8.30320915798561e-12
"I(atan(I(I(x32)*I(sin(I(x12))))))",2.72427592564631e-37
"I(atan(I(I(x33)*I(I(x5)*I(x42)))))",1.08939376020748e-35
"I(atan(I(I(x33)*I(x16))))",8.81293757621869e-15
"I(atan(I(I(x36)*I(x12))))",3.64733854262292e-18
"I(atan(I(I(x36)*I(x24))))",2.6007215028098e-14
"I(atan(I(I(x39)*I(x16))))",4.31959410543601e-58
"I(atan(I(I(x49)*I(x26))))",2.00562832986863e-16
"I(atan(I(I(x5)*I(x53))))",1.35848305746856e-29
"I(atan(I(I(x52)*I(x15))))",7.00998899361282e-29
"I(atan(I(I(x53)*I(x40))))",6.26451231001195e-19
"I(atan(I(I(x56)*I(x52))))",6.60203186066627e-16
"I(atan(I(I(x6)*I(x5))))",8.70384330119858e-53
"I(atan(I(I(x9)*I(x52))))",1.490332359682e-12
"I(atan(I(sin(I(atan(I(x24)))))))",3.95403350510596e-23
"I(atan(I(sin(I(I(m(0.06550552,1))+I(m(1.8917403,I(x23)))+I(m(1.97372239,I(x53))))))))",2.46956561354934e-14
"I(atan(I(sin(I(x28)))))",9.13447869909963e-09
"I(atan(I(sin(I(x49)))))",7.09813626073407e-12
"I(atan(I(sin(I(x52)))))",2.94692539011807e-16
"I(atan(I(tanh(I(atan(I(I(m(-0.0636959,1))+I(m(2.82463133,I(x7)))+I(m(-0.53657768,I(x36))))))))))",2.79163485091708e-17
"I(atan(I(tanh(I(x33)))))",3.87023527911874e-29
"I(atan(I(x12)))",1.07202260462203e-20
"I(atan(I(x15)))",0.00183638725082233
"I(atan(I(x16)))",1.90713078773506e-10
"I(atan(I(x18)))",1.7073238462347e-33
"I(atan(I(x2)))",8.10270797219679e-11
"I(atan(I(x21)))",6.28643544740614e-15
"I(atan(I(x24)))",1.70030012434849e-16
"I(atan(I(x25)))",5.21844817661573e-15
"I(atan(I(x26)))",2.47258214180792e-14
"I(atan(I(x27)))",4.13703738095953e-16
"I(atan(I(x28)))",9.81948273222762e-12
"I(atan(I(x39)))",2.08270351124316e-17
"I(atan(I(x40)))",2.41259823173972e-55
"I(atan(I(x41)))",1.96900242364761e-11
"I(atan(I(x42)))",5.6183993841028e-14
"I(atan(I(x45)))",4.48770693433597e-08
"I(atan(I(x46)))",0.061017744740888
"I(atan(I(x47)))",4.66794094855549e-18
"I(atan(I(x49)))",0.780966689522571
"I(atan(I(x5)))",7.29836897868296e-08
"I(atan(I(x52)))",0.0591812539775768
"I(atan(I(x53)))",1.0859677235687e-11
"I(atan(I(x56)))",6.99487290567523e-18
"I(atan(I(x57)))",6.21014144958013e-16
"I(atan(I(x7)))",4.61119889472313e-09
"I(atan(I(x8)))",1.92587013893131e-18
"I(atan(I(x9)))",6.28755388558639e-15
"I(gauss(I(atan(I(x53)))))",1.3586414759133e-29
"I(gauss(I(gauss(I(gauss(I(x25)))))))",0.93869759162478
"I(gauss(I(gauss(I(I(m(-0.4577973,1))+I(m(0.39125963,I(x10)))+I(m(-0.01050332,I(x12))))))))",5.15452374884674e-23
"I(gauss(I(gauss(I(I(m(-0.56443206,1))+I(m(0.82401032,I(x16)))+I(m(-1.28442623,I(x33))))))))",1.70471185403951e-20
"I(gauss(I(gauss(I(sin(I(gauss(I(I(m(0.30992953,1))+I(m(-1.25649039,I(x46)))+I(m(13.80789755,I(x55))))))))))))",0.000401867375158467
"I(gauss(I(gauss(I(tanh(I(x53)))))))",0.0591529490557253
"I(gauss(I(gauss(I(x2)))))",6.06328019563365e-23
"I(gauss(I(gauss(I(x52)))))",5.07998573866992e-16
"I(gauss(I(I(I(x29)*I(sin(I(x36))))*I(x46))))",3.37201793697598e-25
"I(gauss(I(I(m(-0.0487253,1))+I(m(2.71834495,I(x53)))+I(m(-1.53903586,I(gmedi(I(x33))))))))",4.05153770630252e-19
"I(gauss(I(I(m(-0.34353159,1))+I(m(2.02371343,I(x52)))+I(m(0.44314439,I(x18))))))",2.43115532285149e-14
"I(gauss(I(I(m(-0.39878496,1))+I(m(0.60269342,I(x8)))+I(m(0.99030336,I(x57))))))",6.75645640645381e-17
"I(gauss(I(I(m(-0.40327493,1))+I(m(0.29932333,I(x1)))+I(m(1.0028215,I(x57)))+I(m(1.06883063,I(tanh(I(I(x41)*I(x50)))))))))",2.42708329701896e-27
"I(gauss(I(I(m(-0.42743057,1))+I(m(0.82929608,I(x21)))+I(m(0.93160124,I(x57))))))",6.73542325274449e-20
"I(gauss(I(I(m(-0.44305296,1))+I(m(0.58076809,I(x5)))+I(m(2.60301384,I(x7)))+I(m(-3.45773761,I(x35)))+I(m(1.57622001,I(x54)))+I(m(-0.27577288,I(gmedi(I(sin(I(x36))))))))))",1.50768325178169e-20
"I(gauss(I(I(m(-0.4577973,1))+I(m(0.39125963,I(x10)))+I(m(-0.01050332,I(x12))))))",3.91746504413851e-24
"I(gauss(I(I(m(-0.50376208,1))+I(m(-0.45722573,I(x36)))+I(m(-0.23556975,I(x50))))))",5.98432783743295e-36
"I(gauss(I(I(m(-0.52297117,1))+I(m(4.92352333,I(x56)))+I(m(0.55733624,I(gauss(I(x49))))))))",6.28572702052285e-15
"I(gauss(I(I(m(-0.54108464,1))+I(m(-1.5374632,I(x48)))+I(m(-0.77642697,I(I(atan(I(I(m(-0.49455022,1))+I(m(0.54719624,I(x19)))+I(m(-0.34751088,I(x28))))))*I(x16)))))))",4.53511964240245e-11
"I(gauss(I(I(m(-0.54520373,1))+I(m(-1.63378765,I(x44)))+I(m(1.01029365,I(x57))))))",1.13355580950943e-24
"I(gauss(I(I(m(-0.56443206,1))+I(m(0.82401032,I(x16)))+I(m(-1.28442623,I(x33))))))",1.08596593393031e-11
"I(gauss(I(I(m(-0.56755006,1))+I(m(-0.80442435,I(x45)))+I(m(-0.41859592,I(I(x26)*I(x56)))))))",5.2078964624266e-15
"I(gauss(I(I(m(-0.86592473,1))+I(m(-0.68908072,I(x47)))+I(m(1.78970951,I(glquar(I(x2))))))))",7.68529472370355e-18
"I(gauss(I(I(m(-1.78081877,1))+I(m(-6.5271368,I(x35)))+I(m(4.8048813,I(x56)))+I(m(1.40086012,I(gauss(I(I(m(-0.4235125,1))+I(m(0.57607306,I(x8)))+I(m(0.85918187,I(x21)))))))))))",5.5445306757818e-16
"I(gauss(I(I(m(-1.97840026,1))+I(m(-1.44450261,I(x33)))+I(m(2.25631757,I(gauss(I(I(m(-0.42881538,1))+I(m(0.84691184,I(x5)))+I(m(-0.26879286,I(x51)))))))))))",3.86842872713182e-29
"I(gauss(I(I(m(-2.02932313,1))+I(m(-6.10614982,I(x25)))+I(m(0.03426962,I(x28))))))",5.96017975618358e-12
"I(gauss(I(I(m(-2.54184792,1))+I(m(-6.47886525,I(x25)))+I(m(2.54861053,I(gmedi(I(I(m(-0.29894616,1))+I(m(-2.01994823,I(gmedi(I(x42)))))+I(m(0.84652166,I(x17)))))))))))",2.41756007373612e-21
"I(gauss(I(I(m(-3.53181406,1))+I(m(3.30775741,I(gauss(I(x46)))))+I(m(-0.17131965,I(I(x48)*I(glquar(I(x25))))))+I(m(-0.36595561,I(gmedi(I(gauss(I(x46))))))))))",4.96827714418961e-16
"I(gauss(I(I(m(-3.53517885,1))+I(m(2.29758853,I(x23)))+I(m(-16.10723762,I(x27))))))",2.42856218612909e-55
"I(gauss(I(I(m(-4.08490269,1))+I(m(-3.23477408,I(x35)))+I(m(3.38801693,I(gauss(I(x46))))))))",4.82327247840914e-15
"I(gauss(I(I(m(-9.19293117,1))+I(m(-54.86932825,I(x31)))+I(m(-0.22023496,I(x36))))))",2.40106103241091e-16
"I(gauss(I(I(m(0.0633127,1))+I(m(4.55039237,I(x20)))+I(m(-0.43504851,I(x36))))))",6.13653812409849e-15
"I(gauss(I(I(m(0.15052948,1))+I(m(0.76717002,I(x15)))+I(m(2.6920361,I(sin(I(x23))))))))",5.40141954683667e-16
"I(gauss(I(I(m(0.2541947,1))+I(m(0.26551537,I(x1)))+I(m(0.23665923,I(x54)))+I(m(5.99192316,I(x55)))+I(m(3.29401724,I(x56)))+I(m(0.01291099,I(I(x5)*I(x31)))))))",1.89437380828574e-17
"I(gauss(I(I(m(0.30992953,1))+I(m(-1.25649039,I(x46)))+I(m(13.80789755,I(x55))))))",0.938628961826074
"I(gauss(I(I(m(0.90204384,1))+I(m(-1.18233784,I(x46)))+I(m(13.59247442,I(x55)))+I(m(2.74221118,I(atan(I(I(m(-12.79591916,1))+I(m(0.53898072,I(x6)))+I(m(-88.46339115,I(x41)))+I(m(-6.74188476,I(atan(I(x25))))))))))+I(m(-0.19558172,I(I(x26)*I(x56)))))))",3.34921965993311e-19
"I(gauss(I(I(tanh(I(x27)))*I(x14))))",1.19835602457359e-08
"I(gauss(I(I(x1)*I(x36))))",7.83291847994378e-17
"I(gauss(I(I(x20)*I(x41))))",2.78992827714637e-24
"I(gauss(I(I(x33)*I(gfquar(I(I(x46)*I(x44)))))))",7.19745263476418e-06
"I(gauss(I(I(x36)*I(x44))))",2.41301467184582e-12
"I(gauss(I(I(x42)*I(x8))))",7.23699864996192e-21
"I(gauss(I(I(x46)*I(x18))))",5.41061066704864e-11
"I(gauss(I(I(x46)*I(x21))))",4.26705243808846e-18
"I(gauss(I(I(x47)*I(glquar(I(x24))))))",6.53790806926703e-17
"I(gauss(I(I(x5)*I(x20))))",1.68334420546438e-08
"I(gauss(I(I(x55)*I(x52))))",0.0018364983591464
"I(gauss(I(I(x57)*I(I(x5)*I(x28)))))",1.32287230800536e-49
"I(gauss(I(I(x7)*I(x31))))",1.08921303946174e-35
"I(gauss(I(I(x7)*I(x41))))",6.66278600758241e-17
"I(gauss(I(I(x7)*I(x45))))",3.60306136361325e-12
"I(gauss(I(I(x9)*I(I(x36)*I(x9)))))",2.13417669399139e-20
"I(gauss(I(sin(I(I(m(-9.12088622,1))+I(m(0.61477572,I(x6)))+I(m(-54.69120925,I(x31))))))))",2.14488863342149e-47
"I(gauss(I(sin(I(x23)))))",1.81934058413162e-12
"I(gauss(I(sin(I(x7)))))",6.87446350440346e-08
"I(gauss(I(tanh(I(tanh(I(x53)))))))",1.96041694355866e-11
"I(gauss(I(tanh(I(x28)))))",2.73512204605234e-24
"I(gauss(I(tanh(I(x36)))))",0.00182657763007525
"I(gauss(I(tanh(I(x52)))))",8.63205729133309e-36
"I(gauss(I(x1)))",2.76723934800281e-12
"I(gauss(I(x12)))",3.65321705322707e-17
"I(gauss(I(x15)))",2.55389323863751e-14
"I(gauss(I(x16)))",7.29248533264722e-08
"I(gauss(I(x17)))",2.46956561354934e-14
"I(gauss(I(x18)))",5.40607900051641e-17
"I(gauss(I(x2)))",1.02332576070481e-17
"I(gauss(I(x20)))",8.57796689030087e-22
"I(gauss(I(x21)))",7.86688435549607e-12
"I(gauss(I(x22)))",1.24513729623005e-11
"I(gauss(I(x24)))",0.000284535157354252
"I(gauss(I(x25)))",0.938573010347743
"I(gauss(I(x26)))",0.0021134009929703
"I(gauss(I(x27)))",7.94088873581167e-16
"I(gauss(I(x28)))",7.35602824063005e-37
