"X","x"
"I(atan(I(atan(I(x17)))))",5.65983081410444e-28
"I(atan(I(atan(I(x23)))))",2.40594235377387e-30
"I(atan(I(atan(I(x26)))))",4.86899749862631e-24
"I(atan(I(atan(I(x47)))))",7.17461737336924e-34
"I(atan(I(atan(I(x6)))))",7.91537036361931e-33
"I(atan(I(gauss(I(I(x33)*I(x16))))))",3.66292004455363e-32
"I(atan(I(gauss(I(x15)))))",8.45942735070146e-12
"I(atan(I(gauss(I(x23)))))",8.68428962059334e-37
"I(atan(I(gauss(I(x26)))))",1.18314205879113e-40
"I(atan(I(I(gauss(I(x52)))*I(x11))))",1.9150417117645e-29
"I(atan(I(I(I(x35)*I(I(x57)*I(x27)))*I(x43))))",1.30805003348059e-27
"I(atan(I(I(I(x41)*I(x49))*I(x5))))",2.73224431216333e-32
"I(atan(I(I(m(-0.00579182,1))+I(m(2.78504108,I(x7)))+I(m(0.60077516,I(x16))))))",6.13135776609372e-15
"I(atan(I(I(m(-0.00897809,1))+I(m(2.86437154,I(x7)))+I(m(-0.31888129,I(I(I(x44)*I(x41))*I(x49)))))))",7.67339052168705e-38
"I(atan(I(I(m(-0.01807643,1))+I(m(-0.24530778,I(x28)))+I(m(-0.65942393,I(x43)))+I(m(3.81772576,I(atan(I(x53)))))+I(m(0.11227339,I(x13))))))",1.18731881248238e-40
"I(atan(I(I(m(-0.25851904,1))+I(m(-0.00565265,I(I(x35)*I(x42))))+I(m(0.13277929,I(I(I(x21)*I(x53))*I(x7))))+I(m(1.51593411,I(atan(I(x6))))))))",9.03005748042973e-36
"I(atan(I(I(m(-0.26012347,1))+I(m(1.47337998,I(sin(I(x14)))))+I(m(-0.26724965,I(I(x15)*I(x26)))))))",2.45464833875432e-14
"I(atan(I(I(m(-0.27287957,1))+I(m(-0.25373129,I(x51)))+I(m(2.12433289,I(x52)))+I(m(1.00754886,I(tanh(I(sin(I(x47))))))))))",3.88911633166931e-08
"I(atan(I(I(m(-0.32174574,1))+I(m(1.83039484,I(x24)))+I(m(0.13139495,I(I(x35)*I(x12)))))))",2.81579340505174e-25
"I(atan(I(I(m(-0.32526335,1))+I(m(0.7126169,I(x5)))+I(m(1.95341031,I(x52)))+I(m(-0.04529126,I(I(x27)*I(x36)))))))",2.4240577250536e-22
"I(atan(I(I(m(-0.36076515,1))+I(m(-1.95916243,I(glquar(I(x42)))))+I(m(-0.04517737,I(x38))))))",1.58979919477694e-09
"I(atan(I(I(m(-0.42025497,1))+I(m(0.86209631,I(x16)))+I(m(0.13754692,I(sin(I(I(I(x25)*I(x25))*I(x36)))))))))",6.51415423539507e-09
