"X","x"
"I(atan(I(atan(I(I(x35)*I(x52))))))",2.7555097382182e-07
"I(atan(I(atan(I(x28)))))",5.25436617155285e-18
"I(atan(I(gauss(I(I(m(-0.59407269,1))+I(m(0.91162777,I(x21)))+I(m(-1.40394857,I(x46))))))))",4.15017011519456e-25
"I(atan(I(gauss(I(sin(I(x57)))))))",5.47923644119856e-19
"I(atan(I(gauss(I(x6)))))",8.04999801160944e-05
"I(atan(I(I(atan(I(x5)))*I(x51))))",2.66803433402974e-54
"I(atan(I(I(gauss(I(x6)))*I(x1))))",1.04986960045396e-34
"I(atan(I(I(gmedi(I(x52)))*I(x7))))",3.05964605081328e-19
"I(atan(I(I(I(x16)*I(x36))*I(x1))))",8.84296683039405e-14
"I(atan(I(I(I(x28)*I(atan(I(x52))))*I(gmedi(I(x26))))))",8.22186585149537e-23
"I(atan(I(I(I(x48)*I(x26))*I(x55))))",2.05939222706476e-14
"I(atan(I(I(I(x55)*I(x24))*I(x31))))",5.77509107124568e-14
"I(atan(I(I(m(-0.04317082,1))+I(m(0.71099879,I(x15)))+I(m(-2.07330878,I(gfquar(I(x57))))))))",7.27561654052546e-53
"I(atan(I(I(m(-0.07710985,1))+I(m(2.68553438,I(x23)))+I(m(-0.09274972,I(sin(I(I(m(-0.1904013,1))+I(m(2.49501392,I(x23)))+I(m(-1.1700452,I(x33)))))))))))",5.06943655168894e-23
"I(atan(I(I(m(-0.32499911,1))+I(m(2.12364964,I(x52)))+I(m(0.2793192,I(I(atan(I(x8)))*I(x32)))))))",1.44015826559703e-25
"I(atan(I(I(m(-0.36498909,1))+I(m(-0.31640699,I(x36)))+I(m(2.0622873,I(x52)))+I(m(-0.21041811,I(x50))))))",7.48069844240021e-26
"I(atan(I(I(m(-0.39756569,1))+I(m(1.29527249,I(x54)))+I(m(-0.09227616,I(x38))))))",7.2421435645769e-20
"I(atan(I(I(m(-0.44651553,1))+I(m(1.69895592,I(atan(I(x21)))))+I(m(-1.10926894,I(sin(I(x41))))))))",1.00706477891891e-10
"I(atan(I(I(m(-0.47374136,1))+I(m(0.3986441,I(x10)))+I(m(-0.34723015,I(x49))))))",2.40187682424995e-27
"I(atan(I(I(m(-0.47811037,1))+I(m(-0.30544096,I(x49)))+I(m(4.2963394,I(I(x24)*I(gmedi(I(I(x51)*I(atan(I(x8))))))))))))",4.46574054556969e-30
"I(atan(I(I(m(-0.52033265,1))+I(m(0.89009064,I(x15)))+I(m(0.55334097,I(I(x14)*I(gfquar(I(I(x16)*I(x38)))))))+I(m(-0.85410573,I(x37)))+I(m(0.33679031,I(I(I(x11)*I(x21))*I(tanh(I(x9)))))))))",3.56567873355164e-54
"I(atan(I(I(m(-0.56648291,1))+I(m(0.66550427,I(I(x6)*I(gmedi(I(x42))))))+I(m(1.17361223,I(I(x23)*I(glquar(I(I(m(-1.04858103,1))+I(m(3.09418888,I(gmedi(I(x53)))))+I(m(-2.61574322,I(glquar(I(x37))))))))))))))",1.4200314932635e-16
"I(atan(I(I(m(-0.59456559,1))+I(m(-1.38477027,I(x33)))+I(m(0.14652543,I(I(x57)*I(x27)))))))",7.64227141848116e-17
"I(atan(I(I(m(-0.62905217,1))+I(m(-0.4237188,I(x28)))+I(m(-1.38132454,I(x33))))))",8.35775906116749e-14
"I(atan(I(I(m(-0.67932905,1))+I(m(-2.58752897,I(x42)))+I(m(2.11129275,I(x52)))+I(m(0.14076627,I(I(x50)*I(x48)))))))",1.05478651362402e-12
"I(atan(I(I(m(-0.69060265,1))+I(m(-1.48974122,I(x44)))+I(m(-1.44480194,I(x48)))+I(m(0.14062475,I(x22))))))",5.57272249534791e-22
"I(atan(I(I(m(-0.84547388,1))+I(m(0.75063364,I(x16)))+I(m(-2.85621171,I(x35))))))",4.80422354867515e-13
"I(atan(I(I(m(-0.98560424,1))+I(m(0.73668351,I(x15)))+I(m(2.22656285,I(glquar(I(I(m(-0.05931958,1))+I(m(-2.21439853,I(gfquar(I(I(m(-0.39878496,1))+I(m(0.60269342,I(x8)))+I(m(0.99030336,I(x57))))))))+I(m(-0.4982833,I(I(x46)*I(I(x1)*I(x31)))))+I(m(-0.90660299,I(I(x24)*I(x55))))))))))))",4.37013415941293e-14
"I(atan(I(I(m(-1.14034282,1))+I(m(-5.38657062,I(x29)))+I(m(2.01109856,I(x52))))))",0.0891423321534075
"I(atan(I(I(m(-1.45199815,1))+I(m(-6.60031598,I(x29)))+I(m(-0.08826238,I(I(x21)*I(x46)))))))",2.3325466439862e-13
"I(atan(I(I(m(-1.78875553,1))+I(m(0.43288227,I(x16)))+I(m(-7.29559664,I(x25)))+I(m(-3.37620588,I(gfquar(I(I(m(0.22037656,1))+I(m(2.36794652,I(x20)))+I(m(4.13766792,I(x56)))+I(m(0.51494986,I(x17)))))))))))",1.87446800113995e-22
"I(atan(I(I(m(-1.83469481,1))+I(m(-5.87739475,I(x26)))+I(m(1.79290917,I(x52))))))",0.00124483952510224
"I(atan(I(I(m(-12.12236391,1))+I(m(-100.03042245,I(x41)))+I(m(4.64660663,I(I(tanh(I(x52)))*I(x25))))+I(m(-0.90668937,I(x30)))+I(m(5.20186934,I(tanh(I(x52))))))))",4.00516448033655e-39
"I(atan(I(I(m(-13.10574054,1))+I(m(0.9092346,I(x16)))+I(m(-105.36323193,I(x41))))))",2.66803523877041e-54
"I(atan(I(I(m(-17.6210664,1))+I(m(-111.42486931,I(x41)))+I(m(5.01039848,I(gauss(I(I(m(-0.473971,1))+I(m(-0.10074814,I(I(x8)*I(x7))))+I(m(-0.468259,I(I(x45)*I(x52)))))))))+I(m(1.98724388,I(atan(I(x8))))))))",1.44004078725897e-25
"I(atan(I(I(m(-2.11239207,1))+I(m(-8.5808528,I(x26)))+I(m(-3.02996519,I(gfquar(I(I(m(0.33796594,1))+I(m(2.31713026,I(x7)))+I(m(4.64854891,I(sin(I(x56)))))))))))))",1.23226752540224e-23
"I(atan(I(I(m(-2.56632048,1))+I(m(0.46515119,I(x11)))+I(m(-1.77067459,I(gmedi(I(I(m(-0.91976359,1))+I(m(-3.2650001,I(x42)))+I(m(0.04802606,I(I(x52)*I(x14)))))))))+I(m(3.06980917,I(gauss(I(x33))))))))",1.22322559115598e-25
"I(atan(I(I(m(-2.61631003,1))+I(m(-4.31512227,I(x26)))+I(m(-4.21425554,I(atan(I(x25))))))))",0.000402242677018783
"I(atan(I(I(m(-4.235019,1))+I(m(2.3393477,I(gauss(I(x45)))))+I(m(1.7196663,I(atan(I(I(m(0.00194453,1))+I(m(-0.0854684,I(x12)))+I(m(4.95144371,I(x56))))))))+I(m(-0.74919753,I(I(x14)*I(I(atan(I(x25)))*I(x2)))))+I(m(-9.21371059,I(atan(I(x25))))))))",1.6196513952373e-12
"I(atan(I(I(m(-4.44044628,1))+I(m(-18.60731542,I(x27)))+I(m(-0.37239936,I(I(x15)*I(x41)))))))",7.90314026541915e-22
"I(atan(I(I(m(-5.17741178,1))+I(m(-19.8911699,I(x27)))+I(m(3.41288192,I(glquar(I(x24))))))))",2.35922244864919e-22
"I(atan(I(I(m(-8.78707071,1))+I(m(0.85745835,I(x21)))+I(m(8.80970233,I(gauss(I(x35))))))))",1.05605894490333e-21
"I(atan(I(I(m(0.00194453,1))+I(m(-0.0854684,I(x12)))+I(m(4.95144371,I(x56))))))",3.05931943771898e-07
"I(atan(I(I(m(0.02139872,1))+I(m(2.62398179,I(x7)))+I(m(1.72145806,I(x52))))))",8.36814010493222e-11
"I(atan(I(I(m(0.02280717,1))+I(m(-3.01916954,I(x42)))+I(m(1.16932917,I(glquar(I(I(I(x47)*I(x6))*I(x55))))))+I(m(1.32689927,I(atan(I(I(m(-17.6210664,1))+I(m(-111.42486931,I(x41)))+I(m(5.01039848,I(gauss(I(I(m(-0.473971,1))+I(m(-0.10074814,I(I(x8)*I(x7))))+I(m(-0.468259,I(I(x45)*I(x52)))))))))+I(m(1.98724388,I(atan(I(x8))))))))))+I(m(3.45567721,I(sin(I(x7))))))))",7.07393930660488e-33
"I(atan(I(I(m(0.03992465,1))+I(m(-0.26084501,I(x50)))+I(m(1.84305401,I(tanh(I(I(m(-15.4970304,1))+I(m(1.86881353,I(x20)))+I(m(-126.20678585,I(x41)))+I(m(10.37035294,I(x55)))+I(m(2.26109585,I(gmedi(I(x53)))))))))))))",1.75588506307088e-14
"I(atan(I(I(m(0.10919267,1))+I(m(-0.31781193,I(x47)))+I(m(-0.38478287,I(x53)))+I(m(4.53298919,I(atan(I(x53))))))))",3.94170128557228e-19
"I(atan(I(I(m(0.14059484,1))+I(m(2.29946228,I(x7)))+I(m(2.44537483,I(x53))))))",1.0547603513178e-12
"I(atan(I(I(m(0.22836686,1))+I(m(4.46336812,I(x20)))+I(m(-2.2015063,I(gmedi(I(x30))))))))",2.61971225946704e-17
"I(atan(I(I(m(0.56208706,1))+I(m(0.00440922,I(x2)))+I(m(2.43593687,I(tanh(I(I(m(-0.34762345,1))+I(m(-0.08144769,I(x38)))+I(m(2.10164024,I(I(x52)*I(gauss(I(x41)))))))))))+I(m(0.16333232,I(x3))))))",5.65682744306794e-20
"I(atan(I(I(m(1.40554261,1))+I(m(-0.29554774,I(x51)))+I(m(-2.34842336,I(gauss(I(x6))))))))",1.87463182623825e-31
"I(atan(I(I(sin(I(x48)))*I(x33))))",6.96807990964354e-17
"I(atan(I(I(x14)*I(I(gauss(I(x54)))*I(gmedi(I(x53)))))))",7.77838447905546e-28
"I(atan(I(I(x35)*I(x52))))",3.05873223959944e-07
"I(atan(I(I(x45)*I(x28))))",2.40187682425389e-27
"I(atan(I(I(x55)*I(atan(I(x28))))))",3.58322519913423e-19
"I(atan(I(sin(I(x25)))))",4.24008943115955e-14
"I(atan(I(sin(I(x36)))))",1.05462676350519e-12
"I(atan(I(sin(I(x46)))))",4.64881066322485e-14
"I(atan(I(sin(I(x7)))))",4.98701818773567e-10
"I(atan(I(tanh(I(gauss(I(I(m(1.51850241,1))+I(m(2.84951295,I(x7)))+I(m(-1.57576693,I(gauss(I(x54))))))))))))",1.83601599592372e-27
"I(atan(I(tanh(I(I(m(-1.64130375,1))+I(m(2.36704263,I(x7)))+I(m(-5.87488511,I(x26)))+I(m(-1.17917669,I(x46)))+I(m(1.46507565,I(x52))))))))",3.06726209332893e-09
"I(atan(I(tanh(I(x42)))))",1.54242454593217e-45
"I(atan(I(tanh(I(x52)))))",5.61646511224383e-22
"I(atan(I(x1)))",1.89567220475434e-12
"I(atan(I(x12)))",0.909082683360718
"I(atan(I(x15)))",3.94179666695166e-19
"I(atan(I(x16)))",5.03165769255898e-11
"I(atan(I(x19)))",1.77398758606234e-27
"I(atan(I(x20)))",3.28600068821352e-13
"I(atan(I(x21)))",4.14056173305328e-25
"I(atan(I(x23)))",4.5455317491656e-21
"I(atan(I(x24)))",5.94293135259225e-20
"I(atan(I(x25)))",4.62997955022966e-07
"I(atan(I(x26)))",2.32005809258891e-19
"I(atan(I(x27)))",9.32719268871933e-31
"I(atan(I(x28)))",4.10947486060239e-18
"I(atan(I(x29)))",1.42787703351171e-11
"I(atan(I(x31)))",1.54425396761694e-19
"I(atan(I(x35)))",1.70099917241383e-12
"I(atan(I(x36)))",3.0593565375572e-07
"I(atan(I(x37)))",2.06542339703816e-08
"I(atan(I(x41)))",3.68189527413452e-19
"I(atan(I(x42)))",1.9347935059623e-08
"I(atan(I(x45)))",8.04999801544405e-05
"I(atan(I(x48)))",0.000179846801079108
"I(atan(I(x49)))",8.05002579476494e-05
"I(atan(I(x5)))",0.90912975592076
"I(atan(I(x51)))",3.02562335972162e-39
"I(atan(I(x52)))",1.96261855623938e-08
"I(atan(I(x53)))",0.000402409996705938
"I(atan(I(x54)))",8.63220573160732e-40
"I(atan(I(x55)))",3.53500485637001e-09
"I(atan(I(x57)))",1.87339055400552e-10
"I(atan(I(x7)))",3.09966817555679e-17
"I(atan(I(x8)))",1.29626994674823e-25
"I(gauss(I(atan(I(I(m(-1.14034282,1))+I(m(-5.38657062,I(x29)))+I(m(2.01109856,I(x52))))))))",1.60139088360883e-07
"I(gauss(I(atan(I(I(m(-2.56632048,1))+I(m(0.46515119,I(x11)))+I(m(-1.77067459,I(gmedi(I(I(m(-0.91976359,1))+I(m(-3.2650001,I(x42)))+I(m(0.04802606,I(I(x52)*I(x14)))))))))+I(m(3.06980917,I(gauss(I(x33))))))))))",1.80650135665745e-27
"I(gauss(I(atan(I(x24)))))",9.00760921558604e-12
"I(gauss(I(gauss(I(x14)))))",4.47166081357492e-20
"I(gauss(I(gauss(I(x15)))))",6.28131801590283e-07
"I(gauss(I(gauss(I(x27)))))",1.00663861888199e-10
"I(gauss(I(gauss(I(x28)))))",1.4812734368434e-19
"I(gauss(I(gauss(I(x36)))))",1.32724937769421e-23
"I(gauss(I(gauss(I(x47)))))",4.1393152476529e-18
"I(gauss(I(gauss(I(x5)))))",1.93428748969077e-08
"I(gauss(I(gauss(I(x56)))))",4.10229518016819e-09
"I(gauss(I(gauss(I(x6)))))",2.40187682425394e-27
"I(gauss(I(gauss(I(x7)))))",1.23425545170181e-05
"I(gauss(I(I(gauss(I(x54)))*I(gmedi(I(x53))))))",1.02487268855824e-23
"I(gauss(I(I(gmedi(I(I(m(0.378862,1))+I(m(0.57244928,I(x5)))+I(m(0.45168538,I(x6)))+I(m(3.87707257,I(sin(I(x7))))))))*I(x33))))",8.57054199220121e-17
"I(gauss(I(I(I(x16)*I(x52))*I(x35))))",8.74090903571238e-40
"I(gauss(I(I(I(x2)*I(x12))*I(x22))))",5.49180845626335e-14
"I(gauss(I(I(I(x8)*I(x23))*I(x7))))",3.50457943145569e-19
"I(gauss(I(I(m(-0.0087778,1))+I(m(0.16662786,I(x10)))+I(m(4.8184023,I(x56))))))",9.43319990885608e-16
"I(gauss(I(I(m(-0.32562504,1))+I(m(-1.44554398,I(x46)))+I(m(-0.46017624,I(gauss(I(x21))))))))",1.63878999411227e-07
"I(gauss(I(I(m(-0.39657268,1))+I(m(0.86765324,I(x15)))+I(m(-0.02139736,I(I(x18)*I(x43)))))))",9.37128662786202e-26
"I(gauss(I(I(m(-0.41821674,1))+I(m(0.62833328,I(x8)))+I(m(0.61399204,I(x9))))))",3.6697761398027e-45
"I(gauss(I(I(m(-0.44929339,1))+I(m(0.85404413,I(x5)))+I(m(-0.4718252,I(I(x28)*I(x24)))))))",2.66803433135991e-54
"I(gauss(I(I(m(-0.45006929,1))+I(m(-6.18212183,I(x29)))+I(m(14.02097137,I(x55))))))",2.29804848352917e-12
"I(gauss(I(I(m(-0.45711509,1))+I(m(0.88697925,I(x21)))+I(m(0.39377627,I(I(x14)*I(I(gauss(I(x54)))*I(gmedi(I(x53))))))))))",3.32695512212306e-26
"I(gauss(I(I(m(-0.473971,1))+I(m(-0.10074814,I(I(x8)*I(x7))))+I(m(-0.468259,I(I(x45)*I(x52)))))))",1.25861342437981e-25
"I(gauss(I(I(m(-0.47992909,1))+I(m(-0.29831587,I(x47)))+I(m(-0.39464651,I(sin(I(I(I(x6)*I(x23))*I(x7)))))))))",2.90799205355724e-23
"I(gauss(I(I(m(-0.50209474,1))+I(m(-0.39478773,I(I(x50)*I(x23))))+I(m(0.44158256,I(I(glquar(I(x52)))*I(x15)))))))",4.96000450303162e-18
"I(gauss(I(I(m(-0.59407269,1))+I(m(0.91162777,I(x21)))+I(m(-1.40394857,I(x46))))))",5.8819856970032e-21
"I(gauss(I(I(m(-0.61761143,1))+I(m(-1.38087848,I(x33)))+I(m(-0.24422187,I(x47))))))",2.26880667151354e-27
"I(gauss(I(I(m(-0.74233768,1))+I(m(1.72966772,I(x24)))+I(m(-2.8902877,I(x42))))))",2.79495111507392e-10
"I(gauss(I(I(m(-0.88073387,1))+I(m(-3.20222992,I(x42)))+I(m(2.17411555,I(I(x15)*I(gmedi(I(x49)))))))))",3.0009852365908e-41
"I(gauss(I(I(m(-0.90392924,1))+I(m(0.61332633,I(x6)))+I(m(-3.1563045,I(x35))))))",0.00124415200982825
"I(gauss(I(I(m(-0.92457881,1))+I(m(-3.25610708,I(x42)))+I(m(0.78171597,I(I(I(x55)*I(x24))*I(x26)))))))",9.00774426091553e-13
"I(gauss(I(I(m(-0.94294011,1))+I(m(-0.52152822,I(x36)))+I(m(-3.17859771,I(x42))))))",6.20223640872263e-20
"I(gauss(I(I(m(-1.2673059,1))+I(m(0.80203906,I(x16)))+I(m(-0.791124,I(x45)))+I(m(1.07731651,I(gauss(I(I(m(-0.90392924,1))+I(m(0.61332633,I(x6)))+I(m(-3.1563045,I(x35)))))))))))",4.02206668624104e-09
"I(gauss(I(I(m(-10.52159382,1))+I(m(-90.81847122,I(x41)))+I(m(2.60465425,I(atan(I(I(m(-1.83469481,1))+I(m(-5.87739475,I(x26)))+I(m(1.79290917,I(x52)))))))))))",2.07178554230076e-07
"I(gauss(I(I(m(-2.48011732,1))+I(m(-2.87835724,I(x42)))+I(m(-8.4257526,I(atan(I(x25)))))+I(m(5.87738487,I(tanh(I(x56)))))+I(m(-0.03958141,I(gmedi(I(x49))))))))",5.92985875179894e-12
"I(gauss(I(I(m(0.02139872,1))+I(m(2.62398179,I(x7)))+I(m(1.72145806,I(x52))))))",1.15651020490496e-21
"I(gauss(I(I(m(0.54384966,1))+I(m(0.76795827,I(x5)))+I(m(14.46454819,I(x55)))+I(m(-2.92181907,I(I(x55)*I(x24)))))))",8.13071433627224e-13
"I(gauss(I(I(m(0.66950954,1))+I(m(0.57885821,I(x16)))+I(m(2.11893025,I(sin(I(I(m(-0.20461853,1))+I(m(0.6619404,I(x21)))+I(m(2.34250685,I(x53)))))))))))",1.09090265046853e-19
"I(gauss(I(I(m(1.51850241,1))+I(m(2.84951295,I(x7)))+I(m(-1.57576693,I(gauss(I(x54))))))))",1.02596986157983e-23
"I(gauss(I(I(x12)*I(x53))))",8.70059707766797e-41
"I(gauss(I(I(x21)*I(I(gauss(I(x54)))*I(gmedi(I(x53)))))))",5.42900669259864e-26
"I(gauss(I(I(x23)*I(tanh(I(x45))))))",2.66803433148266e-54
"I(gauss(I(I(x27)*I(gauss(I(x57))))))",5.85757401856406e-21
"I(gauss(I(I(x28)*I(atan(I(x42))))))",7.46440350502687e-22
"I(gauss(I(I(x29)*I(tanh(I(x53))))))",5.93713344127508e-20
"I(gauss(I(I(x31)*I(x16))))",5.28016262375383e-25
"I(gauss(I(I(x31)*I(x29))))",0.00124186765695892
"I(gauss(I(I(x36)*I(sin(I(I(I(x6)*I(x23))*I(x7)))))))",1.07226001283449e-22
"I(gauss(I(I(x36)*I(x10))))",5.89060755723429e-21
"I(gauss(I(I(x43)*I(x7))))",0.909129592006519
"I(gauss(I(sin(I(I(m(-0.1904013,1))+I(m(2.49501392,I(x23)))+I(m(-1.1700452,I(x33))))))))",9.25364549068417e-13
"I(gauss(I(sin(I(I(m(-1.64555224,1))+I(m(-0.03533585,I(I(x57)*I(x48))))+I(m(1.3320143,I(gauss(I(x36))))))))))",2.55446859258894e-14
"I(gauss(I(sin(I(x19)))))",5.85119475494211e-08
"I(gauss(I(sin(I(x24)))))",3.94158644984524e-19
"I(gauss(I(sin(I(x42)))))",2.09474438074258e-12
"I(gauss(I(sin(I(x57)))))",3.08893383300074e-16
"I(gauss(I(tanh(I(I(m(-15.4970304,1))+I(m(1.86881353,I(x20)))+I(m(-126.20678585,I(x41)))+I(m(10.37035294,I(x55)))+I(m(2.26109585,I(gmedi(I(x53))))))))))",3.72255683978989e-15
"I(gauss(I(tanh(I(I(m(0.40348929,1))+I(m(-1.36347657,I(x48)))+I(m(14.60260753,I(x55)))+I(m(-0.40268073,I(I(x15)*I(x20)))))))))",3.66363428958158e-19
"I(gauss(I(tanh(I(x29)))))",5.80588051494815e-41
"I(gauss(I(tanh(I(x36)))))",5.50872857635087e-07
"I(gauss(I(x1)))",5.88198521356971e-21
"I(gauss(I(x11)))",8.37511161040004e-07
"I(gauss(I(x12)))",0.00121526234514583
"I(gauss(I(x13)))",3.44985215527046e-25
"I(gauss(I(x14)))",0.08796036061513
"I(gauss(I(x15)))",8.0499980153124e-05
"I(gauss(I(x16)))",1.07800819904263e-08
"I(gauss(I(x18)))",1.66075041263999e-07
"I(gauss(I(x19)))",2.69636606726734e-10
"I(gauss(I(x2)))",3.930395206251e-10
"I(gauss(I(x20)))",3.73070335140711e-20
"I(gauss(I(x21)))",0.726131040294099
"I(gauss(I(x22)))",1.74967894181491e-44
"I(gauss(I(x23)))",2.47907574530704e-07
"I(gauss(I(x24)))",0.0867844767351167
"I(gauss(I(x25)))",8.05002680385361e-05
"I(gauss(I(x26)))",6.34066307828037e-11
"I(gauss(I(x27)))",1.08804482630133e-08
"I(gauss(I(x28)))",5.60382356205397e-18
"I(gauss(I(x29)))",4.15670669534689e-22
"I(gauss(I(x31)))",0.000981443035295169
"I(gauss(I(x33)))",5.32255225375886e-11
"I(gauss(I(x35)))",8.04999807925195e-05
"I(gauss(I(x36)))",0.909123551302779
"I(gauss(I(x4)))",1.96413595623053e-19
"I(gauss(I(x42)))",4.67077313065293e-10
"I(gauss(I(x44)))",4.15308004895604e-26
"I(gauss(I(x45)))",3.245427325375e-07
"I(gauss(I(x46)))",0.0851767958714068
"I(gauss(I(x47)))",3.21484930848651e-17
"I(gauss(I(x48)))",0.905928161983249
"I(gauss(I(x49)))",0.00121952175673957
"I(gauss(I(x5)))",1.93349439792273e-08
"I(gauss(I(x50)))",2.9324205037666e-28
"I(gauss(I(x53)))",0.000402409896965107
"I(gauss(I(x54)))",6.3341298032769e-24
"I(gauss(I(x56)))",3.06123008280989e-07
"I(gauss(I(x57)))",0.0891272859575414
"I(gauss(I(x6)))",7.98621191755634e-05
"I(gauss(I(x7)))",0.00123724075019173
"I(gauss(I(x8)))",1.40796326770353e-19
"I(gfquar(I(I(gauss(I(x5)))*I(I(x36)*I(x19)))))",1.17445726772536e-14
"I(gfquar(I(I(gmedi(I(x52)))*I(I(x26)*I(gmedi(I(I(x44)*I(x55))))))))",1.51916057773204e-31
"I(gfquar(I(I(m(-0.04540242,1))+I(m(3.28618807,I(x20)))+I(m(1.28527141,I(x24)))+I(m(-2.83016493,I(x42)))+I(m(-0.43237639,I(gauss(I(x57)))))+I(m(-0.21138051,I(x50))))))",1.9432488399089e-16
"I(gfquar(I(I(m(-0.184306,1))+I(m(0.05407732,I(I(x37)*I(sin(I(x26))))))+I(m(1.81208703,I(sin(I(x15))))))))",1.77340521981559e-22
"I(gfquar(I(I(m(-0.26104396,1))+I(m(1.7750226,I(x4)))+I(m(1.9181091,I(x52)))+I(m(0.89415358,I(x57))))))",8.36469272535995e-13
"I(gfquar(I(I(m(-0.39878496,1))+I(m(0.60269342,I(x8)))+I(m(0.99030336,I(x57))))))",1.93464433664398e-08
"I(gfquar(I(I(m(-0.42833348,1))+I(m(-0.49725227,I(x51)))+I(m(1.10225993,I(x57)))+I(m(0.0268676,I(I(x40)*I(x7))))+I(m(-0.09436805,I(x38))))))",4.53963520228779e-11
"I(gfquar(I(I(m(-0.43899249,1))+I(m(0.65574277,I(x9)))+I(m(-0.01061763,I(x12))))))",3.94167598766345e-19
