"X","x"
"I(atan(I(atan(I(sin(I(I(m(-4.76867574,1))+I(m(-18.063004,I(x27)))+I(m(-3.29354161,I(x42))))))))))",6.58300053431199e-22
"I(atan(I(atan(I(x6)))))",0.00270659023513644
"I(atan(I(gauss(I(I(m(-0.49593842,1))+I(m(1.52150189,I(x53)))+I(m(1.48668613,I(gfquar(I(gauss(I(x53))))))))))))",5.13447942701637e-10
"I(atan(I(gauss(I(x15)))))",7.6310047259433e-08
"I(atan(I(gauss(I(x24)))))",9.74095943880497e-34
"I(atan(I(gauss(I(x33)))))",9.17819724349839e-15
"I(atan(I(gauss(I(x42)))))",3.00897317280692e-05
"I(atan(I(gauss(I(x45)))))",3.79638310650434e-08
"I(atan(I(gauss(I(x7)))))",1.6415178386091e-27
"I(atan(I(I(glquar(I(x42)))*I(I(x57)*I(x26)))))",1.08712294310846e-10
"I(atan(I(I(m(-0.02492976,1))+I(m(0.43964354,I(x9)))+I(m(3.57354294,I(x20))))))",0.00022436808480738
"I(atan(I(I(m(-0.15141493,1))+I(m(0.16296693,I(x1)))+I(m(2.65700141,I(x53))))))",2.33339436067086e-29
"I(atan(I(I(m(-0.17740621,1))+I(m(14.45039903,I(x55)))+I(m(-2.99700836,I(sin(I(x26))))))))",5.01359281467591e-30
"I(atan(I(I(m(-0.32164293,1))+I(m(2.13556383,I(x52)))+I(m(-0.08160305,I(atan(I(I(x52)*I(x21)))))))))",1.39555587412173e-12
"I(atan(I(I(m(-0.41280278,1))+I(m(0.49495835,I(x18)))+I(m(-0.07589381,I(gmedi(I(x50))))))))",5.16099775440943e-19
"I(atan(I(I(m(-0.45027706,1))+I(m(0.88712401,I(x21)))+I(m(0.29383267,I(I(x57)*I(x12)))))))",1.99343575340945e-10
"I(atan(I(I(m(-0.4669515,1))+I(m(0.38654869,I(x19)))+I(m(0.75679413,I(x21))))))",2.02388611188163e-19
"I(atan(I(I(m(-0.48092323,1))+I(m(-0.63696499,I(x45)))+I(m(0.96601245,I(x57))))))",1.69994082460075e-06
"I(atan(I(I(m(-0.51586564,1))+I(m(1.88074491,I(x24)))+I(m(-2.2173298,I(x48))))))",7.17862981309096e-17
"I(atan(I(I(m(-0.52504704,1))+I(m(-0.76550812,I(I(gauss(I(I(m(-0.11530074,1))+I(m(2.83746348,I(x20)))+I(m(0.7552696,I(x57))))))*I(x36))))+I(m(-1.6085649,I(sin(I(I(x52)*I(x33)))))))))",2.10491634152876e-07
"I(atan(I(I(m(-0.56038285,1))+I(m(-0.8063768,I(x45)))+I(m(-0.43772724,I(I(x20)*I(x33)))))))",1.82862977264338e-36
"I(atan(I(I(m(-0.60943388,1))+I(m(-1.50145384,I(x46)))+I(m(1.60695052,I(I(x49)*I(x28)))))))",1.1323656079969e-13
"I(atan(I(I(m(-1.07681256,1))+I(m(0.20195845,I(I(x46)*I(sin(I(x53))))))+I(m(2.40664505,I(glquar(I(x16))))))))",1.84736812270818e-23
"I(atan(I(I(m(-1.52588979,1))+I(m(-3.74254665,I(x35)))+I(m(0.98907727,I(gmedi(I(gauss(I(x57)))))))+I(m(1.27830507,I(I(x53)*I(gmedi(I(x35)))))))))",3.7071206163428e-21
"I(atan(I(I(m(-1.72843348,1))+I(m(-5.1090962,I(x25)))+I(m(1.67938184,I(x52)))+I(m(-0.49366796,I(x39))))))",0.00215239715604723
"I(atan(I(I(m(-13.5855503,1))+I(m(0.6218444,I(x6)))+I(m(-109.1176087,I(x41))))))",1.62660755866604e-10
"I(atan(I(I(m(-2.70615582,1))+I(m(0.39426531,I(x1)))+I(m(2.71812773,I(gauss(I(I(m(-13.31578968,1))+I(m(-106.64392641,I(x41)))+I(m(-0.30121968,I(x49))))))))+I(m(-0.01125799,I(I(x7)*I(x20)))))))",1.82862977264338e-36
"I(atan(I(I(m(-4.39740357,1))+I(m(0.654203,I(x8)))+I(m(-18.53778653,I(x27))))))",2.99023433723809e-30
"I(atan(I(I(m(-5.51569829,1))+I(m(-15.18961281,I(x27)))+I(m(-7.17253062,I(atan(I(x25))))))))",1.24020665172146e-12
"I(atan(I(I(m(-8.53962713,1))+I(m(-52.81334573,I(x31)))+I(m(2.66720595,I(x53))))))",1.87447893085797e-23
"I(atan(I(I(m(0.46497999,1))+I(m(-0.48889145,I(x40)))+I(m(14.48307941,I(x55))))))",4.06857601961148e-19
"I(atan(I(I(x24)*I(I(x1)*I(x21)))))",3.51721499657492e-12
"I(atan(I(I(x26)*I(x50))))",3.57861260713386e-08
"I(atan(I(I(x3)*I(x40))))",7.83084616206707e-12
"I(atan(I(I(x52)*I(x21))))",2.06913159149992e-07
"I(atan(I(I(x52)*I(x31))))",8.1241565109623e-05
"I(atan(I(I(x53)*I(x36))))",1.14844780770109e-29
"I(atan(I(I(x55)*I(x54))))",5.45068392020828e-10
"I(atan(I(I(x55)*I(x9))))",6.06791510987362e-13
"I(atan(I(sin(I(I(m(-2.02730128,1))+I(m(-6.07010434,I(x25)))+I(m(0.04614015,I(I(x15)*I(x8)))))))))",1.98943852943411e-09
"I(atan(I(sin(I(I(m(-4.76867574,1))+I(m(-18.063004,I(x27)))+I(m(-3.29354161,I(x42))))))))",1.24950760335151e-09
