"X","x"
"I(atan(I(atan(I(x24)))))",3.38428432320909e-09
"I(atan(I(atan(I(x5)))))",1.3540763248393e-09
"I(atan(I(gauss(I(I(m(-0.41558639,1))+I(m(-0.43795445,I(x28)))+I(m(1.35931763,I(x54))))))))",1.7667994751027e-29
"I(atan(I(gauss(I(x14)))))",1.67237828314262e-13
"I(atan(I(gauss(I(x23)))))",7.80106095030556e-16
"I(atan(I(gauss(I(x25)))))",4.61497052783551e-14
"I(atan(I(I(gauss(I(x23)))*I(x8))))",2.76512353706807e-16
"I(atan(I(I(gauss(I(x8)))*I(atan(I(x26))))))",2.26758244758985e-16
"I(atan(I(I(glquar(I(x21)))*I(x42))))",3.08048244009667e-20
"I(atan(I(I(I(x13)*I(x49))*I(x15))))",7.42347821750889e-24
"I(atan(I(I(m(-0.07712262,1))+I(m(1.76234567,I(x52)))+I(m(-3.33819811,I(gfquar(I(I(m(-2.25046586,1))+I(m(0.52960162,I(x10)))+I(m(-7.14286899,I(x26)))))))))))",9.60642553707342e-20
"I(atan(I(I(m(-0.09933249,1))+I(m(0.6294927,I(x6)))+I(m(-0.30746399,I(x49)))+I(m(-0.54946139,I(gauss(I(x21))))))))",2.30461150037711e-16
"I(atan(I(I(m(-0.11823496,1))+I(m(2.81510146,I(x7)))+I(m(-1.25514087,I(x48))))))",3.1815660057284e-07
"I(atan(I(I(m(-0.12131461,1))+I(m(1.55865391,I(x52)))+I(m(2.38584437,I(x53))))))",0.0488739962790027
"I(atan(I(I(m(-0.18151055,1))+I(m(2.16124804,I(sin(I(x20)))))+I(m(-0.14413057,I(I(I(x7)*I(x5))*I(tanh(I(x20)))))))))",1.23935301348011e-24
"I(atan(I(I(m(-0.23852886,1))+I(m(2.12314039,I(x4)))+I(m(-1.43424895,I(gmedi(I(x46))))))))",2.68729140896341e-10
"I(atan(I(I(m(-0.29761959,1))+I(m(0.81091917,I(x5)))+I(m(-1.33881155,I(gmedi(I(x46))))))))",3.1666841239276e-07
"I(atan(I(I(m(-0.34138579,1))+I(m(2.1269722,I(x52)))+I(m(-0.72089912,I(I(x2)*I(x20)))))))",8.245069234577e-14
"I(atan(I(I(m(-0.47900935,1))+I(m(0.10853235,I(I(x39)*I(x10))))+I(m(-0.09018586,I(sin(I(I(m(-0.94554294,1))+I(m(-0.44296599,I(x28)))+I(m(-3.2925914,I(x42)))))))))))",7.11625887266788e-06
"I(atan(I(I(m(-0.49200012,1))+I(m(-0.33593495,I(x49)))+I(m(-1.17742381,I(I(I(x7)*I(x57))*I(gauss(I(x35)))))))))",3.78521414084427e-11
"I(atan(I(I(m(-0.54823601,1))+I(m(-3.01498415,I(x42)))+I(m(-0.15426719,I(x51)))+I(m(-3.69691926,I(glquar(I(x26))))))))",9.97168763457213e-26
"I(atan(I(I(m(-0.57369343,1))+I(m(-4.76602931,I(x35)))+I(m(4.23402256,I(sin(I(x53))))))))",9.96402781265575e-20
"I(atan(I(I(m(-0.67929041,1))+I(m(-2.5823872,I(x42)))+I(m(2.11429487,I(x52))))))",8.30547194839906e-12
"I(atan(I(I(m(-1.08544817,1))+I(m(-3.41650932,I(atan(I(x35)))))+I(m(-0.83135848,I(sin(I(x39))))))))",8.44635358024309e-17
"I(atan(I(I(m(-1.19394116,1))+I(m(0.47983869,I(x15)))+I(m(2.58782639,I(gmedi(I(x53))))))))",0.000154210065833884
"I(atan(I(I(m(-1.24114132,1))+I(m(2.50725319,I(x7)))+I(m(-5.26264917,I(x25)))+I(m(3.92238268,I(atan(I(x4))))))))",9.6064262189793e-20
"I(atan(I(I(m(-13.53066595,1))+I(m(-1.39841141,I(x33)))+I(m(-107.26254267,I(x41))))))",6.95732929159279e-16
"I(atan(I(I(m(-2.09396821,1))+I(m(0.8501056,I(x5)))+I(m(0.60159519,I(x8)))+I(m(-6.96205707,I(x29)))+I(m(1.69475297,I(gauss(I(I(m(0.44590507,1))+I(m(0.66366568,I(x16)))+I(m(13.46591684,I(x55))))))))+I(m(0.45452764,I(x34))))))",5.98502634319286e-08
"I(atan(I(I(m(-2.1467694,1))+I(m(-6.9750166,I(x26)))+I(m(0.64391304,I(x22)))+I(m(-2.70367694,I(I(I(I(x49)*I(x36))*I(x30))*I(x49)))))))",7.2908979072969e-17
"I(atan(I(I(m(-2.54531939,1))+I(m(0.4818328,I(x6)))+I(m(1.4656551,I(x24)))+I(m(-1.1020344,I(x33)))+I(m(2.47028676,I(gauss(I(I(m(-0.64388516,1))+I(m(-1.48209544,I(x46)))+I(m(-0.31438884,I(x49)))))))))))",8.79174043632042e-06
"I(atan(I(I(m(-4.35227181,1))+I(m(1.8993175,I(x4)))+I(m(-18.59247644,I(x27))))))",1.82217513649696e-18
"I(atan(I(I(m(0.15681771,1))+I(m(4.17465567,I(x20)))+I(m(1.89698453,I(x52)))+I(m(-0.48437664,I(glquar(I(I(m(-0.36008604,1))+I(m(2.34683114,I(x4)))+I(m(0.02381291,I(I(x12)*I(x31))))))))))))",5.49462862951272e-18
"I(atan(I(I(m(0.50223327,1))+I(m(3.11159278,I(x20)))+I(m(-1.12017175,I(x46)))+I(m(1.94388636,I(tanh(I(I(m(-0.55884335,1))+I(m(1.9639376,I(x52)))+I(m(1.19997253,I(gmedi(I(x54)))))))))))))",3.01717826061658e-27
"I(atan(I(I(x16)*I(x12))))",1.16315945352647e-16
"I(atan(I(I(x20)*I(x46))))",4.28718191071813e-44
"I(atan(I(I(x24)*I(x54))))",4.15753970211902e-08
"I(atan(I(I(x28)*I(x52))))",8.04306724954946e-06
"I(atan(I(I(x29)*I(x55))))",1.31150134965962e-16
"I(atan(I(I(x36)*I(atan(I(x25))))))",1.46688256342974e-07
"I(atan(I(I(x42)*I(x52))))",4.61524330682672e-14
"I(atan(I(I(x52)*I(x1))))",1.13599222358424e-20
"I(atan(I(I(x53)*I(x35))))",9.49667433121622e-22
"I(atan(I(sin(I(x28)))))",0.616511214820151
"I(atan(I(sin(I(x57)))))",3.72056086612316e-13
"I(atan(I(tanh(I(I(m(-12.90995839,1))+I(m(0.84153417,I(x5)))+I(m(-103.71357742,I(x41))))))))",4.23751518599824e-10
"I(atan(I(tanh(I(x52)))))",9.6512944212919e-14
"I(atan(I(x1)))",3.04559852588503e-14
"I(atan(I(x10)))",3.74536603255219e-23
"I(atan(I(x11)))",7.34001160890912e-05
"I(atan(I(x15)))",2.61161054536e-12
"I(atan(I(x16)))",0.000253106176382551
"I(atan(I(x17)))",8.40208645199892e-14
"I(atan(I(x19)))",8.40211814789755e-14
"I(atan(I(x20)))",0.000245930325597331
"I(atan(I(x21)))",8.300107670179e-20
"I(atan(I(x22)))",0.0855885936563041
"I(atan(I(x23)))",6.36830364579081e-15
"I(atan(I(x24)))",7.98590774394618e-06
"I(atan(I(x25)))",1.45423730723741e-05
"I(atan(I(x26)))",7.78154952738211e-15
"I(atan(I(x27)))",1.34165117303653e-10
"I(atan(I(x28)))",3.91664272260156e-20
"I(atan(I(x29)))",2.9643389336826e-14
"I(atan(I(x31)))",4.61520022226484e-14
"I(atan(I(x33)))",1.21369766945985e-09
"I(atan(I(x35)))",1.39495928969652e-15
"I(atan(I(x36)))",0.00115287070648694
"I(atan(I(x39)))",2.87408833438671e-13
"I(atan(I(x4)))",0.00341097545578688
"I(atan(I(x41)))",0.00122273770723559
"I(atan(I(x42)))",0.901552705187265
"I(atan(I(x45)))",2.23374776104809e-16
"I(atan(I(x46)))",1.42862513433453e-08
"I(atan(I(x47)))",2.10672375218551e-07
"I(atan(I(x49)))",1.80565907662539e-10
"I(atan(I(x5)))",3.47350987621075e-08
"I(atan(I(x52)))",2.71896540634866e-07
"I(atan(I(x53)))",3.01172871198316e-10
"I(atan(I(x54)))",0.000725338485298706
"I(atan(I(x55)))",0.00115102315975154
"I(atan(I(x57)))",0.000252831320207851
"I(atan(I(x6)))",1.60910956888664e-06
"I(atan(I(x7)))",2.70579156689894e-12
"I(atan(I(x8)))",5.49533772592071e-18
"I(atan(I(x9)))",2.6885764020988e-10
"I(gauss(I(atan(I(I(m(-0.31798288,1))+I(m(0.60594198,I(x8)))+I(m(2.02919157,I(x52))))))))",3.72065137690697e-13
"I(gauss(I(atan(I(x25)))))",4.76313874888151e-05
"I(gauss(I(atan(I(x4)))))",0.000252503129152538
"I(gauss(I(atan(I(x41)))))",9.44388951976272e-14
"I(gauss(I(atan(I(x49)))))",1.89641668321403e-06
"I(gauss(I(atan(I(x54)))))",1.01542650291323e-20
"I(gauss(I(gauss(I(I(x46)*I(x53))))))",0.00115102315975153
"I(gauss(I(gauss(I(x12)))))",2.52447735098055e-09
"I(gauss(I(gauss(I(x15)))))",5.47676058107944e-18
"I(gauss(I(gauss(I(x26)))))",1.18270745508228e-10
"I(gauss(I(gauss(I(x45)))))",3.47299152343304e-07
"I(gauss(I(gauss(I(x46)))))",1.19792730728013e-21
"I(gauss(I(gauss(I(x52)))))",9.93874820350487e-05
"I(gauss(I(I(gauss(I(x23)))*I(x8))))",1.0982410618226e-15
"I(gauss(I(I(gauss(I(x46)))*I(tanh(I(I(m(-0.55884335,1))+I(m(1.9639376,I(x52)))+I(m(1.19997253,I(gmedi(I(x54)))))))))))",2.82816475725698e-25
"I(gauss(I(I(glquar(I(atan(I(I(m(-0.26419735,1))+I(m(1.54542288,I(x24)))+I(m(1.84880071,I(x52))))))))*I(I(x7)*I(x36)))))",9.55883076629638e-22
"I(gauss(I(I(glquar(I(I(m(0.82419825,1))+I(m(3.65813056,I(x20)))+I(m(12.97074965,I(x55))))))*I(x18))))",1.7667994502163e-29
"I(gauss(I(I(gmedi(I(x46)))*I(x25))))",8.0568592971327e-06
"I(gauss(I(I(gmedi(I(x7)))*I(x36))))",2.61161054536e-12
"I(gauss(I(I(I(x12)*I(x57))*I(x45))))",5.49477574123226e-18
"I(gauss(I(I(m(-0.16898031,1))+I(m(2.54004746,I(x23)))+I(m(-0.79242923,I(tanh(I(x36))))))))",3.45444875338124e-16
"I(gauss(I(I(m(-0.41558639,1))+I(m(-0.43795445,I(x28)))+I(m(1.35931763,I(x54))))))",1.76679947512022e-29
"I(gauss(I(I(m(-0.438176,1))+I(m(0.65472655,I(x9)))+I(m(-0.06555515,I(I(x7)*I(x55)))))))",1.82217454986281e-18
"I(gauss(I(I(m(-0.4424876,1))+I(m(-0.0035806,I(x2)))+I(m(0.61998582,I(x6))))))",1.97332206539254e-20
"I(gauss(I(I(m(-0.44855405,1))+I(m(2.61518811,I(x4)))+I(m(-0.42996263,I(x28)))+I(m(-0.81071112,I(x45)))+I(m(0.11878138,I(I(x42)*I(x8)))))))",9.93390310581528e-20
"I(gauss(I(I(m(-0.4783537,1))+I(m(0.6061009,I(x6)))+I(m(-0.39098128,I(x28)))+I(m(-0.34491086,I(x47))))))",4.78354385949159e-05
"I(gauss(I(I(m(-0.64388516,1))+I(m(-1.48209544,I(x46)))+I(m(-0.31438884,I(x49))))))",0.0967449981557968
"I(gauss(I(I(m(-0.73300853,1))+I(m(-2.31993876,I(I(x40)*I(gmedi(I(x47))))))+I(m(-1.46719037,I(sin(I(x28))))))))",2.15311364266012e-24
"I(gauss(I(I(m(-0.7332426,1))+I(m(2.68444468,I(atan(I(x16)))))+I(m(-4.04304742,I(tanh(I(x42))))))))",1.11907142414889e-16
"I(gauss(I(I(m(-0.78649435,1))+I(m(3.12386616,I(x4)))+I(m(-3.16718412,I(x35))))))",1.76662922735982e-29
"I(gauss(I(I(m(-0.8044871,1))+I(m(-0.18189265,I(I(x31)*I(x35))))+I(m(-1.29390316,I(glquar(I(x39)))))+I(m(3.67781983,I(glquar(I(I(m(-1.35816421,1))+I(m(1.77486015,I(x24)))+I(m(-5.62359794,I(x29)))+I(m(-2.15855981,I(x48)))))))))))",6.22530254427308e-13
"I(gauss(I(I(m(-0.86277011,1))+I(m(2.72413678,I(x7)))+I(m(-5.55935456,I(x29))))))",2.24999596758258e-07
"I(gauss(I(I(m(-0.86362436,1))+I(m(0.86062225,I(x21)))+I(m(-2.9121907,I(x35))))))",0.00114880892766663
"I(gauss(I(I(m(-0.95307629,1))+I(m(0.86112854,I(x21)))+I(m(-0.16683587,I(x49)))+I(m(-3.53001,I(atan(I(x42))))))))",3.83039342590732e-10
