"X","x"
"I(atan(I(atan(I(atan(I(x54)))))))",3.28014320859999e-29
"I(atan(I(atan(I(gauss(I(x28)))))))",2.2450811708867e-14
"I(atan(I(atan(I(tanh(I(x14)))))))",4.78275664018932e-30
"I(atan(I(atan(I(x10)))))",1.08323170266695e-37
"I(atan(I(atan(I(x54)))))",3.44607379540083e-29
"I(atan(I(gauss(I(I(gfquar(I(sin(I(x56)))))*I(tanh(I(x33))))))))",7.78611288260901e-21
"I(atan(I(gauss(I(I(x6)*I(x36))))))",1.11562425147334e-05
"I(atan(I(gauss(I(x16)))))",6.03659353059849e-25
"I(atan(I(gauss(I(x23)))))",2.43262254318412e-14
"I(atan(I(gauss(I(x28)))))",1.71276679290814e-10
"I(atan(I(gauss(I(x6)))))",6.42860455524599e-06
"I(atan(I(I(atan(I(x5)))*I(x16))))",1.60989617203491e-41
"I(atan(I(I(gfquar(I(I(m(-11.726057,1))+I(m(-6.9625372,I(x26)))+I(m(-79.09659798,I(x41))))))*I(x27))))",2.8254096873345e-31
"I(atan(I(I(glquar(I(x24)))*I(x36))))",1.38022108239736e-26
"I(atan(I(I(I(x36)*I(x57))*I(gfquar(I(x56))))))",9.62981412294012e-11
"I(atan(I(I(I(x9)*I(x52))*I(I(x57)*I(I(x9)*I(x52))))))",1.0867569538663e-20
"I(atan(I(I(m(-0.36475394,1))+I(m(-0.3040911,I(x47)))+I(m(-2.5003612,I(gmedi(I(x29))))))))",9.19038717766862e-13
"I(atan(I(I(m(-0.39681438,1))+I(m(0.86823303,I(x15)))+I(m(-0.08089709,I(x38))))))",9.21608561486587e-13
"I(atan(I(I(m(-0.4666042,1))+I(m(-0.63611252,I(I(gauss(I(I(m(0.06550552,1))+I(m(1.8917403,I(x23)))+I(m(1.97372239,I(x53))))))*I(I(x27)*I(x55)))))+I(m(-0.00953675,I(I(x42)*I(x51)))))))",8.32875541715705e-49
"I(atan(I(I(m(-0.59452622,1))+I(m(-0.4901855,I(x36)))+I(m(-0.8055873,I(x45)))+I(m(-0.34602107,I(x49))))))",1.48648579384391e-28
"I(atan(I(I(m(-0.63881187,1))+I(m(-1.46500177,I(x46)))+I(m(-0.29797519,I(x50))))))",5.20423762282406e-15
"I(atan(I(I(m(-0.65126973,1))+I(m(-0.42784616,I(x28)))+I(m(-1.47424703,I(x46))))))",2.01720319554006e-24
"I(atan(I(I(m(-0.67929041,1))+I(m(-2.5823872,I(x42)))+I(m(2.11429487,I(x52))))))",2.48228172928633e-14
"I(atan(I(I(m(-0.70610153,1))+I(m(-1.27291692,I(x33)))+I(m(-1.45082753,I(x44))))))",1.76967099736909e-17
"I(atan(I(I(m(-0.71921012,1))+I(m(1.70814202,I(gmedi(I(x2)))))+I(m(0.90728242,I(tanh(I(x14))))))))",4.39315919505245e-35
"I(atan(I(I(m(-0.92378044,1))+I(m(0.08036695,I(x12)))+I(m(-3.29415362,I(x42))))))",3.05857122996542e-14
"I(atan(I(I(m(-1.1297921,1))+I(m(-6.60110142,I(x25)))+I(m(15.47077933,I(x55))))))",2.62090290432409e-13
"I(atan(I(I(m(-1.46006877,1))+I(m(-0.22781414,I(x47)))+I(m(2.72089637,I(gmedi(I(I(m(-0.0355078,1))+I(m(0.72431145,I(x16)))+I(m(2.52061098,I(x23)))+I(m(2.12703646,I(I(x54)*I(x27))))))))))))",1.32349184471429e-16
"I(atan(I(I(m(-1.83469481,1))+I(m(-5.87739475,I(x26)))+I(m(1.79290917,I(x52))))))",6.1291342492141e-09
"I(atan(I(I(m(-2.47091882,1))+I(m(-7.23841121,I(x26)))+I(m(-1.66420126,I(x46))))))",1.0854974559031e-13
"I(atan(I(I(m(-3.67384599,1))+I(m(2.66081665,I(x7)))+I(m(-16.77147538,I(x27)))+I(m(-0.13710439,I(x28)))+I(m(-0.35473797,I(x36))))))",6.12912970890701e-09
"I(atan(I(I(m(-7.85426195,1))+I(m(-38.11566156,I(x27)))+I(m(15.3367924,I(x55))))))",4.40615392500512e-35
"I(atan(I(I(m(-9.23639025,1))+I(m(-54.96223147,I(x31)))+I(m(-0.34784254,I(atan(I(x36))))))))",1.14883506888108e-09
"I(atan(I(I(m(0.01235081,1))+I(m(4.99428841,I(x56)))+I(m(-0.55769978,I(I(x39)*I(gfquar(I(gauss(I(x12))))))))+I(m(-0.69059266,I(I(x56)*I(x24)))))))",2.18483690932114e-27
"I(atan(I(I(m(0.06827365,1))+I(m(4.4800524,I(x20)))+I(m(-0.36306327,I(x28))))))",1.01564393576722e-07
"I(atan(I(I(m(0.39957796,1))+I(m(0.43393724,I(x9)))+I(m(12.88379766,I(x55))))))",1.71276634685936e-10
"I(atan(I(I(m(1.65079513,1))+I(m(2.61743182,I(x7)))+I(m(-2.60227753,I(atan(I(gauss(I(x6))))))))))",2.61885699438655e-13
"I(atan(I(I(m(1.9268325,1))+I(m(-2.55274815,I(gauss(I(x52)))))+I(m(0.58861313,I(I(x54)*I(x25))))+I(m(-1.68775126,I(gfquar(I(I(m(-1.04371137,1))+I(m(-1.37919156,I(x33)))+I(m(-3.09642359,I(x42)))))))))))",8.50576076664062e-26
"I(atan(I(I(m(2.70900201,1))+I(m(-1.4991924,I(x46)))+I(m(-3.88371537,I(gauss(I(x53))))))))",0.194799081883042
"I(atan(I(I(x15)*I(x39))))",1.19719759879908e-06
"I(atan(I(I(x2)*I(x54))))",2.81951434978525e-31
"I(atan(I(I(x26)*I(x16))))",8.50576076664062e-26
"I(atan(I(I(x44)*I(x25))))",0.000216864696017267
"I(atan(I(I(x52)*I(x52))))",0.995816693988656
"I(atan(I(I(x53)*I(x35))))",4.30081875479014e-10
"I(atan(I(I(x55)*I(x45))))",0.238488519268006
"I(atan(I(I(x55)*I(x55))))",2.37671123791347e-34
"I(atan(I(sin(I(gauss(I(x28)))))))",2.09074227816192e-14
"I(atan(I(sin(I(I(I(x54)*I(x23))*I(x44))))))",7.78038293828105e-26
"I(atan(I(sin(I(x28)))))",8.27838914646515e-17
"I(atan(I(sin(I(x45)))))",1.77568096740208e-14
"I(atan(I(tanh(I(x14)))))",3.83330491327914e-30
"I(atan(I(tanh(I(x33)))))",2.15554969658253e-19
"I(atan(I(tanh(I(x7)))))",0.16060396282692
"I(atan(I(x1)))",7.45166988856547e-09
"I(atan(I(x10)))",2.60390118783698e-13
"I(atan(I(x13)))",6.74186355520859e-29
"I(atan(I(x15)))",7.14862305805809e-07
"I(atan(I(x16)))",0.000340337855354441
"I(atan(I(x19)))",1.06840050227133e-16
"I(atan(I(x2)))",2.34440533524989e-07
"I(atan(I(x20)))",0.000221594643088396
"I(atan(I(x21)))",3.34267663617718e-12
"I(atan(I(x23)))",2.95645734811194e-14
"I(atan(I(x24)))",3.08061943588416e-28
"I(atan(I(x26)))",7.25276117170532e-20
"I(atan(I(x27)))",1.55648725686849e-19
"I(atan(I(x28)))",4.57770515317597e-10
"I(atan(I(x29)))",2.45583874146965e-14
"I(atan(I(x3)))",0.0380362969158792
"I(atan(I(x31)))",1.06220481375332e-29
"I(atan(I(x32)))",6.34603018769904e-19
"I(atan(I(x33)))",2.43487552141081e-14
"I(atan(I(x35)))",1.04455856852454e-15
"I(atan(I(x36)))",0.000157486789808213
"I(atan(I(x39)))",1.91670333721045e-29
"I(atan(I(x40)))",6.69234750684509e-10
"I(atan(I(x41)))",4.36033444365028e-09
"I(atan(I(x42)))",1.11553840929673e-05
"I(atan(I(x44)))",2.75200317672171e-13
"I(atan(I(x45)))",0.00395644052686239
"I(atan(I(x46)))",2.10054181181583e-16
"I(atan(I(x47)))",9.97638893366536e-22
"I(atan(I(x49)))",1.12050129864039e-05
"I(atan(I(x5)))",1.06702791525962e-11
"I(atan(I(x50)))",1.68748427086305e-25
"I(atan(I(x51)))",1.30111116403165e-16
"I(atan(I(x52)))",7.10126541915764e-05
"I(atan(I(x53)))",2.6779757478292e-05
"I(atan(I(x54)))",9.07557050374106e-29
"I(atan(I(x57)))",5.66872466844625e-25
"I(atan(I(x6)))",6.02561826162057e-09
"I(atan(I(x7)))",1.71298965064994e-10
"I(atan(I(x8)))",7.03556444736579e-20
"I(gauss(I(atan(I(I(m(-2.47091882,1))+I(m(-7.23841121,I(x26)))+I(m(-1.66420126,I(x46))))))))",7.41471007549705e-17
"I(gauss(I(atan(I(x46)))))",3.82089292311604e-28
"I(gauss(I(atan(I(x7)))))",2.24543529464055e-14
"I(gauss(I(gauss(I(I(m(-1.1297921,1))+I(m(-6.60110142,I(x25)))+I(m(15.47077933,I(x55))))))))",0.00850494905359241
"I(gauss(I(gauss(I(x28)))))",5.13999527173079e-18
"I(gauss(I(gauss(I(x46)))))",3.42532543154832e-16
"I(gauss(I(gauss(I(x53)))))",0.96855006124666
"I(gauss(I(gauss(I(x9)))))",2.18484307774132e-27
"I(gauss(I(I(gauss(I(x24)))*I(x29))))",0.193049076506934
"I(gauss(I(I(gfquar(I(sin(I(x56)))))*I(tanh(I(x33))))))",2.63815949186581e-21
"I(gauss(I(I(I(x27)*I(tanh(I(gauss(I(x9))))))*I(x41))))",7.1782876767495e-32
