"X","x"
"I(atan(I(atan(I(gauss(I(x28)))))))",2.1861170941536e-15
"I(atan(I(atan(I(x21)))))",6.02250706312595e-24
"I(atan(I(gauss(I(gauss(I(I(x36)*I(x26))))))))",1.02404451284588e-11
"I(atan(I(gauss(I(I(m(-0.37658921,1))+I(m(0.87843136,I(x21)))+I(m(1.18565061,I(x54)))+I(m(0.04622772,I(x14)))+I(m(0.91898478,I(I(x36)*I(x46)))))))))",1.95947415954118e-21
"I(atan(I(gauss(I(I(m(-1.1297921,1))+I(m(-6.60110142,I(x25)))+I(m(15.47077933,I(x55))))))))",2.45456989457542e-12
"I(atan(I(gauss(I(x28)))))",1.77279529282059e-13
"I(atan(I(I(I(x21)*I(x26))*I(x28))))",7.8960646192147e-15
"I(atan(I(I(m(-0.02063893,1))+I(m(-0.40783048,I(x40)))+I(m(5.00056609,I(x56))))))",7.28119534291077e-12
"I(atan(I(I(m(-0.08126627,1))+I(m(0.55735995,I(x6)))+I(m(-2.07285566,I(gfquar(I(I(m(-1.21374344,1))+I(m(1.6128147,I(x24)))+I(m(0.99784039,I(gauss(I(I(m(-0.49565143,1))+I(m(-0.4912642,I(x36)))+I(m(0.13999973,I(x22))))))))+I(m(5.75146204,I(I(x27)*I(x42)))))))))+I(m(-0.22691462,I(x50))))))",8.08816936469038e-13
"I(atan(I(I(m(-0.13140752,1))+I(m(2.27828899,I(x7)))+I(m(0.55335405,I(x9)))+I(m(0.65065335,I(x21))))))",1.15224934057248e-16
"I(atan(I(I(m(-0.18915253,1))+I(m(0.72119924,I(x21)))+I(m(2.35328267,I(atan(I(x16))))))))",3.9107079868584e-19
"I(atan(I(I(m(-0.29217611,1))+I(m(0.32639709,I(x1)))+I(m(0.80265543,I(x16)))+I(m(-1.33266715,I(gmedi(I(x46))))))))",1.84111233209708e-17
"I(atan(I(I(m(-0.29731151,1))+I(m(1.70116512,I(x24)))+I(m(0.71768534,I(x17))))))",2.70310819476149e-14
"I(atan(I(I(m(-0.42718832,1))+I(m(0.7137174,I(x8)))+I(m(-0.53150436,I(I(I(x48)*I(x25))*I(x33)))))))",1.52242540820616e-45
"I(atan(I(I(m(-0.45375442,1))+I(m(0.6104786,I(x11)))+I(m(-0.43220817,I(I(x45)*I(x55)))))))",2.0010145176651e-09
"I(atan(I(I(m(-0.5063287,1))+I(m(-1.20129414,I(x45)))+I(m(2.18716452,I(I(gauss(I(x29)))*I(x52)))))))",2.47338116968774e-16
"I(atan(I(I(m(-0.58794317,1))+I(m(1.27496505,I(x54)))+I(m(0.68345534,I(glquar(I(I(I(x57)*I(x52))*I(x40))))))+I(m(-0.41536345,I(I(x45)*I(x55)))))))",1.14551613275246e-22
"I(atan(I(I(m(-0.60114527,1))+I(m(1.05789408,I(x57)))+I(m(-1.70082276,I(sin(I(x41))))))))",1.46032524593573e-45
"I(atan(I(I(m(-0.62403481,1))+I(m(-1.48676359,I(x46)))+I(m(0.20154555,I(I(x1)*I(x39)))))))",1.06863934513753e-30
"I(atan(I(I(m(-0.64532195,1))+I(m(-0.73965396,I(tanh(I(x49)))))+I(m(-0.9125518,I(atan(I(x36))))))))",1.51042097699626e-25
"I(atan(I(I(m(-0.74233768,1))+I(m(1.72966772,I(x24)))+I(m(-2.8902877,I(x42))))))",2.30755266937367e-12
"I(atan(I(I(m(-0.78755774,1))+I(m(0.83113864,I(x5)))+I(m(-1.25842176,I(x33)))+I(m(-2.02307317,I(x32))))))",3.77841581253165e-45
"I(atan(I(I(m(-0.83129776,1))+I(m(-1.40787023,I(x46)))+I(m(-2.34949249,I(atan(I(x44))))))))",1.28224562819685e-48
"I(atan(I(I(m(-0.86277011,1))+I(m(2.72413678,I(x7)))+I(m(-5.55935456,I(x29))))))",4.35728261549841e-08
"I(atan(I(I(m(-1.02701887,1))+I(m(1.08988787,I(x54)))+I(m(2.38316276,I(glquar(I(I(m(-0.4207153,1))+I(m(0.85782687,I(x16)))+I(m(0.5611879,I(tanh(I(I(x33)*I(tanh(I(x8))))))))))))))))",5.87402008391399e-23
"I(atan(I(I(m(-1.82808287,1))+I(m(-5.62128529,I(x25)))+I(m(0.15214221,I(I(x20)*I(x24))))+I(m(-1.20648033,I(glquar(I(x33))))))))",2.45676846271488e-23
"I(atan(I(I(m(-12.51748254,1))+I(m(-0.039856,I(x12)))+I(m(-102.62557855,I(x41)))+I(m(2.69298661,I(x53))))))",1.04626626188187e-19
"I(atan(I(I(m(-15.42617828,1))+I(m(-117.84840596,I(x41)))+I(m(-0.21653187,I(x51)))+I(m(1.93986275,I(gmedi(I(x5)))))+I(m(0.16272074,I(I(x26)*I(x1)))))))",5.4291059371042e-23
"I(atan(I(I(m(-2.34966633,1))+I(m(-8.97775144,I(x26)))+I(m(4.89418608,I(x56))))))",5.42271743005614e-21
"I(atan(I(I(m(-2.38215625,1))+I(m(-5.9774801,I(x25)))+I(m(-2.8476691,I(x42))))))",0.00122356575228947
"I(atan(I(I(m(-2.44792313,1))+I(m(-2.56690058,I(x25)))+I(m(-8.38019435,I(I(gmedi(I(x52)))*I(x25)))))))",1.56934415279758e-23
"I(atan(I(I(m(-72.03855242,1))+I(m(73.60730185,I(gauss(I(x31)))))+I(m(-5.95512783,I(I(x32)*I(x17)))))))",1.15882093112551e-14
"I(atan(I(I(m(-8.52183675,1))+I(m(2.3096757,I(x7)))+I(m(0.55509413,I(x15)))+I(m(-50.2415794,I(x31)))+I(m(-2.49289307,I(x42)))+I(m(-1.20454529,I(x46))))))",1.9257417722456e-16
"I(atan(I(I(m(0.39957796,1))+I(m(0.43393724,I(x9)))+I(m(12.88379766,I(x55))))))",1.77218646827059e-13
"I(atan(I(I(m(0.76813921,1))+I(m(-1.90055393,I(glquar(I(I(x57)*I(x30))))))+I(m(4.59310587,I(tanh(I(x7))))))))",4.82180709258293e-23
"I(atan(I(I(m(5.08498211,1))+I(m(1.96717758,I(x52)))+I(m(-5.71856911,I(gauss(I(x20))))))))",4.68467712932782e-13
"I(atan(I(I(x10)*I(x28))))",5.87756918048299e-06
"I(atan(I(I(x21)*I(x2))))",1.94538168003509e-15
"I(atan(I(I(x24)*I(x12))))",4.30588776865894e-26
"I(atan(I(I(x26)*I(x15))))",2.19655873546031e-34
"I(atan(I(I(x40)*I(x16))))",3.4600723301046e-16
"I(atan(I(I(x41)*I(x20))))",2.1343101978499e-24
"I(atan(I(I(x44)*I(x28))))",1.0626588850604e-17
"I(atan(I(I(x53)*I(x25))))",1.15825483690075e-20
"I(atan(I(I(x53)*I(x31))))",1.91790796659915e-25
"I(atan(I(I(x7)*I(x8))))",1.75883613076175e-15
"I(atan(I(sin(I(gauss(I(x28)))))))",2.35957317834661e-15
"I(atan(I(sin(I(x41)))))",1.9188023273245e-59
"I(atan(I(sin(I(x45)))))",9.66196886367831e-17
"I(atan(I(sin(I(x7)))))",3.10024090865409e-23
"I(atan(I(tanh(I(x27)))))",8.60540760997423e-13
"I(atan(I(tanh(I(x56)))))",1.62258408113242e-11
"I(atan(I(x1)))",9.65156958722238e-12
"I(atan(I(x10)))",1.52335094866007e-28
"I(atan(I(x12)))",1.17834544874645e-12
"I(atan(I(x14)))",0.000140984162190628
"I(atan(I(x15)))",2.20193085085693e-07
"I(atan(I(x16)))",2.05387817421572e-14
"I(atan(I(x18)))",4.38364727128167e-17
"I(atan(I(x20)))",5.62740922576278e-10
"I(atan(I(x21)))",9.65156958722347e-12
"I(atan(I(x23)))",2.70519989470817e-14
"I(atan(I(x25)))",2.79686044700157e-16
"I(atan(I(x26)))",1.33917058675868e-12
"I(atan(I(x27)))",7.51171434931533e-10
"I(atan(I(x28)))",8.50447926592482e-19
"I(atan(I(x29)))",9.94628326005048e-18
"I(atan(I(x3)))",0.00762284228800595
"I(atan(I(x31)))",7.28121412358458e-12
"I(atan(I(x32)))",7.85087337287945e-19
"I(atan(I(x34)))",9.65156963984058e-12
"I(atan(I(x35)))",1.7173177207171e-06
"I(atan(I(x36)))",4.9163082543057e-16
"I(atan(I(x38)))",6.12823803489236e-17
"I(atan(I(x4)))",1.2819862742e-20
"I(atan(I(x40)))",1.8521573604583e-22
"I(atan(I(x42)))",1.60703341913187e-12
"I(atan(I(x44)))",9.42207415145665e-10
"I(atan(I(x45)))",3.68329393328779e-10
"I(atan(I(x46)))",4.35728261449888e-08
"I(atan(I(x47)))",1.5725093560459e-25
"I(atan(I(x48)))",4.60758093096413e-20
"I(atan(I(x49)))",0.979574129627957
"I(atan(I(x5)))",1.35664903982535e-07
"I(atan(I(x50)))",1.62539996712679e-17
"I(atan(I(x52)))",0.000138307279024268
"I(atan(I(x53)))",2.10984202084722e-16
"I(atan(I(x55)))",2.64542888898301e-17
"I(atan(I(x56)))",1.03383800059807e-06
"I(atan(I(x57)))",1.06062780234931e-16
"I(atan(I(x7)))",2.20488912574828e-07
"I(atan(I(x8)))",1.74830963240484e-43
"I(gauss(I(atan(I(I(m(-1.23968611,1))+I(m(-7.10199802,I(x26)))+I(m(14.95593024,I(x55))))))))",1.84111233209708e-17
"I(gauss(I(atan(I(x14)))))",3.93935354234521e-08
"I(gauss(I(atan(I(x16)))))",2.03790850630685e-17
"I(gauss(I(atan(I(x28)))))",4.52451315535252e-25
"I(gauss(I(atan(I(x7)))))",2.26080213807614e-15
"I(gauss(I(gauss(I(gauss(I(x25)))))))",0.944027907638551
"I(gauss(I(gauss(I(I(m(-0.31531416,1))+I(m(-5.8686593,I(x29)))+I(m(2.25195391,I(tanh(I(I(m(-0.14878657,1))+I(m(2.73655588,I(x53)))+I(m(0.02243046,I(I(x16)*I(x24))))))))))))))",1.57827354424891e-22
"I(gauss(I(gauss(I(I(x36)*I(x26))))))",4.330424649304e-08
"I(gauss(I(gauss(I(sin(I(x42)))))))",5.32375835465106e-18
"I(gauss(I(gauss(I(x25)))))",0.509189936498469
"I(gauss(I(gauss(I(x46)))))",5.55607642331122e-19
"I(gauss(I(gauss(I(x49)))))",1.12597270731576e-07
"I(gauss(I(gauss(I(x54)))))",2.19898836640606e-07
"I(gauss(I(gauss(I(x9)))))",4.67928439849109e-13
"I(gauss(I(I(gauss(I(x36)))*I(tanh(I(x30))))))",3.30377121962034e-16
"I(gauss(I(I(gmedi(I(x53)))*I(x39))))",3.46004198965256e-16
"I(gauss(I(I(I(x1)*I(gauss(I(gauss(I(x25))))))*I(sin(I(x7))))))",0.000674740278734938
"I(gauss(I(I(I(x10)*I(x3))*I(x23))))",1.06879953921157e-30
"I(gauss(I(I(I(x21)*I(x26))*I(x28))))",3.50518222035723e-15
"I(gauss(I(I(m(-0.05021122,1))+I(m(4.20001638,I(tanh(I(x52)))))+I(m(0.03279951,I(I(x5)*I(x20)))))))",5.22576609582218e-09
"I(gauss(I(I(m(-0.08727911,1))+I(m(2.52323589,I(x23)))+I(m(-0.37916356,I(x36))))))",1.04625559239227e-19
"I(gauss(I(I(m(-0.14684155,1))+I(m(2.74029194,I(x53)))+I(m(0.13735646,I(I(x33)*I(x29)))))))",4.92714740684716e-27
"I(gauss(I(I(m(-0.15457906,1))+I(m(2.74092917,I(x53)))+I(m(-0.16522501,I(I(x45)*I(x7)))))))",1.3196286312441e-16
"I(gauss(I(I(m(-0.17642487,1))+I(m(-0.42682925,I(x49)))+I(m(2.7148939,I(x53))))))",2.36419111456386e-15
"I(gauss(I(I(m(-0.31531416,1))+I(m(-5.8686593,I(x29)))+I(m(2.25195391,I(tanh(I(I(m(-0.14878657,1))+I(m(2.73655588,I(x53)))+I(m(0.02243046,I(I(x16)*I(x24))))))))))))",5.46532535051076e-24
"I(gauss(I(I(m(-0.35615976,1))+I(m(1.81289657,I(x54)))+I(m(0.96582596,I(I(x40)*I(x22)))))))",2.48607635360588e-12
"I(gauss(I(I(m(-0.37658921,1))+I(m(0.87843136,I(x21)))+I(m(1.18565061,I(x54)))+I(m(0.04622772,I(x14)))+I(m(0.91898478,I(I(x36)*I(x46)))))))",1.95947415954118e-21
"I(gauss(I(I(m(-0.40598996,1))+I(m(0.08148366,I(x14)))+I(m(0.83639484,I(x17))))))",5.84018586860841e-14
"I(gauss(I(I(m(-0.45006929,1))+I(m(-6.18212183,I(x29)))+I(m(14.02097137,I(x55))))))",1.0735564552873e-06
"I(gauss(I(I(m(-0.49565143,1))+I(m(-0.4912642,I(x36)))+I(m(0.13999973,I(x22))))))",1.71732394552966e-06
"I(gauss(I(I(m(-0.50109617,1))+I(m(0.8319421,I(x5)))+I(m(-0.833992,I(x39))))))",1.58791421789944e-18
"I(gauss(I(I(m(-0.50566356,1))+I(m(-0.30199151,I(x28)))+I(m(-0.38523841,I(x36))))))",1.73283518179589e-23
"I(gauss(I(I(m(-0.52112242,1))+I(m(0.61292814,I(x9)))+I(m(-0.7394554,I(x45))))))",2.19303008698818e-07
"I(gauss(I(I(m(-0.5571576,1))+I(m(0.50754267,I(x6)))+I(m(0.56800588,I(x9)))+I(m(-1.49224856,I(x48))))))",1.06054385894258e-16
"I(gauss(I(I(m(-0.56796438,1))+I(m(-0.01723721,I(x2)))+I(m(-0.65607268,I(sin(I(x36)))))+I(m(-0.23009043,I(I(sin(I(I(x23)*I(x26))))*I(I(x54)*I(x23))))))))",4.7471349227594e-27
"I(gauss(I(I(m(-0.76369442,1))+I(m(1.74057827,I(x53)))+I(m(1.43948363,I(gmedi(I(x55)))))+I(m(3.43187435,I(tanh(I(x52))))))))",5.26184867595219e-20
