"X","x"
"I(atan(I(atan(I(I(atan(I(I(m(-2.06168314,1))+I(m(-6.11111586,I(x25)))+I(m(-0.91375198,I(I(x16)*I(x35)))))))*I(x26))))))",1.18035276600221e-08
"I(atan(I(atan(I(x16)))))",9.05692545213668e-11
"I(atan(I(atan(I(x17)))))",2.68235690289712e-33
"I(atan(I(atan(I(x35)))))",2.94611107327344e-20
"I(atan(I(atan(I(x45)))))",4.34746843379983e-37
"I(atan(I(gauss(I(gauss(I(tanh(I(x28)))))))))",1.34189678483912e-05
"I(atan(I(gauss(I(I(m(-0.13392089,1))+I(m(0.63863399,I(x15)))+I(m(2.53105988,I(x53))))))))",4.38109140359213e-17
"I(atan(I(gauss(I(x27)))))",1.06111121836136e-11
"I(atan(I(gauss(I(x36)))))",3.09647943675924e-09
"I(atan(I(gauss(I(x53)))))",1.32453296197108e-19
"I(atan(I(I(atan(I(I(m(-2.06168314,1))+I(m(-6.11111586,I(x25)))+I(m(-0.91375198,I(I(x16)*I(x35)))))))*I(x26))))",0.000112096335090727
"I(atan(I(I(gauss(I(x24)))*I(x25))))",1.7615246310248e-26
"I(atan(I(I(glquar(I(x52)))*I(x28))))",1.85213264115421e-13
"I(atan(I(I(I(x38)*I(x6))*I(x19))))",2.01199734464745e-31
"I(atan(I(I(m(-0.01502047,1))+I(m(2.86623686,I(x7)))+I(m(-0.1307355,I(I(x35)*I(x23)))))))",6.35874082978356e-05
"I(atan(I(I(m(-0.03924173,1))+I(m(0.50959527,I(x19)))+I(m(1.20628837,I(tanh(I(I(m(-0.64966571,1))+I(m(-1.32337806,I(x33)))+I(m(-1.53247045,I(tanh(I(I(x46)*I(x21))))))))))))))",1.49731046416065e-11
"I(atan(I(I(m(-0.04300352,1))+I(m(0.71608225,I(x5)))+I(m(2.47098953,I(x23))))))",1.54828956137449e-07
"I(atan(I(I(m(-0.21817579,1))+I(m(-1.83891503,I(glquar(I(I(x48)*I(x57))))))+I(m(-1.10659457,I(I(x45)*I(x45))))+I(m(1.00479229,I(glquar(I(x10))))))))",4.45199052092505e-14
"I(atan(I(I(m(-0.29652317,1))+I(m(3.179162,I(atan(I(I(m(-6.16617499,1))+I(m(0.56523428,I(x16)))+I(m(-5.33344999,I(x25)))+I(m(-24.98795203,I(x31)))+I(m(-2.74496666,I(x42))))))))+I(m(-2.84169031,I(atan(I(x46))))))))",5.0234262256009e-13
"I(atan(I(I(m(-0.30952333,1))+I(m(0.63786847,I(x21)))+I(m(-1.32684692,I(x44)))+I(m(2.33384677,I(x53)))+I(m(0.01616784,I(I(x7)*I(x24)))))))",1.94455982454865e-06
"I(atan(I(I(m(-0.32583861,1))+I(m(0.49728641,I(x6)))+I(m(0.74952503,I(x16)))+I(m(1.55311437,I(x24))))))",5.59856910116163e-17
