"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106"
"1","0.211518444836531","0.211518444836531","0.452349302628562","0.00512820512820513","-1.31579680950658","-1.31579680950658","-0.191182995350694","-0.692099036793641","-0.38715111699625","-0.883974674748566","1","1","1","1108","156","18.2473348695554","5.19365749538294","10.1167758459611","29.6737028477558","261.334364279944","234.998766766704","417.906183325045","0.97661964102641","1.3952438622072","252.775108533071","236.150924811207","357.706714577118","0.951947227373536","1.30579190699915","-925.043321299639","180.244769642168","23.7216","-1024","-1014","-984","-580.450000000001","-475.49","0.0489642150917175","0.0891859325295241","0.0117375556655121","0","0.0049480455220188","0.0197921820880752","0.219470559129143","0.271405244928254","0.989978480075083","4.57861302276337","0.0976114649681529","3.53694104314046","0.995240527003364","2.16410799364743","10.1913052860333","0.0141884285857935","0.0156226636101322","0","0.00206422672171999","0.0397611282527339","0.025170890606312","0.995160330578512","2.32969696969697","-0.00121359223300971","2.16343654729109","0.997578277578278","2.07515151515152","6.59967871626815","0.00739197961534808","0.00812174930180621","0","0.00105155791138215","0.000157307530501512","0.00113035923787178","0.414149995193818","5.92165166754897","0.407548031264342","5.99757953390404","0.797311059720393","3.6569613552144","23.2103264527153","0.63344353905255","0.811646739525484","5.92165166754897","0.445802202806053","0.238924342839241","0.444597526939858","0.363493847566575","4.81454545454545","0.359469796036606","4.75825013774104","0.751986283914364","3.50545454545455","18.428588993598","0.640121423952046","0.832828870240676","4.81454545454545","0.509705957507202","0.133424608003446","0.335034282025814","0.693359","0.480746702881","1.44225430116289","2.08009746922286","2","0.5","1.386718","0.721127150581445","1"
"2","0.0271159348040741","0.0271159348040741","0.135533887608358","0.030188679245283","-3.58014336794969","-3.58014336794969","-1.85289040316845","-0.30576824929712","0.400937840088511","-0.600462979483847","1","1","1","1334","125","10.5628495458745","3.60168425479238","4.3733373983721","17.8649959417851","278.928876973589","234.703469105532","353.522078637878","0.967017859862729","1.05399106968046","269.39479837289","225.195050340049","414.968579214807","0.952520454921942","1.08213312525696","-883.575712143928","301.427755129974","68.1996","-1024","-1000","-954","-592.500000000001","940.68","0.0693795888616956","0.148926756487141","0.0336954545454545","0","0.0118577075098814","0.0345849802371542","0.213191699604743","0.970691699604743","0.950885821364447","16.0688382193268","0.488230314760331","16.6992868889856","0.983296425967436","3.0299674267101","55.5632169974107","0.0576101701214365","0.0626436792780329","0","0.00720076517802636","0.293890251843927","0.146118009270641","0.980234152619985","7.64975124378109","0.329329329329329","6.70306081532635","0.992048075630165","2.37014925373134","20.655726524112","0.0263842257074924","0.0287804843794445","0","0.00344327436270388","0.185655838094782","0.0766336179352911","0.173738383313233","15.6267100977199","0.465588314826209","15.6204794274269","0.749442685607182","4.81845819761129","58.6265285764188","0.847145950452788","1.062321625694","15.6267100977199","0.477109828958904","0.236719624671975","0.498157122746715","0.126072621964803","9.23681592039801","0.306917894596551","7.66357986188461","0.653643622017326","4.39701492537313","30.1226483407927","0.832587227459722","1.14482726559316","9.23681592039801","0.567924578996761","0.086858914186443","0.314217146570439","0.582031","0.338760084961","1.71812154335422","2.95194163773789","1.25","0.8","0.72753875","1.37449723468338","0"
"3","0.20368415818307","0.20368415818307","0.540201737133177","0.0128755364806867","-1.36342534347272","-1.36342534347272","0.161154822772773","-0.683972909206929","0.783018065114112","-0.94408868257696","1","1","1","1377","130","15.3646999345649","7.12898214707572","2.21267195032686","30.4735028951091","267.903497761658","289.362929138716","394.522533837966","0.870762067669071","1.56775410959551","253.941217803603","266.561010854589","472.207681313485","0.919208672766919","-1.5570009236645","-786.289760348584","515.969079619381","0","-1024","-1023.2","-1000","878.2","976.48","0.117445770578763","0.254925434594556","0","0","0.000395256916996046","0.0118577075098814","0.939822134387352","0.988379446640316","0.756352646156747","87.9600505689001","0.429704852314624","78.1180071633948","0.908565435999064","7.45537294563843","273.049415997025","0.207101571555746","0.234654759528024","0","0.0378734638104075","0.186032547661316","0.216772745697314","0.741223520818115","106.489189189189","0.308490028490028","77.9975803506209","0.889304377142215","7.44594594594595","253.83562107455","0.211687942442379","0.24504532034028","0","0.0453538291689184","0.103444886518355","0.162410512273679","0.394155136563202","76.6283185840708","0.369160619777182","61.7352053362656","0.734184714325472","7.95777496839444","217.59399603759","0.796665188716554","0.989880647275675","74.6844500632111","0.588580240791044","0.236148539677627","0.482531122570937","0.327689919649379","85.9689189189189","0.272905310698216","60.1181039992696","0.66610126139336","7.80405405405405","198.952962096579","0.843489061295225","1.02996340905706","79.4756756756757","0.705381201702707","0.128810181838599","0.363603414082526","0.80859375","0.653823852539062","1.23671497584541","1.52946393148031","1.5","0.666666666666667","1.212890625","0.824476650563607","0"
"4","0.0161891055761463","0.0161891055761463","0.098227217893339","0.589595375722543","-4.10709517740733","-4.10709517740733","-2.21707923887819","-0.215862529361538","1.7111317087625","-0.538327013956591","1","1","0","592","61","8.06746800411425","3.81211125208055","1.38735410436956","13.828225966411","207.988591510283","281.725226784849","387.448308011992","0.971752906571574","1.12789165454863","214.328804764023","289.107117590857","374.420131838543","0.96812404000372","1.12827171768753","-97.5743243243243","148.38800336513","120.0906","-458.09","-405.45","-55","86.2499999999997","168.36","0.457946453621194","0.0733504712630401","0.0593626297577854","0.2797380128522","0.305758774097874","0.478991596638655","0.5488136431043","0.589401878398418","0.391115533014633","211.135960591133","0.497761121170164","211.194759397219","0.780523949489467","22.0354679802956","1096.54966379053","0.427446627270596","0.493584251933717","0","0.0840697159039533","0.193772964824569","0.316999926079244","0.29878552875102","350.665127020785","0.222744830720291","226.579153977033","0.63548323594513","25.3394919168591","1170.9032649772","0.454721954292597","0.564566617837421","0","0.125214043172871","0.0371881729213945","0.14548462879769","0.0508768715571841","4.06699507389163","0.517000662090604","5.21014559926232","0.561082912482507","30.1684729064039","855.947884273148","1.13100922670233","1.6057393508287","4.06699507389163","0.671959757867933","0.147094329677287","0.474385299041993","0.0346073636319998","8.40415704387991","0.177626904040111","6.10969843564156","0.424959513979696","29.9976905311778","845.573433302471","1.12661856279078","1.70076366419471","8.40415704387991","0.802508965917188","0.0976832133798105","0.400329191201104","0.665","0.442225","1.50375939849624","2.26129232856578","2","0.5","1.33","0.75187969924812","1"
"5","0.215286694632925","0.215286694632925","0.474927652000034","0.465753424657534","-1.29334783171802","-1.29334783171802","-0.100373577956331","-0.695929162193487","4.61566442388187","-0.899468095401536","1","1","1","998","138","17.6594059572822","8.11294471133203","0.360357007511785","29.779615668218","207.285123368513","229.217908799623","260.553411705659","0.958450734737666","1.43991435554043","201.839091796768","207.713231373496","201.6060044105","0.939330734658693","1.42559609574111","-110.703406813627","154.483454199085","155.673","-484.12","-404.15","-72","74","101.03","0.451456546310614","0.076363546316898","0.0769515570934256","0.266870983687593","0.306401384083045","0.470588235294118","0.542758279782501","0.556119624320316","0.416561017658248","150.080604534005","0.654226046322548","218.021269152628","0.843991055577957","23.3607612650434","1244.43414069499","0.41670607380731","0.46371831494375","0","0.062228739063729","0.341985134132848","0.417265957213531","0.342863206221866","249.061124694377","0.44281151802181","224.498091534603","0.741100701980897","24.8141809290954","1238.51457479542","0.450615234571505","0.52863278845997","0","0.0965160046210908","0.149743999980728","0.286369571721659","0.0526998403378136","2.78561432969493","0.70386231468026","5.70324188339499","0.590526329696577","29.6918555835432","831.086971610926","1.14260658454082","1.56263256880436","2.78561432969493","0.613550902388702","0.211931546599322","0.55637938256561","0.044107669131581","6.03300733496333","0.423530828868918","6.23272330689079","0.479206005394701","29.6564792176039","828.756858205148","1.12826559823146","1.65390944588058","6.03300733496333","0.751683763346891","0.0949967762329054","0.389954770860915","0.722656","0.522231694336","1.38378426249834","1.91485888513807","2","0.5","1.445312","0.69189213124917","1"
"6","0.0673479876082974","0.0673479876082974","0.253382435430815","0.210526315789474","-2.62815913140154","-2.62815913140154","-1.08065314238106","-0.468190745278829","1.45136854709776","-0.732218000808532","1","1","1","510","116","12.1574146987475","5.24226141121929","1.63752263511052","20.8956875034675","280.863372180024","377.308002178767","46.4255374286317","0.704316313762871","-0.945587836513139","271.215590712132","378.671475590768","116.390257192573","0.946636162798152","-0.188042211531503","-327.582352941176","115.46072433006","78.5778","-455","-439","-353","-53.9500000000023","125.82","0.34407986514764","0.0570458124160376","0.038823023715415","0.281126482213439","0.28903162055336","0.331521739130435","0.479273715415019","0.568092885375494","0.897134986225895","22.7674931129477","0.702871914552595","39.3125901388035","0.976333167242258","4.57906336088154","150.486663906507","0.106502968417224","0.113634808534883","0","0.0101662147366326","0.487455807480102","0.265754429390769","0.922010540134798","19.2681704260652","0.656330749354005","29.0330148679971","0.979970716812822","3.86466165413534","107.148620783677","0.0851469051557868","0.0911825942919067","0","0.00861977461587628","0.444812258774178","0.225439166144625","0.101355857599284","1.05509641873278","0.832472610948636","4.14902662993571","0.725921508659476","22.5393939393939","476.703548447013","0.971766848172185","1.21533594236021","1.05509641873278","0.430988496140541","0.284031795840402","0.575535402791308","0.0849052455700655","1.74937343358396","0.669723922015094","3.64835019880528","0.626475078487462","22.2706766917293","464.614259083513","0.921900808276989","1.24288211751015","1.74937343358396","0.522124172244341","0.153624493639828","0.432246489400936","0.6640625","0.44097900390625","1.50588235294118","2.26768166089965","2","0.5","1.328125","0.752941176470588","0"
"7","0.15303867134406","0.15303867134406","0.385398274640243","0.398373983739837","-1.71096439343077","-1.71096439343077","-0.466697177813789","-0.624677641724374","0.242790432415256","-0.836967907749696","1","1","1","854","145","15.9906844901362","6.18979118288243","4.39729675905075","26.4153497335504","245.576116337539","236.233371498719","245.623232027913","0.852831821270047","-1.50655230343696","248.847354379781","218.464808420605","192.264616369064","0.886702935174281","-1.37193011746053","-99.2025761124122","153.827791362504","131.2101","-450.47","-405.35","-43.5","69","94.47","0.45759397520415","0.0761146914213281","0.064923354774864","0.283785254824344","0.306110836219693","0.485155863433944","0.540821375556655","0.553424047501237","0.387522225208277","141.471803278689","0.697674837029308","234.972921553346","0.852939913431717","27.9891803278689","1553.84625352476","0.431488650406696","0.475804213702803","0","0.0589783036326311","0.388915122400612","0.45303660493106","0.303502234987418","263.886930983847","0.447831054435558","239.95488247179","0.725689260931552","30.7239353891336","1607.11097645678","0.472020118303873","0.554681805806317","0","0.101135918526629","0.15018731606727","0.293483639813801","0.0730014512227896","2.50295081967213","0.73064192982806","5.64614039236764","0.636552670525284","30.1160655737705","857.560820593248","1.10780451173077","1.48891772499935","2.50295081967213","0.590786079556465","0.234673109777611","0.571749420533016","0.0569592958441956","5.09838472834068","0.478769468173043","5.89071957322845","0.539804656052389","30.3377386196769","869.261635853363","1.1008245846973","1.57501338974743","5.09838472834068","0.713681158405273","0.108495589164897","0.406571845811093","0.683594","0.467300756836","1.46285660786958","2.1399494551877","2.5","0.4","1.708985","0.585142643147833","0"
"8","0.113192323150932","0.113192323150932","0.36633017632029","0.447761194029851","-2.05853978772182","-2.05853978772182","-0.547992988114793","-0.565376173364689","3.55037050463998","-0.823097648227519","1","1","1","1468","126","16.2167652972742","7.20406020828594","0.635416473055503","29.1181055625971","250.056367356327","194.417500998777","280.531066324407","0.883847398381078","-1.50190654473767","253.838694199682","183.072714363654","199.561578399592","0.816702579637361","-1.48763773719871","-112.535422343324","133.453644998376","118.608","-442","-383.3","-76","34","66.6599999999999","0.450328348644603","0.0659355953549288","0.0586007905138339","0.287549407114625","0.31655138339921","0.468379446640316","0.522727272727273","0.538863636363636","0.531070094800345","130.486064030132","0.61380164506855","169.936587072326","0.864359600800279","16.1105461393597","793.58770480505","0.352138207532338","0.393012525211006","0","0.0547711093186572","0.312763128213833","0.368222412709706","0.465632808986372","206.152528548124","0.413669669800728","176.798963425668","0.785704232278457","16.9437194127243","771.351715352552","0.381461408514772","0.446037989966343","0","0.0823688485193482","0.140301127758447","0.255119746943854","0.0839602108092963","2.15875706214689","0.689707752929278","4.47858685243703","0.662104241675528","29.4683615819209","817.985272097225","1.07417763961285","1.42579136840751","2.15875706214689","0.559872752087554","0.247750461012049","0.576030907176558","0.0652126040200229","4.01794453507341","0.451094171357302","4.65995797950337","0.561941709338312","29.4926590538336","818.786972950103","1.06441455004543","1.51337955543451","4.01794453507341","0.675435455362727","0.123397286073816","0.424819852825856","0.597656","0.357192694336","1.67320331428113","2.79960933092134","2.5","0.4","1.49414","0.66928132571245","0"
"9","0.0366892108282437","0.0366892108282437","0.206946064006308","0.592592592592593","-3.26789336096324","-3.26789336096324","-1.34343303548876","-0.468236089619932","8.85106793862396","-0.796577292636823","0","1","0","563","88","11.9821988561687","6.87049998729074","0.136363636363637","24.1099838721234","370.2159417563","219.487561018951","688.455847753675","0.861371268611162","1.30080228170686","415.067445987495","250.874135903097","416.497369761161","0.806262946483412","0.501983764953854","-679.694493783304","730.2026183158","0","-1000","-1000","-1000","994","998","0.170111416114969","0.360772044622431","0","0.0118577075098814","0.0118577075098814","0.0118577075098814","0.99703557312253","0.99901185770751","0.564158991627936","164.628133704735","0.41707507846457","142.208693969631","0.828868883882811","13.0961002785515","563.293724674105","0.325544985209077","0.377114190594411","0","0.0676273672920358","0.151793367901786","0.245082167597276","0.400265118040651","356.325842696629","-0.0118863049095608","177.070098472415","0.62959891611577","16.9775280898876","623.811632611655","0.368582264862383","0.480200128423185","0","0.126598998424358","0.000128526378472929","0.00785623606687862","0.558548195622319","154.661559888579","0.4146519467152","133.110766424066","0.815788548588189","12.7311977715877","526.294250480621","0.381592730415855","0.443278377046736","145.292479108635","0.251732587659404","0.153673016887093","0.266707619309849","0.383537432142406","336.483146067416","-0.00911877694917665","167.721278878929","0.612767915321881","16.5730337078652","590.532320730919","0.444476696073415","0.566241638139745","293.292134831461","0.342366559244349","0.0251432484693017","0.11964518179898","0.673828","0.454044173584","1.48405824631805","2.20242887846461","2.5","0.4","1.68457","0.593623298527221","1"
"10","0.54336128638555","0.54336128638555","0.771012096896642","0.115183246073298","0.173881933927357","0.173881933927357","1.21403488603637","-0.946260114708924","2.33555899716646","-1.12372548881729","1","1","1","2409","259","37.3602272544837","19.8894337947676","0.981636978042979","71.9736270685037","321.538728873906","180.448197272615","657.938119372528","0.974773522110614","0.632762895783194","314.181139787923","184.376258178516","673.703312687795","0.972103450407606","0.636940513424635","-805.050643420506","182.889042643972","145.2948","-1020","-1000","-854","-493","-274.24","0.108390770583908","0.0905391300217684","0.0719281188118812","0.00198019801980198","0.0118811881188119","0.0841584158415842","0.262871287128713","0.371168316831683","0.991104799886065","3.5177304964539","0.302512753257504","3.52171671445098","0.996343315492252","2.16312056737589","11.1907303741798","0.0133312723914346","0.0144331895569857","0","0.00158681727767143","0.179633385233387","0.0533336185092416","0.991034842398891","4.32233883058471","-0.00225394440270473","3.15630921420849","0.995506924292532","2.13943028485757","8.82670837882915","0.0125051915409528","0.01385914954244","0","0.00194894905580942","0.000317627239983891","0.00209826903449275","0.0355301740465028","5.18519789521848","0.62162316546793","7.85189660412336","0.515061770373837","7.18428277282086","58.4447573930086","1.16578056116275","1.6781223619625","5.18519789521848","0.674192923510415","0.139121122035026","0.47111080932915","0.0288044383605299","7.4647676161919","0.380569879192012","7.0255122938281","0.421083532482639","7.04897551224388","51.6012439229502","1.1359422497102","1.72980366286897","7.4647676161919","0.778418056726898","0.0553851342893185","0.306325285426988","0.6640625","0.44097900390625","1.50588235294118","2.26768166089965","1.8","0.555555555555555","1.1953125","0.836601307189542","0"
