-0.49728464,-0.49901403,0.5,-0.49910459,0.49789224,0.4828608,0.49904358,-0.099158861,0.49879135,0.49481796,0.49904657,-0.49947606,-0.49617797,0.17402314,0.49754066,0.49981938,0.24918977,-0.49943821,-0.49959358,-0.49901403,0.5,-0.49963051,-0.49968354,0.4996208,0.4998671,0.49974916,0.49904358,0.49916134,0.49952914,0.49904657,-0.4998717,-0.4995332,-0.49673818,-0.49796949,0.49587666,0.49967557,0.4997934,0.00984
0.49728464,0.49901403,0.5,0.49910459,0.49789224,-0.22748109,0.49904358,-0.49940261,-0.49879135,-0.49481796,-0.49904657,-0.002182643,0.49617797,-0.17402314,-0.49754066,0.31045823,0.24918977,0.49943821,0.49959358,0.49901403,0.5,0.49963051,0.49968354,0.4996208,0.4998671,0.49974916,0.49904358,-0.49916134,-0.49952914,-0.49904657,0.43446063,0.4995332,0.49673818,0.49796949,-0.49587666,-0.49967557,-0.27255719,0.01268
-0.49728464,-0.49901403,0.5,0.49910459,0.49789224,0.4828608,-0.49904358,-0.49940261,0.026520906,0.49481796,0.49904657,0.002182643,-0.49617797,-0.49860481,0.49754066,0.49981938,-0.24918977,-0.49943821,-0.49959358,-0.49901403,0.5,0.49963051,0.49968354,0.4996208,0.49520801,-0.49974916,-0.49904358,-0.49916134,0.49952914,0.49904657,-0.43446063,-0.4995332,-0.49673818,-0.49796949,-0.087229673,0.49967557,0.4997934,0.01033
0.49728464,0.46480811,-0.5,-0.49910459,0.49789224,0.4828608,0.49904358,0.49940261,0.49879135,0.49481796,0.49904657,0.49947606,0.49617797,-0.49860481,-0.49754066,-0.49981938,-0.24918977,0.49943821,0.49959358,0.46480811,-0.5,-0.49963051,-0.49968354,0.4996208,0.4998671,0.49974916,0.49904358,0.49916134,0.49952914,0.49904657,0.4998717,0.4995332,0.49673818,0.081310272,-0.49587666,-0.49967557,-0.4997934,0.00417
-0.49728464,-0.49901403,-0.5,-0.49910459,-0.49789224,-0.4828608,0.49904358,0.49940261,0.49879135,-0.49481796,-0.49904657,-0.49947606,-0.49617797,0.17402314,0.49754066,0.49981938,0.24918977,-0.49943821,-0.49959358,-0.49901403,-0.5,-0.49963051,-0.49968354,-0.4996208,-0.4998671,0.49974916,0.49904358,0.49916134,0.40578636,-0.49904657,-0.4998717,-0.4995332,-0.49673818,-0.49796949,0.49587666,0.49967557,0.4997934,0.01848
0.49728464,0.49901403,0.5,0.49910459,0.49789224,0.22748109,-0.49904358,0.49940261,-0.026520906,-0.49481796,-0.49904657,-0.49947606,-0.49617797,-0.49860481,-0.49754066,-0.49981938,-0.24918977,-0.49943821,0.49959358,0.49901403,0.5,0.49963051,0.49968354,0.4996208,-0.4998671,-0.49974916,-0.49904358,0.49916134,-0.49952914,-0.49904657,-0.4998717,-0.4995332,-0.49673818,-0.49796949,-0.49587666,-0.49967557,-0.4997934,0.0161
-0.49728464,-0.49901403,0.5,0.19573548,-0.49789224,-0.4828608,0.23669087,-0.099158861,0.49879135,0.49481796,0.49904657,0.49947606,0.49617797,0.49860481,0.49754066,0.49981938,0.097725566,0.49943821,-0.49959358,-0.49901403,0.5,0.49963051,-0.41849838,-0.4996208,-0.4998671,-0.49974916,0.23669087,0.49916134,0.49952914,0.49904657,0.4998717,0.4995332,0.49673818,0.49796949,0.49587666,0.49967557,0.4997934,0.00192
0.49728464,0.49796995,0.43485302,0.49688212,0.49373088,0.22748109,-0.45079293,0.47097645,0.49609061,0.49002716,0.49622873,0.49792428,-0.23370623,0.2690986,0.49023627,0.47295871,0.16932114,0.27612298,0.49959358,0.49796995,0.43485302,0.49903576,0.49942387,0.49727127,-0.4998671,-0.49852904,-0.45079293,0.49916134,0.49487474,0.49622873,0.49695616,0.4717959,0.14805734,-0.49796949,0.49062284,0.49967557,0.49226052,0.00014
-0.49728464,-0.49901403,0.5,0.49910459,-0.34614603,-0.22748109,0.49904358,-0.49940261,-0.49879135,-0.49481796,-0.49904657,-0.49947606,-0.49617797,-0.49860481,-0.49754066,-0.49981938,-0.24918977,-0.49943821,-0.49959358,-0.49901403,0.5,0.49963051,0.49968354,-0.4996208,0.4998671,0.49974916,0.49904358,-0.49916134,-0.49952914,-0.49904657,-0.4998717,-0.4995332,-0.49673818,-0.49796949,-0.49587666,-0.49967557,-0.4997934,0.0239
0.49728464,0.49901403,0.5,0.49910459,0.49789224,0.4828608,0.49904358,0.49940261,0.49879135,0.49481796,0.49904657,-0.002182643,0.49617797,0.49860481,-0.49754066,-0.49981938,0.24918977,0.49943821,0.49959358,0.49901403,0.5,0.49963051,0.49968354,0.4996208,0.4998671,0.49974916,0.49904358,0.49916134,0.49952914,0.49904657,0.43446063,0.4995332,0.49673818,0.49796949,0.087229673,-0.49967557,-0.4997934,-0.0004
-0.49728464,-0.49901403,-0.5,-0.49910459,-0.49789224,-0.4828608,-0.49904358,-0.49940261,-0.49879135,-0.49481796,-0.49904657,-0.49947606,-0.49617797,-0.49860481,-0.49754066,-0.49981938,0.24918977,-0.49943821,-0.49959358,-0.49901403,-0.5,-0.49963051,-0.49968354,0.023071087,-0.4998671,-0.49974916,-0.49904358,-0.49916134,-0.49952914,-0.49904657,-0.4998717,-0.4995332,-0.49673818,-0.49796949,-0.49587666,-0.49967557,-0.4997934,0.0298
0.084751445,-0.49901403,0.5,0.49910459,-0.49789224,-0.4828608,-0.49904358,-0.49940261,0.026520906,0.49481796,0.49904657,0.49947606,0.49617797,0.49860481,-0.49754066,0.49981938,0.24918977,0.49943821,0.46213852,-0.49901403,0.5,0.49963051,0.49968354,-0.4996208,-0.4998671,-0.49974916,-0.49904358,-0.49916134,0.49952914,0.49904657,0.4998717,0.4995332,0.49673818,0.49796949,0.087229673,-0.49967557,0.4997934,0.0095
-0.49728464,-0.49796995,-0.43485302,-0.49688212,-0.49373088,-0.22748109,-0.45079293,-0.47097645,-0.49609061,-0.15728609,0.40531855,0.49792428,0.48201974,0.49775441,0.49023627,0.47295871,-0.24235485,0.48404271,-0.49959358,-0.49796995,-0.43485302,-0.49903576,-0.49942387,-0.49727127,0.4998671,-0.14954237,-0.45079293,-0.49916134,-0.49487474,0.40531855,0.49695616,0.49751687,0.47894476,0.49796949,0.49062284,0.49967557,0.49226052,0.01128
0.49728464,0.46480811,0.5,0.49910459,0.49789224,0.4828608,0.49904358,-0.49940261,-0.49879135,-0.49481796,-0.49904657,-0.49947606,-0.49617797,0.49860481,0.49754066,0.49981938,-0.24918977,-0.49943821,0.49959358,0.46480811,0.5,0.49963051,0.49968354,0.4996208,0.4998671,0.49974916,0.49904358,-0.49916134,-0.49952914,-0.49904657,-0.4998717,-0.4995332,-0.49673818,-0.081310272,0.49587666,0.49967557,0.4997934,0.00774
-0.49728464,-0.49901403,-0.5,-0.49910459,0.49789224,0.22748109,-0.49904358,0.49940261,-0.49879135,-0.49481796,0.20679024,0.49947606,-0.49617797,-0.49860481,-0.49754066,-0.49981938,0.24918977,-0.49943821,-0.49959358,-0.49901403,-0.5,-0.49963051,-0.49968354,0.4996208,-0.4998671,-0.49974916,-0.49904358,0.39164333,-0.49952914,0.20679024,0.4998717,-0.4995332,-0.49673818,-0.49796949,-0.49587666,-0.49967557,-0.4997934,0.02218
-0.49728464,-0.46480811,-0.5,0.49910459,0.49373088,0.4828608,0.49904358,-0.49940261,-0.49609061,-0.49002716,-0.49622873,-0.49792428,-0.48201974,-0.49860481,-0.49023627,-0.47295871,-0.24343886,-0.48404271,-0.49959358,-0.46480811,-0.5,0.49963051,0.49968354,0.49727127,0.4998671,0.49974916,0.49904358,-0.49916134,-0.49487474,-0.49622873,-0.49695616,-0.49751687,-0.47894476,-0.49796949,-0.49062284,-0.49967557,-0.49226052,0.02183
