"","x"
"1",0.00147375594938494
"2",5.79948943629594e-21
"3",6.03138796464508e-06
"4",0.0275690975879512
"5",0.00628236989070849
"6",3.44922846146159e-27
"7",1.26692269116591e-06
"8",1.0362434060722e-07
"9",0.0386135386889314
"10",0.02095682589277
"11",0.0154360341452517
"12",0.00949007392907775
"13",0.000459637932161266
"14",5.12608536339963e-25
"15",0.823995095299213
"16",4.40736116254212e-36
"17",2.35506123066889e-19
"18",0.00406211475728886
"19",0.0609361782838712
"20",0.00253560361928682
"21",0.00122085531035276
"22",0.000857065798155236
"23",0.0339104304229152
"24",0.000116075969902159
"25",2.26479847871067e-05
"26",6.70423964116442e-05
"27",0.00188949672605661
"28",0.00261691873201171
"29",0.729913820025873
"30",0.802172199288996
"31",0.814794534273616
"32",0.115553956270885
"33",0.152484701176142
"34",2.72460063848941e-17
"35",0.826661262581281
"36",0.0185139445530009
"37",2.15849712154697e-22
"38",1.72733602858489e-12
"39",0.718026815278471
"40",0.000115731143286681
"41",5.11074985685968e-08
"42",0.000101309034961425
"43",0.575378507661113
"44",2.19168831252689e-10
"45",0.000259771323400068
"46",6.2681665864098e-31
"47",6.85112961692663e-24
"48",7.3036081308263e-06
"49",1.87474295973629e-17
"50",0.000936177684718352
"51",1.16489868585444e-12
"52",0.286772934001648
"53",0.00831924507645284
"54",3.03949839302803e-09
"55",0.713747722071683
"56",0.00682219330563661
"57",2.21398523596695e-05
"58",1.16848046465589e-09
"59",0.128980199697573
"60",4.74962039513767e-05
"61",2.14229057500576e-16
"62",0.760014277333824
"63",0.897883311752126
"64",0.313512122579229
"65",0.690348283535761
"66",0.162261194406471
"67",3.47703991034019e-10
"68",1.68619403811366e-08
"69",0.010682240729386
"70",3.04265585692776e-21
"71",0.0133493778349698
"72",0.00757143665215646
"73",7.76510714572937e-07
"74",2.03518686802621e-08
"75",7.64185406854765e-12
"76",9.48942825117789e-08
"77",0.00567131466948763
"78",1.04448669085467e-11
"79",0.976477225947908
"80",3.28819274499332e-05
"81",0.0019869746388657
"82",0.000121420011062576
"83",6.28581836928363e-06
"84",0.388539742362176
"85",1.40495445694519e-16
"86",0.00575959031571555
"87",0.0655087661341269
"88",4.76081928788228e-18
"89",3.95079219586254e-12
"90",7.53975261799824e-05
"91",5.07767940299784e-07
"92",2.27359543521211e-11
"93",0.144639071081786
"94",0.000150137396631666
"95",1.21736393099807e-08
"96",1.14962346666764e-06
"97",0.000126333334665116
"98",3.9493539418562e-09
"99",3.65265953416559e-30
"100",1.253462168259e-05
"101",0.999999999887767
"102",0.75809130642792
"103",9.38238381594651e-12
"104",0.0146876957438424
"105",3.33728184428567e-07
"106",4.90539049956435e-11
"107",1.27578051725839e-21
"108",6.80996318189503e-10
"109",0.275175608999884
"110",7.38455758954646e-05
"111",3.14424798813934e-07
"112",0.0420833502250936
"113",0.00241322568531386
"114",0.000428935675761948
"115",0.818410493044808
"116",6.36428975274967e-07
"117",0.0246665970149567
"118",0.00479798008661747
