"","x"
"1",1.39555612617402e-13
"2",5.68871290567298e-25
"3",3.79571203541999e-20
"4",0.000318211296903186
"5",9.02240390059093e-26
"6",1.80826581453423e-21
"7",4.67240914108895e-05
"8",0.731453446432215
"9",6.9819963286719e-22
"10",0.731520288725675
"11",8.09654434179234e-11
"12",0.729056827652319
"13",1.79250724311403e-15
"14",2.05564255229224e-20
"15",1.31397132871375e-08
"16",4.47994845721467e-17
"17",0.215640941865805
"18",5.00487030226099e-25
"19",6.79002917128794e-15
"20",7.21373586661924e-07
"21",2.25628988767114e-25
"22",1.6416939382779e-15
"23",7.86341115658481e-15
"24",1.70530711724444e-12
"25",0.0341391542418576
"26",0.731520288669814
"27",0.73129561412027
"28",9.32688073853872e-30
"29",1.11385212944918e-08
"30",0.731328326416268
"31",0.730994275084307
"32",0.731154885285918
"33",0.318709214817653
"34",1.54910884431966e-33
"35",7.03809230833517e-09
"36",4.53590421287701e-25
"37",9.58670529380983e-25
"38",0.269460076136116
"39",2.10403455395354e-16
"40",7.10211395466315e-21
"41",8.66950155396493e-08
"42",0.731346747934199
"43",0.000316112561204738
"44",4.91016171003337e-06
"45",5.60884145552274e-24
"46",2.2697002589361e-07
"47",1.04609998324746e-13
"48",3.01436324845795e-05
"49",9.69901208991422e-07
"50",1.60352499396709e-08
"51",3.58310783512895e-40
"52",0.731233840778594
"53",7.87229451667844e-32
"54",0.000131541727982187
"55",9.98476386503223e-05
"56",0.731519091241775
"57",3.38628058955196e-17
"58",2.20619874466954e-06
"59",3.65082273406454e-10
"60",8.16828559933675e-09
"61",3.92567528031576e-08
"62",4.33989670094585e-37
"63",4.47849284821722e-10
"64",0.0150988299794175
"65",2.03897448193335e-07
"66",3.87796443127372e-13
"67",8.78564983740246e-13
"68",0.00027052941784273
"69",5.35183934523365e-12
"70",8.36444546646378e-07
"71",5.14549158568683e-10
"72",3.50347466342157e-08
"73",0.0001561117296726
"74",0.00031685082160936
"75",0.474500572326834
"76",5.28425705686972e-22
"77",2.60818152306828e-12
"78",1.65842952363907e-10
"79",1.2781102445727e-07
"80",0.731519435150838
"81",6.28502323241463e-16
"82",0.0385511625778052
"83",0.731517547881015
"84",2.37380603247885e-06
"85",0.731520182881566
"86",1.16706658222209e-08
"87",8.18640092388371e-14
"88",9.88226128623858e-12
"89",0.000171316255031984
"90",0.000309731026991454
"91",0.731407481436689
"92",2.30770489382847e-25
"93",4.66396232726491e-28
"94",1.58435628438947e-26
"95",3.35956130087047e-14
"96",0.731209509781221
"97",1.21574914037442e-10
"98",0.707710261511442
"99",0.000367962786582285
"100",8.30949088809064e-10
"101",2.47869337292041e-39
"102",5.30856783246735e-28
"103",5.0341974314053e-36
"104",3.91909216527724e-06
"105",0.731197075620637
"106",9.0649925133961e-05
"107",1.60952095682839e-17
"108",4.2439918522803e-09
"109",0.704111107637566
