"","x"
"1",1.62501476620786e-05
"2",4.3580176445764e-05
"3",3.29556719336533e-07
"4",4.79301313730065e-06
"5",0.000297018863879316
"6",0.00581050919967505
"7",0.0023507014055565
"8",9.99480140874799e-05
"9",3.17756572803119e-30
"10",0.662633577502699
"11",9.40021437873395e-11
"12",1.07777393208351e-32
"13",0.000333827922161732
"14",1.46430086438848e-05
"15",7.6764312615991e-05
"16",2.60142053711174e-07
"17",0.00726539728111951
"18",4.85067347972749e-06
"19",5.5569282513399e-07
"20",0.137161658321593
"21",4.1499424036183e-10
"22",0.456989310869863
"23",0.756006165682116
"24",1.63010614130988e-06
"25",0.58441168743332
"26",0.00218231981747381
"27",0.482807003829381
"28",6.15807679299067e-24
"29",3.13067707772746e-16
"30",3.80167732536284e-05
"31",8.14587464857208e-06
"32",0.000702172312082687
"33",6.84609961237788e-32
"34",5.9866127397016e-07
"35",0.847800929190917
"36",0.00410472690174459
"37",1.43119650276113e-05
"38",0.000665544988039803
"39",0.0649098740699583
"40",3.58118190166373e-27
"41",3.47009384681514e-07
"42",3.79039973097262e-06
"43",0.000273253762300335
"44",0.999847498558683
"45",0.000183324240118389
"46",3.36050751349777e-11
"47",1.62570449336299e-11
"48",1.57244622704475e-32
"49",0.00751552574905426
"50",0.00692247586861201
"51",4.89326641604657e-07
"52",1.94658909571837e-09
"53",2.2032613888458e-23
"54",0.443759847839715
"55",0.999986730426124
"56",1.32311706537435e-07
"57",7.53788609095417e-26
"58",4.66135109458904e-06
"59",0.966133273314859
"60",0.00179593887714679
"61",7.71295328668132e-06
"62",4.54576106250482e-14
"63",0.337531320884941
"64",0.00353003988565376
"65",0.00309572662634904
"66",0.644655364074706
"67",1.69327221384864e-06
"68",0.326021140365254
"69",4.54648871565851e-11
"70",0.000284856460642524
"71",0.996117576289057
"72",0.430036221359915
"73",0.000115826855157209
"74",3.70876667877559e-06
"75",3.14391322908953e-07
"76",3.16494047859548e-06
"77",0.000447820294170765
"78",3.40334477316718e-15
"79",0.0130354329168223
"80",1.357326683323e-20
"81",0.96475453170563
"82",4.736624023706e-07
"83",2.1123103958575e-28
"84",0.0025941351278959
"85",2.63317310728507e-08
"86",0.155122053351156
"87",9.30876097015798e-07
"88",0.185494777457092
"89",0.00536929312138507
"90",0.347209277174934
"91",5.2119389003971e-38
"92",4.97024347511964e-07
"93",0.65724676853275
"94",9.39280540107335e-11
"95",0.000595184224614294
"96",1.16281939972717e-06
"97",0.999717676677734
"98",9.39888193204314e-24
"99",4.22652404193896e-05
"100",0.00478148269144181
"101",6.29613375462639e-06
"102",2.76139837035956e-07
"103",5.60362439359526e-05
"104",4.11303306965765e-10
"105",0.00117122572711963
"106",5.73887129160888e-07
"107",3.9650540983929e-06
"108",0.999609174222088
"109",9.44867039379011e-05
"110",7.87166948499676e-11
"111",2.74789467319876e-08
"112",0.000487790418172005
"113",0.0616994201686802
"114",0.00134804382021782
"115",5.44613909919375e-29
"116",0.000748883097609932
"117",5.01454794712699e-19
"118",5.04956015993051e-16
"119",5.26138104561633e-06
"120",0.00430902514169954
"121",5.46174435737384e-06
"122",0.644616274603266
"123",0.8883956959625
"124",7.75487294589224e-05
"125",0.00724046406092378
"126",0.00551637868562808
"127",1.82086239389129e-06
"128",0.81942348492427
"129",2.20061967016238e-07
"130",0.316248650901353
"131",2.10018734629797e-11
"132",2.9617904879713e-10
"133",4.33411326922698e-05
"134",0.0063102482165431
"135",0.445207162056765
"136",0.22087887470096
"137",1.31449361484344e-10
"138",0.0561337069845182
"139",3.1003331155523e-05
"140",0.00938366048142611
"141",5.57527819764017e-09
"142",1.27534397136015e-29
"143",0.00982044741028172
"144",7.62735090180327e-12
"145",1.77921614045309e-06
"146",6.48873818256294e-13
"147",1.70189144447344e-11
"148",0.000409526791480977
"149",6.92564475679338e-08
"150",0.000361000874591362
"151",6.47006117341273e-07
"152",9.38307234027806e-06
"153",0.0946144957385662
"154",3.38414623980521e-12
"155",0.0012445512907345
"156",2.54077167862256e-07
"157",8.6077935324762e-13
"158",0.491158963958629
"159",4.89597863355636e-26
"160",0.57376103999771
"161",2.645735581387e-16
"162",0.482621731624848
"163",8.48910180173124e-10
"164",0.00619480838665028
"165",0.999999460154553
"166",4.45143780281549e-06
"167",0.00112741522892111
"168",0.994613234402343
"169",0.00492672097642124
"170",0.000391684921933432
"171",0.337600942163622
"172",0.00074345115218827
"173",0.015047864918747
"174",0.999257995057696
"175",0.00071501046293913
"176",0.100076805972804
"177",0.000274071974031563
"178",2.83770745788613e-09
"179",0.411706962953612
"180",2.08027910945968e-36
"181",1.37130729180008e-07
"182",3.96506008860488e-06
"183",1.88791315352282e-35
"184",4.57975306265911e-12
"185",0.347749479706507
"186",0.379196457978538
"187",0.0101599687523521
"188",3.38853946170646e-05
"189",1.34348988488537e-06
"190",0.000349483819922969
"191",5.75991937792385e-09
"192",1.53457536918066e-06
"193",0.0003183947315835
"194",0.00481474684967614
"195",0.999907909578429
"196",2.3192090984195e-24
"197",4.0840669079745e-15
"198",0.000223585992915787
"199",8.19525043095827e-08
"200",9.73346667018881e-09
"201",0.000212128121746557
"202",4.21165603449484e-10
"203",0.340097610156845
"204",3.16529934508163e-27
"205",3.04851102771031e-16
"206",2.89882827342801e-16
"207",4.61081951972125e-06
"208",7.4557913997829e-12
"209",1.00424220604334e-06
"210",0.55447354157322
"211",0.0305363522312578
"212",8.79348134049537e-05
"213",0.0101187202380681
"214",0.335198906292977
"215",1.5596049804227e-06
"216",0.0921687164071301
"217",3.10473857703894e-06
"218",0.0361046855272237
"219",9.56774383300271e-05
"220",1.50792286388323e-12
"221",0.000482843015797416
