-1092.836297201808,1696.94826574552,1713.199121969835,0,0,0,1,0,0,0,0,0,0,0,3.857338877915901e-86
-1096.295796240838,1697.224710735443,1712.493553219391,0,0,0,1,0,0,0,0,0,0,0,1.212959922972727e-87
-1089.148290068614,1692.171780610848,1721.506873273992,0,0,0,1,0,0,0,0,0,0,0,1.541590203080079e-84
-1086.414381955552,1700.936520447763,1734.445904581018,0,0,0,1,0,0,0,0,0,0,0,2.372958533797182e-83
-1096.098824229416,1696.747061004345,1712.798339022048,0,0,0,1,0,0,0,0,0,0,0,1.477033377172497e-87
-1099.157497250305,1697.08913796003,1712.070833342395,0,0,0,1,0,0,0,0,0,0,0,6.934665134803854e-89
-1093.158685563666,1692.840094597512,1721.194270442007,0,0,0,1,0,0,0,0,0,0,0,2.794321085832233e-86
-1085.955528405451,1698.848576255376,1735.240045041901,0,0,0,1,0,0,0,0,0,0,0,3.75463491165272e-83
-1094.075997201254,1693.408263715437,1712.170669234128,0,0,0,1,0,0,0,0,0,0,0,1.116587921264968e-86
-1093.13258147949,1693.055876543385,1713.49525424057,0,0,0,1,0,0,0,0,0,0,0,2.868224674838433e-86
-1092.794305245236,1694.102403196845,1722.723653574747,0,0,0,1,0,0,0,0,0,0,0,4.022765061497973e-86
-1087.010339474453,1695.506219540404,1729.292964497785,0,0,0,1,0,0,0,0,0,0,0,1.307582463061145e-83
-1097.115943728418,1694.19170075781,1711.394260172671,0,0,0,1,0,0,0,0,0,0,0,5.341471598425433e-88
-1096.101637665721,1692.474931507143,1713.547683060025,0,0,0,1,0,0,0,0,0,0,0,1.472883678039919e-87
-1096.652961653237,1694.241311823268,1721.684912156651,0,0,0,1,0,0,0,0,0,0,0,8.486556051801371e-88
-1086.801793181,1693.965490138109,1731.003102688308,0,0,0,1,0,0,0,0,0,0,0,1.61079247385887e-83
-1094.856561399275,1696.103475680096,1711.777956037007,0,0,0,1,0,0,0,0,0,0,0,5.11561911605156e-87
-1098.248606818968,1696.679587624772,1711.128524773352,0,0,0,1,0,0,0,0,0,0,0,1.720883986923665e-88
-1093.055821269101,1692.672887394191,1721.075592885747,0,0,0,1,0,0,0,0,0,0,0,3.097060601370031e-86
-1089.573579958296,1704.243664029484,1738.575833007593,0,0,0,1,0,0,0,0,0,0,0,1.007552974275101e-84
-1097.116765442239,1694.177623939119,1711.383847138879,0,0,0,1,0,0,0,0,0,0,0,5.33708424021132e-88
-1096.12254820084,1692.47288536616,1713.550851335561,0,0,0,1,0,0,0,0,0,0,0,1.442404668931404e-87
-1096.652790492245,1694.344773583314,1721.689516821433,0,0,0,1,0,0,0,0,0,0,0,8.488008743472962e-88
-1086.807400837759,1693.98644823259,1731.021488796645,0,0,0,1,0,0,0,0,0,0,0,1.601784981621975e-83
-1097.116912678384,1693.899498061775,1711.141963961213,0,0,0,1,0,0,0,0,0,0,0,5.336298486349144e-88
-1096.109634088506,1692.474768048949,1713.507611444355,0,0,0,1,0,0,0,0,0,0,0,1.46115284230667e-87
-1096.65118658698,1694.271317995756,1721.702050795719,0,0,0,1,0,0,0,0,0,0,0,8.501633628978176e-88
-1086.823352162405,1693.960228789568,1730.998819641639,0,0,0,1,0,0,0,0,0,0,0,1.57643709303445e-83
-1097.667397430552,1693.852462103938,1711.129939098367,0,0,0,1,0,0,0,0,0,0,0,3.077284317972682e-88
-1096.649709353797,1692.458342201349,1713.501331261615,0,0,0,1,0,0,0,0,0,0,0,8.514201805061327e-88
-1097.203891293004,1694.237784457576,1721.684944270447,0,0,0,1,0,0,0,0,0,0,0,4.891767209080345e-88
-1087.347677454703,1694.012461015334,1731.053695786635,0,0,0,1,0,0,0,0,0,0,0,9.33179229826973e-84
-1097.629138936126,1697.112892075739,1713.355792848909,0,0,0,1,0,0,0,0,0,0,0,3.197297710350054e-88
-1101.086748230643,1697.47081619827,1712.687019842457,0,0,0,1,0,0,0,0,0,0,0,1.007308362678408e-89
-1093.782990977543,1692.296061141174,1721.811261672683,0,0,0,1,0,0,0,0,0,0,0,1.496731544138339e-86
-1090.80644428942,1701.213382443894,1735.080255375822,0,0,0,1,0,0,0,0,0,0,0,2.936579166968778e-85
