"","x"
"1",5.88253584066801e-32
"2",1.12217635344975e-12
"3",1.07276859147694e-06
"4",0.993843040011765
"5",1.47958915628218e-13
"6",1.09487342785967e-17
"7",0.00658044553167392
"8",0.000162213413582677
"9",3.81419686633896e-11
"10",3.94419709959891e-13
"11",6.15095743189193e-07
"12",0.996135992526091
"13",1.90055017744535e-12
"14",0.000137720122435123
"15",0.000265835683812659
"16",1.63989508689037e-12
"17",0.999637174771503
"18",1.77117109232238e-32
"19",9.54606710585346e-07
"20",0.64010702126956
"21",8.10460724291505e-09
"22",0.00379092561746252
"23",0.999957626312586
"24",2.89737223498113e-05
"25",7.44703883396529e-11
"26",2.19224802645979e-12
"27",0.00137136141771718
"28",0.999999999999951
"29",1.04486629482181e-16
"30",0.99609518437747
"31",0.186928544895014
"32",3.24018548358862e-15
"33",0.00133204847773235
"34",9.5884937034326e-14
"35",2.93010183213023e-25
"36",2.14093119570354e-17
"37",3.92323492718202e-24
"38",0.00192190888261581
"39",0.00037495842914277
"40",1.07468297306019e-05
"41",0.000367191237345737
"42",5.40251781453381e-06
"43",9.39855897589993e-12
"44",2.20884335639656e-10
"45",1.6030399545468e-08
"46",0.999999999732582
"47",0.92318815861017
"48",0.000437467536897598
"49",0.999999623290313
"50",9.24797499548001e-17
"51",7.729581157758e-21
"52",0.00332944265200596
"53",4.72520906795264e-25
"54",0.00261631308746775
"55",2.5623363537329e-05
"56",1.12888598258806e-08
"57",2.95002882912577e-24
"58",0.000422203994026431
"59",1.29207108711844e-09
"60",6.98854745561305e-05
"61",0.000216529001558753
"62",7.14059617043955e-30
"63",0.000800013007488756
"64",7.46191430547014e-06
"65",3.27072565913222e-07
"66",3.5005934456647e-10
"67",6.22323697709473e-09
"68",9.29055866146646e-06
"69",4.00195184186951e-14
"70",0.00307876594237884
"71",1.15021455474146e-37
"72",0.997532650510929
"73",0.998261075741538
"74",6.89893720438458e-10
"75",0.000257769922559242
"76",8.2926929003327e-10
"77",4.30181767187431e-11
"78",5.16754679025141e-15
"79",0.00284605744181847
"80",1.26620219640614e-15
"81",3.15447443642106e-05
"82",2.94794164349205e-18
"83",0.00584661911847033
"84",3.81053592453115e-05
"85",3.0973652718861e-06
"86",0.0024374947799841
"87",0.000390282852722094
"88",0.000220160237249427
"89",7.68108801230077e-05
"90",4.73363528393792e-05
"91",5.69151080720801e-07
"92",0.00330447761340165
"93",1.75164802927712e-08
"94",1.20228501396461e-29
"95",2.45630202286888e-31
"96",8.85517204611794e-05
"97",3.35613209465236e-36
"98",1.97897372893269e-06
"99",0.999999969531746
"100",1.34141575293317e-23
"101",1.44669056366026e-26
"102",3.05603564395437e-05
"103",1.32928425145874e-28
"104",1.72684225262519e-16
"105",5.27765137450763e-19
"106",1.19362411443053e-11
"107",6.55084558350984e-17
"108",1.33483165535172e-09
"109",0.999958897327748
"110",1.80871902211229e-08
"111",0.00268941483743216
"112",0.999999028995581
"113",0.99944451276663
"114",0.000550515499695422
"115",2.07170255835213e-08
"116",0.999978299908692
"117",6.11666624263214e-07
"118",1.14650522780076e-06
"119",0.993392437171073
"120",1.8197683941149e-13
"121",8.43057689467362e-08
"122",0.999978397043122
"123",4.53545962798371e-21
"124",0.000635807334216771
"125",3.24464290384903e-15
"126",0.00204219179100234
"127",3.6672108152501e-05
"128",0.000376987085692868
"129",7.38483755065539e-25
"130",1.13185334241905e-11
"131",0.99999911438253
"132",1.76973282044372e-06
"133",0.999998507171598
"134",2.38846161785475e-07
"135",4.59141681360659e-10
"136",3.12590232227397e-05
"137",1.54356744463985e-23
"138",0.0036156860479991
"139",0.994211615738978
"140",0.880520758223059
"141",1.7962181951904e-40
"142",3.84826245139283e-09
"143",0.762658254224177
"144",0.697712180475878
"145",0.000666114773000227
"146",0.000306757603487669
"147",1.85357632756764e-05
"148",1.76675185233677e-06
"149",3.0634906439945e-06
"150",1.06879080027861e-06
"151",0.999862347856117
"152",2.20041369969786e-08
"153",0.00238129254008749
"154",2.33053462511981e-30
"155",4.17346799895498e-37
"156",3.09327940418467e-13
"157",5.63106146499594e-16
"158",4.2136031030269e-05
"159",2.27533568388647e-15
"160",0.0038186100418856
"161",8.96039051625911e-07
"162",5.90183368537955e-35
"163",2.14711735249252e-06
"164",0.000225245004824751
"165",3.54118205769777e-11
"166",2.63878690655616e-07
"167",0.999052462631155
"168",0.00271666863996819
"169",2.91370678058197e-15
"170",0.000593964758266636
"171",7.07280408619507e-07
"172",6.72371780342105e-18
"173",0.000701459822473284
"174",0.000317109725026155
"175",5.62656389949624e-06
"176",0.00113327073293656
"177",0.00142536732695145
"178",1.78457218646208e-05
"179",7.64738648967038e-30
"180",1.32033188425272e-35
"181",2.11036813731567e-08
"182",1.05193083539812e-15
"183",5.04192212742596e-05
"184",5.32067937611144e-08
"185",5.47761000989289e-37
"186",0.00355956171881179
"187",2.92864008469547e-07
"188",9.98233946749214e-10
"189",1.15827457310979e-09
"190",2.85905894135636e-24
"191",1.38300316737037e-23
"192",0.000579232078369526
"193",3.01085444884761e-15
"194",1.30871847060395e-06
"195",0.000247429804048068
"196",3.39783235398011e-08
"197",4.35466865662338e-07
"198",9.61362832420998e-12
"199",0.999887789667974
"200",0.302349160271177
"201",0.999992987809562
"202",8.67971508750617e-27
"203",3.09014483342059e-08
"204",1.86039770121852e-25
"205",1.81920493829813e-15
"206",2.11299884118019e-25
"207",2.3530870463999e-34
"208",0.654887058034494
"209",9.23702916357039e-15
"210",0.00143177953405824
"211",4.79568374025507e-13
"212",1.18587880661103e-06
"213",2.74221565995461e-39
"214",9.77200311282757e-19
"215",2.45183487072221e-06
"216",0.999878910305374
"217",7.19221868624611e-30
"218",2.45143693327662e-18
"219",0.999990338614699
"220",3.78308150662417e-22
"221",7.47494248264719e-12
"222",0.000401633725523679
"223",1.21415858036561e-26
"224",0.00246600741077061
"225",8.68599907258411e-17
"226",1.55752579707475e-19
"227",1.3204638300685e-16
"228",9.68677900333494e-05
"229",3.50229642386822e-13
"230",0.00383994933697331
"231",2.40549925313263e-06
"232",5.24390766060651e-39
"233",1.03192067170349e-05
"234",2.90255948921758e-49
"235",0.9950715780969
"236",2.79305594483636e-29
"237",0.00192993382893059
"238",2.04185476954134e-06
"239",1.95629230848862e-12
"240",0.00164133349975405
"241",7.3298684255548e-14
"242",3.55980047537953e-32
"243",5.57491492273298e-05
"244",0.0124238162361518
"245",9.59073746628778e-14
"246",2.06896199008929e-07
"247",0.997191902922539
"248",1.8772856862888e-08
"249",8.46073196969808e-07
"250",5.66072443675407e-11
"251",5.59777949682316e-07
"252",0.999957798711503
"253",1.03990325882019e-12
"254",1.74176051532617e-24
"255",2.86420602583173e-07
