"","x"
"1",0.00102371880053094
"2",3.78204454775682e-08
"3",3.97364882269949e-23
"4",1.37823324091365e-05
"5",4.85342826859431e-12
"6",1.78210326037997e-11
"7",5.97318951968e-07
"8",0.990090612021263
"9",0.311323521681849
"10",0.221066807585651
"11",4.86944360070419e-06
"12",2.43909662071576e-07
"13",6.1105428590398e-08
"14",0.999974471726333
"15",0.999767045883217
"16",3.78217711983511e-08
"17",0.0042366794120144
"18",1.96318098588843e-08
"19",9.22607309211034e-06
"20",4.92438287459469e-24
"21",0.00124103002927538
"22",4.26756032099216e-06
"23",0.00751785337977984
"24",3.58118194129081e-10
"25",0.00177250375005464
"26",0.999995629742486
"27",1.45896146088178e-29
"28",6.13994705659809e-10
"29",3.63625512163580e-12
"30",0.0106238594632697
"31",1.47316357527204e-11
"32",5.22789266522903e-13
"33",1.10806832010911e-16
"34",1.5976764620179e-29
"35",2.24827256185255e-05
"36",3.05464675711783e-15
"37",0.999995663574998
"38",2.5847715737927e-08
"39",4.59921649391279e-20
"40",2.26813902151465e-06
"41",6.26214710257063e-12
"42",9.33952198737676e-07
"43",1.69658841501032e-07
"44",1.28471521514386e-14
"45",0.94021300416597
"46",0.782534385585843
"47",5.14627876855876e-07
"48",5.69928773029669e-05
"49",7.60808140974767e-06
"50",0.00616982252440664
"51",6.98436434102537e-22
"52",0.989859942262251
"53",2.55715218785099e-06
"54",0.000862635682457493
"55",0.000902198884426996
"56",0.999999999633889
"57",1.72642912912013e-10
"58",4.444033069935e-10
"59",1.51872328205874e-11
"60",0.146168396776252
"61",1.16935013875245e-25
"62",8.92633451984537e-07
"63",6.95740903711075e-12
"64",0.996762030576878
"65",8.27817353099356e-07
"66",4.93911195103684e-15
"67",0.0267145716137251
"68",0.999999999992611
"69",0.322188703079111
"70",6.78641525885984e-16
"71",0.998638209131021
"72",0.000703419886411254
"73",0.00683079724576616
"74",0.00356503885491364
"75",6.88481865096921e-05
"76",0.000217515185946538
"77",0.00412177817811546
"78",3.38921926008864e-12
"79",0.00344957028505141
"80",3.18192012467784e-19
"81",0.341302135717263
"82",2.46652826575147e-07
"83",0.000262698056057098
"84",0.00195885730630002
"85",0.00122747593366367
"86",6.72682069549449e-08
"87",0.39481478006364
"88",1.08547178330606e-05
"89",0.0025609670528785
"90",3.27227057851372e-25
"91",1.86072717071882e-06
"92",3.80277726629563e-06
"93",4.29743201483848e-06
"94",0.00285360618504843
"95",0.821312493326475
"96",1.28530402816298e-27
"97",0.00460023539993296
"98",7.1954113947916e-16
"99",0.955529415714099
"100",1.07734067561895e-40
"101",4.07592819823228e-13
"102",1.27965846271625e-30
"103",0.991135574095143
"104",4.55091761388289e-28
"105",1.75719269045509e-15
"106",0.0129737331519841
"107",1.06125200086251e-05
"108",0.845239153815613
"109",0.994586017471247
"110",0.643756001317839
"111",5.05124605214786e-06
"112",7.24038452370867e-05
"113",0.00159080884789492
"114",1.17379026385587e-24
"115",0.927193417491181
"116",0.312114725804266
"117",6.40592061491177e-05
"118",2.57048126510512e-35
"119",0.00313236357150816
"120",0.0022670138567308
"121",0.997699995562105
"122",0.00124964509093157
"123",0.000829082549809531
"124",0.0167144903084355
"125",0.286759251638106
"126",2.51184150453077e-15
"127",2.66311591011045e-05
"128",0.1341785218585
"129",3.83462161310966e-06
"130",0.000576278665050936
"131",0.00490111558738672
"132",2.32637619466122e-05
"133",0.999999999999635
"134",8.18302207178627e-05
"135",0.995525338399049
"136",1.49475461484985e-15
"137",9.76228446553387e-21
"138",0.514159213760498
"139",0.0131339056367997
"140",0.00518538837896885
"141",8.43910187464798e-09
"142",0.000220034134433753
"143",2.45584604220666e-07
"144",3.9732577412262e-08
"145",1.0977842947285e-05
"146",0.103482788119054
"147",6.01713303690995e-08
"148",2.33524084985516e-13
"149",0.00408769549686102
"150",3.05593849076814e-07
"151",0.999999999997359
"152",3.60388746863607e-15
"153",4.3225101235019e-14
"154",0.0344788308303066
"155",6.73105831432782e-35
"156",5.2989749257851e-07
"157",1.14830748315964e-06
"158",6.32664832687992e-13
"159",0.00010687975822003
